Latitude, Longitude
47.947837829589844, -122.36559295654297
47.94782257080078, -122.36566925048828
47.94780731201172, -122.36572265625
47.94779586791992, -122.3658447265625
47.94780349731445, -122.36592864990234
47.94780731201172, -122.36601257324219
47.94780731201172, -122.36604309082031
47.94780731201172, -122.36607360839844
47.947811126708984, -122.36609649658203
47.94780731201172, -122.36611938476562
47.94780731201172, -122.36605072021484
47.947811126708984, -122.36607360839844
47.94779968261719, -122.36607360839844
47.947792053222656, -122.36607360839844
47.94778060913086, -122.36607360839844
47.9477653503418, -122.3660659790039
47.947750091552734, -122.36605834960938
47.94773864746094, -122.36605834960938
47.947731018066406, -122.36605834960938
47.94771957397461, -122.36605834960938
47.94770812988281, -122.3660659790039
47.94770050048828, -122.36607360839844
47.94769287109375, -122.3660888671875
47.947689056396484, -122.36609649658203
47.94767761230469, -122.36611938476562
47.94766616821289, -122.36612701416016
47.94765090942383, -122.36614990234375
47.94763946533203, -122.36615753173828
47.9476318359375, -122.36618041992188
47.9476203918457, -122.36619567871094
47.9476203918457, -122.3662109375
47.94761276245117, -122.36622619628906
47.947601318359375, -122.3662338256836
47.947593688964844, -122.36625671386719
47.94758224487305, -122.36626434326172
47.94757080078125, -122.36627197265625
47.94755935668945, -122.36627960205078
47.947540283203125, -122.36627960205078
47.94752883911133, -122.36627960205078
47.947513580322266, -122.36627960205078
47.94750213623047, -122.36627197265625
47.94749069213867, -122.36627197265625
47.947479248046875, -122.36626434326172
47.94746780395508, -122.36626434326172
47.94745635986328, -122.36625671386719
47.94744110107422, -122.36624908447266
47.94743347167969, -122.36624908447266
47.94742202758789, -122.36624145507812
47.94740676879883, -122.36624145507812
47.94739532470703, -122.36624145507812
47.94737243652344, -122.36624145507812
47.94736099243164, -122.3662338256836
47.947349548339844, -122.3662338256836
47.94733428955078, -122.3662338256836
47.94731903076172, -122.36624145507812
47.94730758666992, -122.36624145507812
47.94728088378906, -122.36624145507812
47.947269439697266, -122.36624908447266
47.9472541809082, -122.36625671386719
47.947242736816406, -122.36626434326172
47.94723129272461, -122.36626434326172
47.94721603393555, -122.36627197265625
47.94719314575195, -122.36627197265625
47.947181701660156, -122.36627197265625
47.94717025756836, -122.36627197265625
47.94715881347656, -122.36627197265625
47.947147369384766, -122.36627197265625
47.94713592529297, -122.36627197265625
47.947113037109375, -122.36627960205078
47.94709777832031, -122.36627960205078
47.947086334228516, -122.36628723144531
47.94706726074219, -122.36629486083984
47.947052001953125, -122.36629486083984
47.94704055786133, -122.36629486083984
47.947021484375, -122.36629486083984
47.94700622558594, -122.36629486083984
47.946998596191406, -122.36629486083984
47.94698715209961, -122.36630249023438
47.94697570800781, -122.36630249023438
47.946964263916016, -122.3663101196289
47.94694519042969, -122.3663101196289
47.94693374633789, -122.36631774902344
47.946922302246094, -122.36631774902344
47.9469108581543, -122.3663330078125
47.9468994140625, -122.3663330078125
47.9468879699707, -122.36634063720703
47.946876525878906, -122.36634826660156
47.94686508178711, -122.3663558959961
47.94685363769531, -122.36636352539062
47.946842193603516, -122.36636352539062
47.94683074951172, -122.36637115478516
47.94681930541992, -122.36637115478516
47.94680404663086, -122.36637878417969
47.94679641723633, -122.36637878417969
47.9467887878418, -122.36638641357422
47.94679641723633, -122.36637115478516
47.946800231933594, -122.3663558959961
47.94681167602539, -122.36634826660156
47.94682312011719, -122.3663558959961
47.94683837890625, -122.3663558959961
47.94685363769531, -122.3663558959961
47.94688034057617, -122.3663558959961
47.9468879699707, -122.36636352539062
47.946903228759766, -122.36637878417969
47.9469108581543, -122.36637878417969
47.94692611694336, -122.36638641357422
47.94694519042969, -122.36639404296875
47.94694900512695, -122.36640930175781
47.946956634521484, -122.36642456054688
47.94696807861328, -122.36643981933594
47.94697952270508, -122.36644744873047
47.94700241088867, -122.36648559570312
47.94700622558594, -122.36650848388672
47.9470100402832, -122.36652374267578
47.947017669677734, -122.36653900146484
47.94702911376953, -122.3665542602539
47.94703674316406, -122.36656188964844
47.947059631347656, -122.3665771484375
47.94706726074219, -122.3665771484375
47.947078704833984, -122.3665771484375
47.94709777832031, -122.36656951904297
47.94710922241211, -122.36656188964844
47.94712448120117, -122.3665542602539
47.9471321105957, -122.36653900146484
47.947139739990234, -122.36652374267578
47.9471435546875, -122.36651611328125
47.94715118408203, -122.36650848388672
47.94717025756836, -122.36650085449219
47.947181701660156, -122.36649322509766
47.94719314575195, -122.36648559570312
47.94720458984375, -122.36648559570312
47.94722366333008, -122.3664779663086
47.947235107421875, -122.3664779663086
47.94724655151367, -122.36647033691406
47.9472541809082, -122.36647033691406
47.947265625, -122.36646270751953
47.9472770690918, -122.366455078125
47.94728469848633, -122.366455078125
47.947296142578125, -122.36643981933594
47.94731140136719, -122.3664321899414
47.947322845458984, -122.3664321899414
47.947330474853516, -122.36642456054688
47.94734573364258, -122.36641693115234
47.94736099243164, -122.36641693115234
47.9473762512207, -122.36641693115234
47.947383880615234, -122.36641693115234
47.94739532470703, -122.36642456054688
47.94740295410156, -122.36642456054688
47.94742202758789, -122.36642456054688
47.94743728637695, -122.36642456054688
47.94744873046875, -122.36642456054688
47.94746017456055, -122.36642456054688
47.94748306274414, -122.36642456054688
47.94749450683594, -122.36642456054688
47.947505950927734, -122.36642456054688
47.94751739501953, -122.3664321899414
47.94752883911133, -122.3664321899414
47.947540283203125, -122.36643981933594
47.94755554199219, -122.36643981933594
47.947566986083984, -122.366455078125
47.947574615478516, -122.36646270751953
47.94758224487305, -122.36647033691406
47.94759750366211, -122.3664779663086
47.947608947753906, -122.36648559570312
47.9476203918457, -122.36648559570312
47.9476318359375, -122.3664779663086
47.9476432800293, -122.3664779663086
47.947654724121094, -122.36647033691406
47.94766616821289, -122.36647033691406
47.94768142700195, -122.36646270751953
47.947689056396484, -122.36646270751953
47.94770050048828, -122.366455078125
47.94771194458008, -122.366455078125
47.947723388671875, -122.366455078125
47.947731018066406, -122.36644744873047
47.9477424621582, -122.36644744873047
47.947750091552734, -122.36643981933594
47.94776153564453, -122.3664321899414
47.94778060913086, -122.36642456054688
47.947792053222656, -122.36641693115234
47.947811126708984, -122.36640167236328
47.947818756103516, -122.36640167236328
47.94783020019531, -122.36639404296875
47.94784164428711, -122.36639404296875
47.947853088378906, -122.36638641357422
47.9478645324707, -122.36638641357422
47.9478759765625, -122.36638641357422
47.9478874206543, -122.36637878417969
47.94790267944336, -122.36638641357422
47.947914123535156, -122.36638641357422
47.94792556762695, -122.36638641357422
47.94793701171875, -122.36638641357422
47.94794464111328, -122.36638641357422
47.94795608520508, -122.36637878417969
47.947967529296875, -122.36637878417969
47.947975158691406, -122.36637878417969
47.9479866027832, -122.36637878417969
47.947994232177734, -122.36637878417969
47.9480094909668, -122.36637878417969
47.94801712036133, -122.36637878417969
47.948028564453125, -122.36637878417969
47.94804763793945, -122.36637878417969
47.948055267333984, -122.36637878417969
47.94806671142578, -122.36637878417969
47.94807815551758, -122.36637115478516
47.94809341430664, -122.36636352539062
47.9481086730957, -122.36636352539062
47.948116302490234, -122.3663558959961
47.94812774658203, -122.3663558959961
47.94813919067383, -122.36634826660156
47.948150634765625, -122.36634826660156
47.948158264160156, -122.36634063720703
47.948177337646484, -122.36634063720703
47.948184967041016, -122.36634063720703
47.94819641113281, -122.36634063720703
47.94820785522461, -122.36634063720703
47.94821548461914, -122.36634063720703
47.9482307434082, -122.36634063720703
47.9482421875, -122.36634826660156
47.94824981689453, -122.3663558959961
47.94825744628906, -122.36636352539062
47.9483528137207, -122.36638641357422
47.948360443115234, -122.36637878417969
47.9483757019043, -122.36637115478516
47.94839096069336, -122.36637115478516
47.94841003417969, -122.36636352539062
47.948421478271484, -122.3663558959961
47.94844055175781, -122.36634826660156
47.948455810546875, -122.36634826660156
47.948463439941406, -122.36634063720703
47.94847869873047, -122.36634063720703
47.948490142822266, -122.3663330078125
47.94850158691406, -122.3663330078125
47.948516845703125, -122.36632537841797
47.94852828979492, -122.36632537841797
47.94853973388672, -122.36632537841797
47.948551177978516, -122.36632537841797
47.948570251464844, -122.36632537841797
47.948585510253906, -122.36634826660156
47.94859313964844, -122.3663558959961
47.9485969543457, -122.36637115478516
47.948604583740234, -122.36638641357422
47.9486083984375, -122.36640930175781
47.948612213134766, -122.36642456054688
47.9486198425293, -122.36644744873047
47.94862365722656, -122.36646270751953
47.94862747192383, -122.3664779663086
47.948631286621094, -122.36650085449219
47.94863510131836, -122.36652374267578
47.948638916015625, -122.36653900146484
47.948638916015625, -122.36656188964844
47.94864273071289, -122.36660766601562
47.948646545410156, -122.36663055419922
47.94865036010742, -122.36664581298828
47.94865798950195, -122.36666107177734
47.94866943359375, -122.3666763305664
47.94868087768555, -122.36668395996094
47.948707580566406, -122.36671447753906
47.94871139526367, -122.36672973632812
47.9487190246582, -122.36673736572266
47.94873046875, -122.36674499511719
47.9487419128418, -122.36675262451172
47.948753356933594, -122.36674499511719
47.948768615722656, -122.36674499511719
47.948787689208984, -122.36673736572266
47.94880294799805, -122.36672973632812
47.948814392089844, -122.3667221069336
47.94882583618164, -122.3667221069336
47.94883728027344, -122.36671447753906
47.9488525390625, -122.36670684814453
47.9488639831543, -122.36670684814453
47.948875427246094, -122.36670684814453
47.948890686035156, -122.36670684814453
47.94890213012695, -122.36670684814453
47.94891357421875, -122.36671447753906
47.94892501831055, -122.36671447753906
47.948936462402344, -122.3667221069336
47.948951721191406, -122.36672973632812
47.9489631652832, -122.36672973632812
47.948978424072266, -122.36672973632812
47.9489860534668, -122.36672973632812
47.948997497558594, -122.3667221069336
47.94900894165039, -122.36670684814453
47.94901657104492, -122.36669921875
47.94902420043945, -122.36669158935547
47.949031829833984, -122.36668395996094
47.94904327392578, -122.36666870117188
47.94905090332031, -122.36666107177734
47.949058532714844, -122.36664581298828
47.94906997680664, -122.36663055419922
47.94907760620117, -122.36662292480469
47.94908905029297, -122.36660766601562
47.9490966796875, -122.36659240722656
47.9491081237793, -122.36658477783203
47.949119567871094, -122.36656951904297
47.94913101196289, -122.36656188964844
47.94913864135742, -122.36654663085938
47.94915008544922, -122.36653137207031
47.949161529541016, -122.36651611328125
47.94917297363281, -122.36650085449219
47.94917678833008, -122.36649322509766
47.949188232421875, -122.3664779663086
47.94919967651367, -122.36646270751953
47.9492073059082, -122.36644744873047
47.94921875, -122.3664321899414
47.9492301940918, -122.36641693115234
47.94923782348633, -122.36639404296875
47.94925308227539, -122.36637878417969
47.949256896972656, -122.36636352539062
47.94926071166992, -122.36634826660156
47.94926834106445, -122.3663330078125
47.94927215576172, -122.3663101196289
47.949275970458984, -122.36628723144531
47.94927978515625, -122.36626434326172
47.949283599853516, -122.36624145507812
47.949283599853516, -122.36622619628906
47.94929122924805, -122.3662109375
47.94929885864258, -122.36617279052734
47.949302673339844, -122.36615753173828
47.949310302734375, -122.36613464355469
47.94931411743164, -122.3661117553711
47.94932174682617, -122.3660888671875
47.9493293762207, -122.3660659790039
47.949337005615234, -122.36605072021484
47.9493408203125, -122.36602783203125
47.9493522644043, -122.36601257324219
47.94935989379883, -122.36599731445312
47.949363708496094, -122.36598205566406
47.949371337890625, -122.365966796875
47.949378967285156, -122.3659439086914
47.94938278198242, -122.36592864990234
47.94939041137695, -122.36591339111328
47.94939422607422, -122.36589813232422
47.94940185546875, -122.36589050292969
47.94940948486328, -122.36587524414062
47.94941711425781, -122.36585998535156
47.949424743652344, -122.3658447265625
47.94942855834961, -122.3658218383789
47.949432373046875, -122.36579895019531
47.949432373046875, -122.36578369140625
47.949432373046875, -122.36576843261719
47.94943618774414, -122.36575317382812
47.94943618774414, -122.36573028564453
47.94943618774414, -122.36571502685547
47.949440002441406, -122.3656997680664
47.9494514465332, -122.36568450927734
47.949459075927734, -122.36568450927734
47.94947052001953, -122.36566925048828
47.94947814941406, -122.36566925048828
47.94948959350586, -122.36566162109375
47.94949722290039, -122.36564636230469
47.94950485229492, -122.36563873291016
47.94950866699219, -122.36561584472656
47.94950866699219, -122.3656005859375
47.94950485229492, -122.3655776977539
47.94950485229492, -122.36556243896484
47.94950866699219, -122.36554718017578
47.94950866699219, -122.36552429199219
47.94950866699219, -122.36550903320312
47.94950866699219, -122.3655014038086
47.94951248168945, -122.36548614501953
47.94950866699219, -122.36546325683594
47.94950866699219, -122.36544799804688
47.94951629638672, -122.36543273925781
47.949520111083984, -122.36540985107422
47.949527740478516, -122.36538696289062
47.94953536987305, -122.36536407470703
47.94954299926758, -122.36534881591797
47.949546813964844, -122.3653335571289
47.949554443359375, -122.36531829833984
47.949562072753906, -122.36530303955078
47.9495735168457, -122.36528015136719
47.949581146240234, -122.36526489257812
47.949588775634766, -122.36524963378906
47.94960021972656, -122.365234375
47.94960403442383, -122.36521911621094
47.949615478515625, -122.36520385742188
47.949623107910156, -122.36518859863281
47.94963073730469, -122.36518096923828
47.94963836669922, -122.36516571044922
47.949649810791016, -122.36515045166016
47.94966125488281, -122.36514282226562
47.949668884277344, -122.36512756347656
47.949676513671875, -122.36511993408203
47.94969177246094, -122.36510467529297
47.94969940185547, -122.36509704589844
47.94970703125, -122.3650894165039
47.9497184753418, -122.36507415771484
47.94972610473633, -122.36505889892578
47.94974899291992, -122.36503601074219
47.94975662231445, -122.36502075195312
47.94976806640625, -122.3650131225586
47.94977569580078, -122.36499786376953
47.94978713989258, -122.36498260498047
47.94980239868164, -122.3649673461914
47.94981384277344, -122.3649673461914
47.94982147216797, -122.36495971679688
47.949832916259766, -122.36495208740234
47.94984817504883, -122.36495208740234
47.949859619140625, -122.36494445800781
47.94987487792969, -122.36494445800781
47.94988250732422, -122.36494445800781
47.94989776611328, -122.36494445800781
47.94990921020508, -122.36493682861328
47.94991683959961, -122.36493682861328
47.949928283691406, -122.36493682861328
47.9499397277832, -122.36492919921875
47.949951171875, -122.36492919921875
47.9499626159668, -122.36492156982422
47.949974060058594, -122.36492156982422
47.949981689453125, -122.36491394042969
47.950008392333984, -122.36490631103516
47.950016021728516, -122.36489868164062
47.95002746582031, -122.3648910522461
47.950035095214844, -122.36488342285156
47.95004653930664, -122.36487579345703
47.95005798339844, -122.36486053466797
47.95006561279297, -122.36485290527344
47.950077056884766, -122.36483764648438
47.9500846862793, -122.36483001708984
47.95009231567383, -122.36481475830078
47.950111389160156, -122.36479949951172
47.95011901855469, -122.36478424072266
47.95012664794922, -122.3647689819336
47.950138092041016, -122.36475372314453
47.95014572143555, -122.36474609375
47.950164794921875, -122.36473846435547
47.95018005371094, -122.36473083496094
47.95018768310547, -122.36473083496094
47.950199127197266, -122.3647232055664
47.95021057128906, -122.3647232055664
47.95022201538086, -122.3647232055664
47.95023727416992, -122.36473083496094
47.95024490356445, -122.36473083496094
47.95025634765625, -122.36473083496094
47.95026779174805, -122.3647232055664
47.950286865234375, -122.3647232055664
47.95029830932617, -122.3647232055664
47.950313568115234, -122.36471557617188
47.95032501220703, -122.36471557617188
47.95033264160156, -122.36470794677734
47.950355529785156, -122.36470794677734
47.95036697387695, -122.36470031738281
47.95037841796875, -122.36469268798828
47.95038986206055, -122.36469268798828
47.95039749145508, -122.36468505859375
47.95041275024414, -122.36468505859375
47.95043182373047, -122.36468505859375
47.950443267822266, -122.36468505859375
47.9504508972168, -122.36468505859375
47.950462341308594, -122.36468505859375
47.95047378540039, -122.36468505859375
47.95048522949219, -122.36468505859375
47.95049285888672, -122.36468505859375
47.950504302978516, -122.36468505859375
47.95051956176758, -122.36468505859375
47.950531005859375, -122.36467742919922
47.95054244995117, -122.36467742919922
47.95055389404297, -122.36467742919922
47.950565338134766, -122.36466979980469
47.95058059692383, -122.36466979980469
47.950592041015625, -122.36466979980469
47.95060348510742, -122.36466979980469
47.95062255859375, -122.36466979980469
47.95063400268555, -122.36467742919922
47.950645446777344, -122.36467742919922
47.95065689086914, -122.36468505859375
47.95066833496094, -122.36468505859375
47.95068359375, -122.36469268798828
47.95069885253906, -122.36470031738281
47.950706481933594, -122.36470794677734
47.95071792602539, -122.36470794677734
47.95072937011719, -122.36471557617188
47.950740814208984, -122.36471557617188
47.95075225830078, -122.36470794677734
47.95076370239258, -122.36470794677734
47.95077896118164, -122.36470794677734
47.95078659057617, -122.36470031738281
47.9508056640625, -122.36470031738281
47.9508171081543, -122.36469268798828
47.950828552246094, -122.36469268798828
47.950836181640625, -122.36468505859375
47.95085144042969, -122.36468505859375
47.950862884521484, -122.36467742919922
47.95087432861328, -122.36466979980469
47.95088577270508, -122.36466217041016
47.95089340209961, -122.36466217041016
47.95091247558594, -122.36465454101562
47.950923919677734, -122.3646469116211
47.950931549072266, -122.3646469116211
47.95094680786133, -122.3646469116211
47.950958251953125, -122.3646469116211
47.95097351074219, -122.3646469116211
47.950984954833984, -122.3646469116211
47.95099639892578, -122.3646469116211
47.95100784301758, -122.3646469116211
47.95101547241211, -122.3646469116211
47.95103073120117, -122.36463928222656
47.95104217529297, -122.3646469116211
47.95105743408203, -122.3646469116211
47.95106887817383, -122.3646469116211
47.95108413696289, -122.36465454101562
47.95109558105469, -122.36465454101562
47.95111083984375, -122.36465454101562
47.95112228393555, -122.36466217041016
47.951133728027344, -122.36466217041016
47.95114517211914, -122.36466217041016
47.9511604309082, -122.36466979980469
47.951175689697266, -122.36466979980469
47.95118713378906, -122.36467742919922
47.95119857788086, -122.36467742919922
47.951210021972656, -122.36468505859375
47.95122146606445, -122.36468505859375
47.95123291015625, -122.36469268798828
47.95124816894531, -122.36469268798828
47.951255798339844, -122.36470031738281
47.951271057128906, -122.36470794677734
47.95127868652344, -122.36471557617188
47.951290130615234, -122.3647232055664
47.951297760009766, -122.36473083496094
47.95130920410156, -122.36473846435547
47.951316833496094, -122.36474609375
47.951324462890625, -122.36474609375
47.95134353637695, -122.36475372314453
47.951351165771484, -122.36476135253906
47.95136642456055, -122.36476135253906
47.951377868652344, -122.3647689819336
47.95138931274414, -122.36477661132812
47.9514045715332, -122.36479187011719
47.951412200927734, -122.36479949951172
47.95142364501953, -122.36480712890625
47.95143508911133, -122.36481475830078
47.95144271850586, -122.36482238769531
47.95145034790039, -122.36483001708984
47.95145797729492, -122.36483764648438
47.95146560668945, -122.36485290527344
47.951473236083984, -122.3648681640625
47.951480865478516, -122.36487579345703
47.95148849487305, -122.36488342285156
47.95149612426758, -122.3648910522461
47.95150375366211, -122.36490631103516
47.95151138305664, -122.36492156982422
47.951515197753906, -122.36492919921875
47.95151901245117, -122.36495208740234
47.95151901245117, -122.3649673461914
47.95151901245117, -122.364990234375
47.95152282714844, -122.36500549316406
47.9515266418457, -122.36502075195312
47.951534271240234, -122.36503601074219
47.951534271240234, -122.36505126953125
47.9515380859375, -122.36506652832031
47.95154571533203, -122.36508178710938
47.9515495300293, -122.36509704589844
47.95155334472656, -122.3651123046875
47.951560974121094, -122.36512756347656
47.951568603515625, -122.3651351928711
47.95157241821289, -122.36515045166016
47.95158004760742, -122.36516571044922
47.95159149169922, -122.36517333984375
47.95159912109375, -122.36518859863281
47.95160675048828, -122.36519622802734
47.95161819458008, -122.3652114868164
47.95162582397461, -122.36522674560547
47.95164108276367, -122.365234375
47.95164489746094, -122.36524963378906
47.951656341552734, -122.3652572631836
47.951663970947266, -122.36527252197266
47.95166778564453, -122.36529541015625
47.95167541503906, -122.36531066894531
47.951683044433594, -122.36532592773438
47.951690673828125, -122.36534118652344
47.95169448852539, -122.36534881591797
47.95170211791992, -122.36536407470703
47.95170974731445, -122.36537170410156
47.951717376708984, -122.36539459228516
47.95172882080078, -122.36540222167969
47.95173645019531, -122.36542510986328
47.95174026489258, -122.36544036865234
47.951744079589844, -122.36546325683594
47.95174789428711, -122.365478515625
47.951751708984375, -122.3655014038086
47.951759338378906, -122.36551666259766
47.95176315307617, -122.36553192138672
47.95176696777344, -122.36554718017578
47.95177459716797, -122.36556243896484
47.951778411865234, -122.3655776977539
47.95178985595703, -122.3656005859375
47.95179748535156, -122.36561584472656
47.951805114746094, -122.3656234741211
47.95181655883789, -122.36563110351562
47.95183181762695, -122.36564636230469
47.95184326171875, -122.36565399169922
47.95185089111328, -122.36566925048828
47.95185852050781, -122.36568450927734
47.95187759399414, -122.36571502685547
47.95187759399414, -122.36573028564453
47.95188903808594, -122.36573791503906
47.951904296875, -122.3657455444336
47.9519157409668, -122.36575317382812
47.95192337036133, -122.36575317382812
47.95193862915039, -122.36576080322266
47.95195770263672, -122.36576843261719
47.951969146728516, -122.36576843261719
47.95198059082031, -122.36577606201172
47.95199203491211, -122.36578369140625
47.95199966430664, -122.36579132080078
47.95201110839844, -122.36579895019531
47.952022552490234, -122.36580657958984
47.952030181884766, -122.3658218383789
47.9520378112793, -122.36582946777344
47.9520378112793, -122.3658447265625
47.95204544067383, -122.36585998535156
47.95205307006836, -122.36588287353516
47.95205307006836, -122.36589813232422
47.952056884765625, -122.36591339111328
47.95206069946289, -122.36593627929688
47.952064514160156, -122.36595153808594
47.95207214355469, -122.365966796875
47.952083587646484, -122.3659896850586
47.95208740234375, -122.36600494384766
47.95209503173828, -122.36601257324219
47.95210266113281, -122.36602783203125
47.95211410522461, -122.36604309082031
47.952125549316406, -122.36605072021484
47.95212936401367, -122.3660659790039
47.95214080810547, -122.36608123779297
47.952144622802734, -122.3660888671875
47.9521484375, -122.36610412597656
47.952152252197266, -122.36612701416016
47.95215606689453, -122.36614227294922
47.95215606689453, -122.36616516113281
47.95215606689453, -122.36618041992188
47.95216751098633, -122.36620330810547
47.95217514038086, -122.36621856689453
47.95218276977539, -122.36622619628906
47.95219039916992, -122.36624145507812
47.95220947265625, -122.36626434326172
47.95221710205078, -122.36627960205078
47.95222854614258, -122.36630249023438
47.95223617553711, -122.3663101196289
47.952247619628906, -122.36632537841797
47.95225524902344, -122.3663330078125
47.952266693115234, -122.36634063720703
47.9522819519043, -122.36634826660156
47.952293395996094, -122.36634063720703
47.95231246948242, -122.36634063720703
47.95232391357422, -122.3663330078125
47.952335357666016, -122.36632537841797
47.95234680175781, -122.36631774902344
47.95235824584961, -122.3663101196289
47.95237350463867, -122.36630249023438
47.952388763427734, -122.36628723144531
47.95240020751953, -122.36627960205078
47.95240783691406, -122.36627197265625
47.95241928100586, -122.36625671386719
47.95242691040039, -122.36625671386719
47.95243453979492, -122.36624908447266
47.952457427978516, -122.36624145507812
47.95246505737305, -122.3662338256836
47.95248031616211, -122.3662338256836
47.95248794555664, -122.3662338256836
47.95249938964844, -122.3662338256836
47.9525146484375, -122.3662338256836
47.9525260925293, -122.3662338256836
47.952537536621094, -122.36624145507812
47.95256042480469, -122.36624908447266
47.952579498291016, -122.36624908447266
47.952598571777344, -122.36624908447266
47.95261001586914, -122.36624908447266
47.9526252746582, -122.36625671386719
47.95263671875, -122.36625671386719
47.95265197753906, -122.36625671386719
47.95267105102539, -122.36626434326172
47.95268249511719, -122.36626434326172
47.952693939208984, -122.36626434326172
47.95270919799805, -122.36626434326172
47.95272445678711, -122.36627197265625
47.95274353027344, -122.36627197265625
47.952754974365234, -122.36627197265625
47.95277786254883, -122.36627960205078
47.952789306640625, -122.36627960205078
47.95280456542969, -122.36627960205078
47.952816009521484, -122.36628723144531
47.95282745361328, -122.36628723144531
47.95283889770508, -122.36629486083984
47.95285415649414, -122.36629486083984
47.95287322998047, -122.36630249023438
47.952880859375, -122.36630249023438
47.95289611816406, -122.36629486083984
47.95290756225586, -122.36629486083984
47.95293426513672, -122.36629486083984
47.95294952392578, -122.36628723144531
47.95296859741211, -122.36627960205078
47.952980041503906, -122.36627960205078
47.95299530029297, -122.36628723144531
47.9530143737793, -122.36628723144531
47.953033447265625, -122.36630249023438
47.953041076660156, -122.36630249023438
47.95305633544922, -122.3663101196289
47.953067779541016, -122.36631774902344
47.95307922363281, -122.36632537841797
47.953094482421875, -122.36634063720703
47.95310592651367, -122.3663558959961
47.9531135559082, -122.36636352539062
47.95311737060547, -122.36637878417969
47.953121185302734, -122.36640167236328
47.953128814697266, -122.36641693115234
47.95313262939453, -122.3664321899414
47.9531364440918, -122.36644744873047
47.95314025878906, -122.36646270751953
47.953147888183594, -122.3664779663086
47.953147888183594, -122.36650085449219
47.953155517578125, -122.36651611328125
47.953155517578125, -122.36653137207031
47.95315933227539, -122.36654663085938
47.953163146972656, -122.36656188964844
47.95316696166992, -122.3665771484375
47.95317077636719, -122.3666000366211
47.95317459106445, -122.36661529541016
47.95317077636719, -122.36663055419922
47.95317077636719, -122.36664581298828
47.95317077636719, -122.36666107177734
