Latitude, Longitude
48.006439208984375, -122.40113067626953
48.00643539428711, -122.40113830566406
48.00642395019531, -122.40116119384766
48.00641632080078, -122.40118408203125
48.006404876708984, -122.40119934082031
48.00639724731445, -122.40119934082031
48.006385803222656, -122.40120697021484
48.00637435913086, -122.40120697021484
48.00636291503906, -122.40121459960938
48.00635528564453, -122.40122985839844
48.006343841552734, -122.4012451171875
48.0063362121582, -122.40125274658203
48.00632858276367, -122.40126037597656
48.00632095336914, -122.40127563476562
48.00631332397461, -122.40127563476562
48.00630187988281, -122.40128326416016
48.00628662109375, -122.40129089355469
48.00627899169922, -122.40129089355469
48.00626754760742, -122.40129852294922
48.00625991821289, -122.40130615234375
48.006248474121094, -122.40132141113281
48.00624084472656, -122.40133666992188
48.0062370300293, -122.40135192871094
48.006229400634766, -122.40138244628906
48.006229400634766, -122.40140533447266
48.00623321533203, -122.40143585205078
48.0062370300293, -122.40145874023438
48.0062370300293, -122.40147399902344
48.00624084472656, -122.4014892578125
48.00624465942383, -122.40152740478516
48.00625228881836, -122.40154266357422
48.006263732910156, -122.40156555175781
48.00626754760742, -122.40158081054688
48.00627136230469, -122.40159606933594
48.00627899169922, -122.40161895751953
48.00627899169922, -122.4016342163086
48.006282806396484, -122.40164947509766
48.006282806396484, -122.40167236328125
48.006282806396484, -122.40169525146484
48.006282806396484, -122.40172576904297
48.00628662109375, -122.40185546875
48.006290435791016, -122.40188598632812
48.00629806518555, -122.40190887451172
48.00630569458008, -122.40191650390625
48.006317138671875, -122.40192413330078
48.00632858276367, -122.40193939208984
48.006343841552734, -122.40194702148438
48.006351470947266, -122.4019546508789
48.00636291503906, -122.4019546508789
48.00637435913086, -122.40196228027344
48.006385803222656, -122.4019775390625
48.00640106201172, -122.4020004272461
48.00640869140625, -122.40201568603516
48.00642013549805, -122.40202331542969
48.006439208984375, -122.40203094482422
48.00645065307617, -122.40203857421875
48.006500244140625, -122.40209197998047
48.00651550292969, -122.40210723876953
48.00652313232422, -122.40211486816406
48.006534576416016, -122.40213012695312
48.00654220581055, -122.40214538574219
48.00654983520508, -122.40216064453125
48.006561279296875, -122.4021987915039
48.006561279296875, -122.40221405029297
48.00656509399414, -122.40223693847656
48.006568908691406, -122.40225982666016
48.00657272338867, -122.40227508544922
48.00657653808594, -122.40229034423828
48.00657653808594, -122.40231323242188
48.00658416748047, -122.40233612060547
48.006587982177734, -122.4023666381836
48.006587982177734, -122.40238189697266
48.006587982177734, -122.40240478515625
48.00658416748047, -122.40242004394531
48.00658416748047, -122.4024429321289
48.00657653808594, -122.40247344970703
48.00657272338867, -122.4024887084961
48.006568908691406, -122.40252685546875
48.006553649902344, -122.40254211425781
48.00654602050781, -122.40255737304688
48.006534576416016, -122.40258026123047
48.00652313232422, -122.4026107788086
48.00651168823242, -122.40261840820312
48.00649642944336, -122.40264892578125
48.00648880004883, -122.40266418457031
48.00648498535156, -122.4026870727539
48.0064811706543, -122.4027099609375
48.00647735595703, -122.40271759033203
48.006465911865234, -122.40274810791016
48.00645065307617, -122.40276336669922
48.006439208984375, -122.40276336669922
48.006431579589844, -122.40277099609375
48.006412506103516, -122.40277099609375
48.00639724731445, -122.40277862548828
48.00638198852539, -122.40278625488281
48.006370544433594, -122.40279388427734
48.0063591003418, -122.40279388427734
48.006351470947266, -122.4028091430664
48.006343841552734, -122.40282440185547
48.00634002685547, -122.40283966064453
48.0063362121582, -122.4028549194336
48.00633239746094, -122.40287017822266
48.00632858276367, -122.40289306640625
48.006324768066406, -122.40290832519531
48.006324768066406, -122.40292358398438
48.006324768066406, -122.4029541015625
48.006324768066406, -122.4029769897461
48.00632095336914, -122.40300750732422
48.00632095336914, -122.40302276611328
48.006324768066406, -122.4030532836914
48.006324768066406, -122.40306854248047
48.006324768066406, -122.40309143066406
48.00632858276367, -122.4030990600586
48.00633239746094, -122.40312194824219
48.00634002685547, -122.40314483642578
48.006343841552734, -122.40316009521484
48.006351470947266, -122.4031753540039
48.00636291503906, -122.4031982421875
48.006370544433594, -122.4032211303711
48.006378173828125, -122.40324401855469
48.006378173828125, -122.40325927734375
48.00638198852539, -122.40328216552734
48.006385803222656, -122.4032974243164
48.00638961791992, -122.4033203125
48.00638961791992, -122.4033432006836
48.00638961791992, -122.40336608886719
48.00638961791992, -122.40338897705078
48.00638961791992, -122.40340423583984
48.00638961791992, -122.40342712402344
48.00638961791992, -122.4034423828125
48.00638961791992, -122.4034652709961
48.00638961791992, -122.40348052978516
48.00639343261719, -122.40350341796875
48.00639724731445, -122.40351867675781
48.00640869140625, -122.403564453125
48.006412506103516, -122.40357971191406
48.00642013549805, -122.40360260009766
48.00642395019531, -122.40361785888672
48.00643539428711, -122.40364074707031
48.006439208984375, -122.4036636352539
48.006439208984375, -122.40367126464844
48.00644302368164, -122.4036865234375
48.00645065307617, -122.40370178222656
48.0064582824707, -122.40371704101562
48.006492614746094, -122.40375518798828
48.00650405883789, -122.40377044677734
48.006526947021484, -122.40379333496094
48.006534576416016, -122.40379333496094
48.00654602050781, -122.40380096435547
48.006561279296875, -122.40380859375
48.00657653808594, -122.40381622314453
48.00660705566406, -122.40382385253906
48.00661849975586, -122.40382385253906
48.006629943847656, -122.4038314819336
48.00663757324219, -122.40383911132812
48.00665283203125, -122.40385437011719
48.00666427612305, -122.40386962890625
48.00667953491211, -122.40388488769531
48.006690979003906, -122.40390014648438
48.00679397583008, -122.40402221679688
48.00680160522461, -122.4040298461914
48.00682067871094, -122.404052734375
48.0068359375, -122.40406799316406
48.00690460205078, -122.40413665771484
48.00691604614258, -122.40414428710938
48.00692367553711, -122.40415954589844
48.00694274902344, -122.4041748046875
48.00695037841797, -122.40419006347656
48.00696563720703, -122.4041976928711
48.006980895996094, -122.40421295166016
48.006988525390625, -122.40422058105469
48.00700759887695, -122.40424346923828
48.00701904296875, -122.40425872802734
48.00703048706055, -122.40426635742188
48.00704574584961, -122.4042739868164
48.00706481933594, -122.4042739868164
48.007076263427734, -122.40426635742188
48.00708770751953, -122.40425872802734
48.00709915161133, -122.40425109863281
48.007110595703125, -122.40426635742188
48.007118225097656, -122.40425872802734
48.00712585449219, -122.40424346923828
48.00712966918945, -122.40423583984375
48.007137298583984, -122.40422058105469
48.007144927978516, -122.40420532226562
48.00715255737305, -122.40419006347656
48.007164001464844, -122.4041748046875
48.00717544555664, -122.40415954589844
48.00718307495117, -122.4041519165039
48.007198333740234, -122.40412902832031
48.00722122192383, -122.40409851074219
48.00722885131836, -122.40408325195312
48.007232666015625, -122.40406799316406
48.007240295410156, -122.40404510498047
48.00724411010742, -122.40403747558594
48.007259368896484, -122.40399169921875
48.00726318359375, -122.40397644042969
48.00727081298828, -122.40396118164062
48.00727844238281, -122.40394592285156
48.00728225708008, -122.4039306640625
48.00728988647461, -122.40392303466797
48.00729751586914, -122.40391540527344
48.00730895996094, -122.40389251708984
48.00731658935547, -122.40388488769531
48.00732421875, -122.40387725830078
48.00733184814453, -122.40386199951172
48.00733947753906, -122.40385437011719
48.007347106933594, -122.40383911132812
48.00736618041992, -122.40380859375
48.00737762451172, -122.4037857055664
48.00738525390625, -122.40377044677734
48.00739288330078, -122.40376281738281
48.00740432739258, -122.40374755859375
48.007408142089844, -122.40373229980469
48.007415771484375, -122.40371704101562
48.0074348449707, -122.4036865234375
48.007450103759766, -122.4036636352539
48.0074577331543, -122.40364837646484
48.007469177246094, -122.40364074707031
48.00748062133789, -122.40362548828125
48.00749588012695, -122.40361785888672
48.00750732421875, -122.40361022949219
48.00751876831055, -122.40360260009766
48.00753402709961, -122.40360260009766
48.007545471191406, -122.40359497070312
48.007564544677734, -122.40359497070312
48.00757598876953, -122.40359497070312
48.00759506225586, -122.40359497070312
48.007606506347656, -122.40359497070312
48.00761795043945, -122.40360260009766
48.00765609741211, -122.40360260009766
48.007667541503906, -122.40360260009766
48.007686614990234, -122.40359497070312
48.0077018737793, -122.4035873413086
48.00771713256836, -122.4035873413086
48.00773239135742, -122.40357971191406
48.00776290893555, -122.40357971191406
48.00777053833008, -122.40357971191406
48.007781982421875, -122.40357971191406
48.00779342651367, -122.40357208251953
48.00780487060547, -122.40357208251953
48.00782012939453, -122.40357208251953
48.007835388183594, -122.403564453125
48.00786209106445, -122.403564453125
48.00787353515625, -122.403564453125
48.00789260864258, -122.40357208251953
48.007904052734375, -122.40357208251953
48.00791549682617, -122.40357971191406
48.007930755615234, -122.40359497070312
48.00794219970703, -122.40360260009766
48.007957458496094, -122.40361785888672
48.007972717285156, -122.40363311767578
48.00798034667969, -122.40364837646484
48.007991790771484, -122.40365600585938
48.00800704956055, -122.40367126464844
48.00801467895508, -122.40367889404297
48.008033752441406, -122.4036865234375
48.00804901123047, -122.40369415283203
48.00807189941406, -122.40370178222656
48.00808334350586, -122.40370178222656
48.00809860229492, -122.4037094116211
48.00811004638672, -122.4037094116211
48.00812530517578, -122.4037094116211
48.008140563964844, -122.4037094116211
48.00820541381836, -122.40370178222656
48.00822830200195, -122.40370178222656
48.00823974609375, -122.40370178222656
48.00825119018555, -122.4037094116211
48.008270263671875, -122.4037094116211
48.00829315185547, -122.40372467041016
48.0083122253418, -122.40374755859375
48.00831985473633, -122.40375518798828
48.00833511352539, -122.40377044677734
48.00835037231445, -122.4037857055664
48.00836181640625, -122.40379333496094
48.00838088989258, -122.40380096435547
48.00840759277344, -122.40380859375
48.008419036865234, -122.40380859375
48.00843048095703, -122.40380859375
48.00844192504883, -122.40380859375
48.00845718383789, -122.40381622314453
48.00846862792969, -122.40381622314453
48.008487701416016, -122.40382385253906
48.00849914550781, -122.4038314819336
48.008514404296875, -122.40383911132812
48.00852584838867, -122.40384674072266
48.008544921875, -122.40385437011719
48.0085563659668, -122.40386199951172
48.008567810058594, -122.40386199951172
48.00857925415039, -122.40385437011719
48.00859069824219, -122.40386199951172
48.00860595703125, -122.40386199951172
48.00862121582031, -122.40386199951172
48.008628845214844, -122.40386199951172
48.00864791870117, -122.40386199951172
48.00865936279297, -122.40386962890625
48.00868225097656, -122.40386962890625
48.008697509765625, -122.40389251708984
48.00870895385742, -122.40390014648438
48.008724212646484, -122.40391540527344
48.00874328613281, -122.4039306640625
48.00876235961914, -122.40393829345703
48.0087776184082, -122.40394592285156
48.0087890625, -122.40394592285156
48.00880432128906, -122.40396118164062
48.00882339477539, -122.40396881103516
48.00883483886719, -122.40396881103516
48.008846282958984, -122.40396881103516
48.00885772705078, -122.40396881103516
48.00886535644531, -122.40396881103516
48.00888442993164, -122.40397644042969
48.0088996887207, -122.40398406982422
48.0089111328125, -122.40399169921875
48.00893020629883, -122.40400695800781
48.008949279785156, -122.40401458740234
48.00896453857422, -122.40401458740234
48.008975982666016, -122.40402221679688
48.009002685546875, -122.4040298461914
48.00901794433594, -122.4040298461914
48.00902557373047, -122.40403747558594
48.00904083251953, -122.40403747558594
48.009056091308594, -122.40404510498047
48.00908660888672, -122.404052734375
48.00910568237305, -122.40406036376953
48.00912094116211, -122.404052734375
48.009132385253906, -122.404052734375
48.00914764404297, -122.40404510498047
48.00916290283203, -122.4040298461914
48.009178161621094, -122.40399932861328
48.00918960571289, -122.40398406982422
48.00919723510742, -122.40397644042969
48.00920486450195, -122.40396881103516
48.00921630859375, -122.40394592285156
48.00922775268555, -122.4039306640625
48.00924301147461, -122.40392303466797
48.00925827026367, -122.4039077758789
48.00926971435547, -122.40390014648438
48.009281158447266, -122.40389251708984
48.009300231933594, -122.40388488769531
48.009307861328125, -122.40387725830078
48.00932312011719, -122.40386962890625
48.009334564208984, -122.40386199951172
48.009361267089844, -122.40384674072266
48.00938034057617, -122.40383911132812
48.009395599365234, -122.4038314819336
48.0094108581543, -122.40382385253906
48.009429931640625, -122.40380859375
48.009437561035156, -122.40380096435547
48.00944900512695, -122.40379333496094
48.00946807861328, -122.40377807617188
48.00947570800781, -122.40377044677734
48.009483337402344, -122.40376281738281
48.00950241088867, -122.40374755859375
48.0095100402832, -122.40373992919922
48.009525299072266, -122.40372467041016
48.009552001953125, -122.4037094116211
48.00956344604492, -122.40370178222656
48.009578704833984, -122.40369415283203
48.00959014892578, -122.4036865234375
48.00960159301758, -122.4036865234375
48.009613037109375, -122.40367889404297
48.00963592529297, -122.4036636352539
48.009647369384766, -122.40365600585938
48.00966262817383, -122.40364074707031
48.00967025756836, -122.40362548828125
48.00967788696289, -122.40361785888672
48.009681701660156, -122.40360260009766
48.00968933105469, -122.4035873413086
48.009700775146484, -122.403564453125
48.009708404541016, -122.4035415649414
48.00971603393555, -122.40352630615234
48.00971984863281, -122.40350341796875
48.00972366333008, -122.40348815917969
48.00973129272461, -122.4034652709961
48.009735107421875, -122.40345001220703
48.00973892211914, -122.40343475341797
48.00975036621094, -122.40341186523438
48.009761810302734, -122.40338134765625
48.009769439697266, -122.40337371826172
48.00978088378906, -122.40336608886719
48.00979232788086, -122.40335845947266
48.00980758666992, -122.40335083007812
48.009822845458984, -122.4033432006836
48.00984573364258, -122.4033432006836
48.00985336303711, -122.40335083007812
48.00986862182617, -122.40335845947266
48.009883880615234, -122.40336608886719
48.0098991394043, -122.40336608886719
48.00990676879883, -122.40336608886719
48.00993347167969, -122.40335845947266
48.009944915771484, -122.40335083007812
48.00995635986328, -122.4033432006836
48.00997543334961, -122.40333557128906
48.00999450683594, -122.40332794189453
48.01002502441406, -122.4033203125
48.010040283203125, -122.4033203125
48.01005935668945, -122.4033203125
48.01008224487305, -122.4033203125
48.01010513305664, -122.40332794189453
48.01011657714844, -122.40332794189453
48.010135650634766, -122.40333557128906
48.01015090942383, -122.40333557128906
48.01016616821289, -122.4033432006836
48.01017761230469, -122.40335083007812
48.01019287109375, -122.40336608886719
48.01020812988281, -122.40338134765625
48.010223388671875, -122.4034194946289
48.01023483276367, -122.40343475341797
48.01024627685547, -122.40345764160156
48.010250091552734, -122.40348052978516
48.01026153564453, -122.40349578857422
48.01027297973633, -122.40351104736328
48.01028060913086, -122.40352630615234
48.01028823852539, -122.4035415649414
48.01029586791992, -122.40354919433594
48.010311126708984, -122.40357208251953
48.01032257080078, -122.4035873413086
48.01033401489258, -122.40360260009766
48.010345458984375, -122.40361022949219
48.01036071777344, -122.40362548828125
48.01038360595703, -122.40364837646484
48.010398864746094, -122.40365600585938
48.010406494140625, -122.4036636352539
48.01041793823242, -122.40367889404297
48.010433197021484, -122.4036865234375
48.01045227050781, -122.40369415283203
48.010467529296875, -122.40370178222656
48.01047897338867, -122.40370178222656
48.010494232177734, -122.40370178222656
48.01051712036133, -122.40370178222656
48.010528564453125, -122.40369415283203
48.01054763793945, -122.40367889404297
48.01055908203125, -122.40367126464844
48.01056671142578, -122.4036636352539
48.01057052612305, -122.40364837646484
48.01057434082031, -122.40363311767578
48.01059341430664, -122.40355682373047
48.010597229003906, -122.40353393554688
48.01060104370117, -122.40350341796875
48.01060485839844, -122.40349578857422
48.01061248779297, -122.40348052978516
48.0106201171875, -122.4034652709961
48.010623931884766, -122.40345001220703
48.010643005371094, -122.4034194946289
48.01065444946289, -122.40341186523438
48.01066589355469, -122.40339660644531
48.01068115234375, -122.40338134765625
48.01069641113281, -122.40336608886719
48.01071548461914, -122.40335083007812
48.01073455810547, -122.4033432006836
48.0107421875, -122.40333557128906
48.0107536315918, -122.40333557128906
48.01076889038086, -122.40332794189453
48.01078796386719, -122.4033203125
48.010807037353516, -122.40331268310547
48.010826110839844, -122.40330505371094
48.010833740234375, -122.4032974243164
48.01084518432617, -122.40328979492188
48.010860443115234, -122.40328979492188
48.01087951660156, -122.40327453613281
48.01089096069336, -122.40326690673828
48.01090621948242, -122.40325927734375
48.01091766357422, -122.40325164794922
48.01094055175781, -122.40322875976562
48.010955810546875, -122.4032211303711
48.01096725463867, -122.40321350097656
48.010982513427734, -122.40321350097656
48.0109977722168, -122.40320587158203
48.011024475097656, -122.40320587158203
48.011051177978516, -122.40320587158203
48.01106262207031, -122.40320587158203
48.01108169555664, -122.40320587158203
48.011104583740234, -122.4031982421875
48.01112365722656, -122.4031982421875
48.011138916015625, -122.40319061279297
48.01116943359375, -122.40319061279297
48.01118469238281, -122.40318298339844
48.01119613647461, -122.4031753540039
48.01120376586914, -122.40316772460938
48.01122283935547, -122.40315246582031
48.01123046875, -122.40314483642578
48.0112419128418, -122.40312957763672
48.011253356933594, -122.40312194824219
48.01127624511719, -122.40309143066406
48.01128387451172, -122.403076171875
48.011295318603516, -122.4030532836914
48.01130294799805, -122.40304565429688
48.011314392089844, -122.40303039550781
48.011329650878906, -122.40301513671875
48.01134490966797, -122.40299987792969
48.01136016845703, -122.40298461914062
48.01137161254883, -122.4029769897461
48.011383056640625, -122.40296173095703
48.01139450073242, -122.4029541015625
48.01140213012695, -122.40294647216797
48.01141357421875, -122.40293884277344
48.01142501831055, -122.4029312133789
48.01143264770508, -122.40292358398438
48.011444091796875, -122.40291595458984
48.01145935058594, -122.40290069580078
48.01146697998047, -122.40289306640625
48.011474609375, -122.40287780761719
48.0114860534668, -122.40286254882812
48.011505126953125, -122.40283203125
48.01151657104492, -122.40281677246094
48.01152801513672, -122.40279388427734
48.011531829833984, -122.40278625488281
48.01154327392578, -122.40276336669922
48.01154708862305, -122.40275573730469
48.01155471801758, -122.40274047851562
48.01156234741211, -122.40272521972656
48.01156997680664, -122.4027099609375
48.0115852355957, -122.40267944335938
48.0115966796875, -122.40266418457031
48.01160430908203, -122.40265655517578
48.011619567871094, -122.40264892578125
48.01163864135742, -122.40264129638672
48.01165771484375, -122.40263366699219
48.01167678833008, -122.40262603759766
48.01168441772461, -122.40262603759766
48.01169967651367, -122.40261840820312
48.011722564697266, -122.4026107788086
48.01173400878906, -122.40261840820312
48.011749267578125, -122.40261840820312
48.01177978515625, -122.40263366699219
48.01179122924805, -122.40264129638672
48.01182556152344, -122.40267181396484
48.0118408203125, -122.40267944335938
48.011863708496094, -122.40270233154297
48.011878967285156, -122.4027099609375
48.01189422607422, -122.40272521972656
48.01191711425781, -122.4027328491211
48.01193618774414, -122.4027328491211
48.0119514465332, -122.4027328491211
48.011962890625, -122.40272521972656
48.01198196411133, -122.4027099609375
48.012001037597656, -122.40270233154297
48.01202392578125, -122.40269470214844
48.01203918457031, -122.4026870727539
48.01205062866211, -122.40267944335938
48.01205825805664, -122.40267181396484
48.01206588745117, -122.40266418457031
48.01207733154297, -122.40264892578125
48.0120964050293, -122.40263366699219
48.012107849121094, -122.40262603759766
48.01212692260742, -122.4026107788086
48.01213836669922, -122.40260314941406
48.01215362548828, -122.402587890625
48.012168884277344, -122.40258026123047
48.01218032836914, -122.4025650024414
48.01219177246094, -122.40255737304688
48.01219940185547, -122.40254974365234
48.012210845947266, -122.40253448486328
48.0122184753418, -122.40251922607422
48.012229919433594, -122.40250396728516
48.012245178222656, -122.4024887084961
48.01225280761719, -122.40248107910156
48.01226806640625, -122.4024658203125
48.01228713989258, -122.40245056152344
48.012298583984375, -122.4024429321289
48.01231002807617, -122.4024429321289
48.012332916259766, -122.4024429321289
48.01234436035156, -122.4024429321289
48.012351989746094, -122.4024429321289
48.01237869262695, -122.4024429321289
48.01239013671875, -122.40245056152344
48.01240158081055, -122.40245056152344
48.01240921020508, -122.4024429321289
48.012420654296875, -122.4024429321289
48.0124397277832, -122.4024429321289
48.012451171875, -122.40243530273438
48.0124626159668, -122.40242767333984
48.01247024536133, -122.40242767333984
48.01248550415039, -122.40242767333984
48.01250076293945, -122.40242004394531
48.01251983642578, -122.40242004394531
48.01253128051758, -122.40242767333984
48.012542724609375, -122.40243530273438
48.01255798339844, -122.40243530273438
48.012569427490234, -122.4024429321289
48.01258087158203, -122.4024429321289
48.012596130371094, -122.40245056152344
48.01260757446289, -122.40245819091797
48.012630462646484, -122.4024658203125
48.01264572143555, -122.40247344970703
48.01266098022461, -122.40248107910156
48.01268005371094, -122.4024887084961
48.012699127197266, -122.40249633789062
48.012718200683594, -122.40250396728516
48.01273727416992, -122.40251159667969
48.012752532958984, -122.40252685546875
48.01276397705078, -122.40252685546875
48.01277542114258, -122.40253448486328
48.012794494628906, -122.40254211425781
48.01280975341797, -122.40254211425781
48.0128288269043, -122.40254211425781
48.012840270996094, -122.40254211425781
48.012855529785156, -122.40254211425781
48.01286315917969, -122.40254211425781
48.012874603271484, -122.40254974365234
48.01289367675781, -122.40255737304688
48.01291275024414, -122.4025650024414
48.012939453125, -122.40257263183594
48.01295852661133, -122.40258026123047
48.01297378540039, -122.402587890625
48.01298904418945, -122.40260314941406
48.01300811767578, -122.40262603759766
48.01301574707031, -122.40264129638672
48.013023376464844, -122.40266418457031
48.013023376464844, -122.4026870727539
48.01302719116211, -122.40270233154297
48.01302719116211, -122.40272521972656
48.01301956176758, -122.40276336669922
48.01301574707031, -122.40278625488281
48.01301193237305, -122.4028091430664
48.01300048828125, -122.40283203125
48.01299285888672, -122.40284729003906
48.01298904418945, -122.40286254882812
48.012969970703125, -122.40290832519531
48.012962341308594, -122.40292358398438
48.01295471191406, -122.40293884277344
48.0129508972168, -122.4029541015625
48.01294708251953, -122.4029769897461
48.01294708251953, -122.40299224853516
48.01294708251953, -122.40301513671875
48.01294708251953, -122.40303039550781
48.01294708251953, -122.40306091308594
48.012943267822266, -122.40309143066406
48.012943267822266, -122.40311431884766
48.012943267822266, -122.40314483642578
48.01294708251953, -122.40316772460938
48.01294708251953, -122.4032211303711
48.0129508972168, -122.40325164794922
48.0129508972168, -122.40326690673828
48.0129508972168, -122.40328979492188
48.0129508972168, -122.4033203125
