"xmlns","ns2","ns3","ns4","ns5","xsi","schemaLocation","Activities__Activity__Sport","Activities__Activity__Id","Activities__Activity__Lap__StartTime","Activities__Activity__Lap__Track__Trackpoint__DistanceMeters","Activities__Activity__Lap__Track__Trackpoint__Time","Activities__Activity__Lap__Track__Trackpoint__Position__LatitudeDegrees","Activities__Activity__Lap__Track__Trackpoint__Position__LongitudeDegrees","Activities__Activity__Lap__Track__Trackpoint__AltitudeMeters","Activities__Activity__Lap__DistanceMeters","Activities__Activity__Lap__TotalTimeSeconds","Activities__Activity__Lap__Calories","Activities__Activity__Lap__Intensity","Activities__Activity__Lap__TriggerMethod","Author__xsi:type","Author__Name","Author__Build__Version__VersionMajor","Author__Build__Version__VersionMinor","Author__Build__Version__BuildMajor","Author__Build__Version__BuildMinor","Author__LangID","Author__PartNumber"
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:36.031Z","47.949119567871094","-122.36788177490234","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:38.027Z","47.94913101196289","-122.36788177490234","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:41.918Z","47.94913101196289","-122.3678970336914","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:43.706Z","47.94911575317383","-122.36791229248047","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:46.026Z","47.94910430908203","-122.36790466308594","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:47.340Z","47.94910430908203","-122.36788940429688","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:48.883Z","47.94911193847656","-122.36787414550781","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:50.805Z","47.949119567871094","-122.36785888671875","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:52.477Z","47.949127197265625","-122.36784362792969","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:54.024Z","47.949134826660156","-122.36783599853516","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:55.407Z","47.94914245605469","-122.3678207397461","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:56.523Z","47.94915008544922","-122.36781311035156","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","28.253687858581543","2022-06-30T22:55:58.844Z","47.94915771484375","-122.3677978515625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:03.398Z","47.94916534423828","-122.36779022216797","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:05.028Z","47.94917678833008","-122.36779022216797","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:06.036Z","47.94918441772461","-122.36778259277344","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:07.302Z","47.94919967651367","-122.36778259277344","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:08.483Z","47.94921112060547","-122.36778259277344","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:09.526Z","47.949222564697266","-122.36778259277344","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:10.725Z","47.94923400878906","-122.3677978515625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:12.023Z","47.949241638183594","-122.36780548095703","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:13.304Z","47.949249267578125","-122.3678207397461","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:15.025Z","47.94927978515625","-122.36788177490234","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:17.302Z","47.94928741455078","-122.3678970336914","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:18.442Z","47.94929122924805","-122.36791229248047","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:19.566Z","47.94929885864258","-122.36792755126953","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:20.723Z","47.949302673339844","-122.36795043945312","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:21.905Z","47.949302673339844","-122.36797332763672","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:22.451Z","47.949302673339844","-122.36798858642578","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:23.485Z","47.949302673339844","-122.36801147460938","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:24.557Z","47.94930648803711","-122.36802673339844","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:25.766Z","47.94930648803711","-122.36804962158203","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:26.479Z","47.94929885864258","-122.36810302734375","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:28.027Z","47.94929504394531","-122.36811828613281","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","65.36703777313232","2022-06-30T22:56:29.599Z","47.94929122924805","-122.36813354492188","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:30.903Z","47.94928741455078","-122.36815643310547","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:32.026Z","47.94928741455078","-122.3681640625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:33.185Z","47.94927978515625","-122.3681869506836","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:34.406Z","47.94926834106445","-122.36820220947266","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:35.585Z","47.949256896972656","-122.36820983886719","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:36.784Z","47.94924545288086","-122.36821746826172","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:38.021Z","47.9492301940918","-122.36822509765625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:38.800Z","47.949222564697266","-122.36822509765625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:40.028Z","47.94921112060547","-122.36822509765625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:41.244Z","47.949195861816406","-122.36822509765625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:42.462Z","47.94918441772461","-122.36822509765625","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:44.010Z","47.94916915893555","-122.36821746826172","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:46.258Z","47.949161529541016","-122.36821746826172","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:50.758Z","47.94916915893555","-122.36823272705078","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:52.748Z","47.949180603027344","-122.36824035644531","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:55.601Z","47.949188232421875","-122.36824798583984","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:58.045Z","47.949195861816406","-122.36825561523438","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","89.83854961395264","2022-06-30T22:56:59.301Z","47.9492073059082","-122.3682632446289","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:04.035Z","47.949214935302734","-122.36827850341797","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:07.302Z","47.94921875","-122.36829376220703","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:09.861Z","47.9492301940918","-122.36830139160156","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:10.883Z","47.94924545288086","-122.3683090209961","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:13.438Z","47.949256896972656","-122.3683090209961","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:14.620Z","47.94926834106445","-122.36831665039062","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:15.799Z","47.949275970458984","-122.36831665039062","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:17.304Z","47.94929122924805","-122.36831665039062","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:20.029Z","47.949310302734375","-122.36832427978516","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:22.782Z","47.94932174682617","-122.36833190917969","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:24.762Z","47.94932556152344","-122.36833953857422","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:26.030Z","47.94933319091797","-122.36835479736328","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:27.445Z","47.949337005615234","-122.36837005615234","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:27.801Z","47.949371337890625","-122.36846923828125","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:28.642Z","47.9493408203125","-122.3683853149414","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","124.61677074432373","2022-06-30T22:57:29.801Z","47.94934844970703","-122.36840057373047","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:30.963Z","47.94935607910156","-122.36841583251953","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:32.022Z","47.949363708496094","-122.3684310913086","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:33.866Z","47.949378967285156","-122.36848449707031","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:35.624Z","47.94938659667969","-122.36849975585938","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:36.766Z","47.94939041137695","-122.36851501464844","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:37.946Z","47.949398040771484","-122.36852264404297","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:39.925Z","47.94940948486328","-122.36853790283203","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:41.765Z","47.94942092895508","-122.36854553222656","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:43.305Z","47.94942855834961","-122.3685531616211","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:44.426Z","47.94944381713867","-122.36856079101562","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:46.019Z","47.94944381713867","-122.36858367919922","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:49.819Z","47.9494514465332","-122.36859130859375","127.69355773925781","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:53.663Z","47.949459075927734","-122.36857604980469","127.45288848876953","","","","","","","","","","","","",""
"","","","","","","","","","","146.49084568023682","2022-06-30T22:57:57.479Z","47.949466705322266","-122.36856842041016","126.25584411621094","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:01.741Z","47.94947052001953","-122.3685531616211","125.54839324951172","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:06.640Z","47.949462890625","-122.36856842041016","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:08.639Z","47.949459075927734","-122.36858367919922","124.53667449951172","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:10.864Z","47.94945526123047","-122.36859893798828","124.4605941772461","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:12.358Z","47.94945526123047","-122.36861419677734","124.52228546142578","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:14.028Z","47.949459075927734","-122.3686294555664","123.49835205078125","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:15.602Z","47.949459075927734","-122.36865234375","123.49835205078125","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:16.525Z","47.949462890625","-122.36865997314453","123.36060333251953","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:17.617Z","47.949466705322266","-122.3686752319336","122.77056884765625","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:19.665Z","47.949466705322266","-122.36869812011719","122.56294250488281","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:21.064Z","47.94947052001953","-122.36871337890625","122.46426391601562","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:22.027Z","47.94947052001953","-122.36872863769531","122.24842071533203","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:23.207Z","47.94947052001953","-122.36874389648438","122.24842071533203","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:24.011Z","47.94947052001953","-122.3687744140625","121.57418823242188","","","","","","","","","","","","",""
"","","","","","","","","","","165.54376888275146","2022-06-30T22:58:26.742Z","47.94947052001953","-122.36878204345703","121.38097381591797","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:30.029Z","47.94945526123047","-122.36878967285156","120.18889617919922","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:34.025Z","47.9494514465332","-122.3687973022461","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:35.801Z","47.949459075927734","-122.36881256103516","120.65338134765625","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:37.944Z","47.949466705322266","-122.36882019042969","120.61843872070312","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:40.034Z","47.9494743347168","-122.36883544921875","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:46.030Z","47.94947814941406","-122.36884307861328","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:54.943Z","47.949485778808594","-122.36885833740234","119.86830139160156","","","","","","","","","","","","",""
"","","","","","","","","","","175.04185485839844","2022-06-30T22:58:59.225Z","47.949493408203125","-122.36886596679688","119.02165222167969","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:02.015Z","47.949501037597656","-122.36888122558594","118.96000671386719","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:03.564Z","47.94950485229492","-122.36888885498047","118.96000671386719","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:04.763Z","47.94950866699219","-122.36890411376953","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:06.343Z","47.94951248168945","-122.3689193725586","118.07234954833984","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:09.547Z","47.94952392578125","-122.36891174316406","118.02920532226562","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:12.020Z","47.94953155517578","-122.36891174316406","117.1724624633789","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:14.885Z","47.94953918457031","-122.3689193725586","117.12726593017578","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:25.487Z","47.94954299926758","-122.36893463134766","115.58865356445312","","","","","","","","","","","","",""
"","","","","","","","","","","185.76903247833252","2022-06-30T22:59:29.944Z","47.94954299926758","-122.36895751953125","114.67465209960938","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:32.021Z","47.94953155517578","-122.36895751953125","114.50008392333984","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:34.505Z","47.94952392578125","-122.36896514892578","114.41998291015625","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:36.022Z","47.94952392578125","-122.36898803710938","113.72584533691406","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:37.716Z","47.949527740478516","-122.36900329589844","113.72584533691406","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:39.345Z","47.949527740478516","-122.3690185546875","113.67245483398438","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:40.838Z","47.949527740478516","-122.36903381347656","113.41165161132812","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:42.598Z","47.949527740478516","-122.36904907226562","112.69295501708984","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:44.021Z","47.94953155517578","-122.36906433105469","112.57180786132812","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:45.406Z","47.94953155517578","-122.36908721923828","112.57180786132812","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:46.481Z","47.949527740478516","-122.36911010742188","112.33979034423828","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:47.660Z","47.949527740478516","-122.36913299560547","111.76490020751953","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:48.641Z","47.94952392578125","-122.36917114257812","111.76490020751953","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:49.861Z","47.94952392578125","-122.36918640136719","111.76490020751953","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:51.761Z","47.94952392578125","-122.36920928955078","111.76490020751953","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:55.099Z","47.94953155517578","-122.36922454833984","111.62939453125","","","","","","","","","","","","",""
"","","","","","","","","","","209.09854221343994","2022-06-30T22:59:58.024Z","47.949527740478516","-122.3692398071289","111.44667053222656","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:00.486Z","47.949520111083984","-122.36925506591797","112.06260681152344","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:02.028Z","47.94951629638672","-122.36927032470703","112.04412841796875","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:03.940Z","47.94951629638672","-122.3692855834961","112.04412841796875","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:06.022Z","47.949520111083984","-122.36930084228516","112.08724212646484","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:07.677Z","47.949520111083984","-122.36933135986328","112.39112091064453","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:09.220Z","47.94951629638672","-122.36934661865234","112.37469482421875","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:10.780Z","47.94951248168945","-122.3693618774414","112.39317321777344","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:16.328Z","47.94950485229492","-122.36936950683594","112.5266342163086","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:21.285Z","47.949501037597656","-122.3693618774414","112.41575622558594","","","","","","","","","","","","",""
"","","","","","","","","","","221.71321296691895","2022-06-30T23:00:28.742Z","47.94950485229492","-122.36937713623047","111.93119812011719","","","","","","","","","","","","",""
"","","","","","","","","","","229.7036852836609","2022-06-30T23:00:32.919Z","47.94950866699219","-122.369384765625","112.07492065429688","","","","","","","","","","","","",""
"","","","","","","","","","","229.7036852836609","2022-06-30T23:00:37.400Z","47.94951629638672","-122.36939239501953","112.02770233154297","","","","","","","","","","","","",""
"","","","","","","","","","","229.7036852836609","2022-06-30T23:00:47.472Z","47.94950866699219","-122.36940002441406","111.45282745361328","","","","","","","","","","","","",""
"","","","","","","","","","","229.7036852836609","2022-06-30T23:00:49.900Z","47.94950485229492","-122.36941528320312","111.11203002929688","","","","","","","","","","","","",""
"","","","","","","","","","","229.7036852836609","2022-06-30T23:00:52.788Z","47.949493408203125","-122.36942291259766","111.06481170654297","","","","","","","","","","","","",""
"","","","","","","","","","","229.7036852836609","2022-06-30T23:00:55.182Z","47.949485778808594","-122.36942291259766","111.09766387939453","","","","","","","","","","","","",""
"","","","","","","","","","","229.7036852836609","2022-06-30T23:00:58.026Z","47.94947052001953","-122.36943054199219","110.31346893310547","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:00.607Z","47.949462890625","-122.36941528320312","110.31346893310547","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:03.060Z","47.949459075927734","-122.3694076538086","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:04.799Z","47.94944763183594","-122.36939239501953","109.57245635986328","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:06.740Z","47.94943618774414","-122.369384765625","109.5991439819336","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:08.537Z","47.949424743652344","-122.36937713623047","129.39999389648438","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:10.278Z","47.949405670166016","-122.36936950683594","108.98954772949219","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:11.906Z","47.94939422607422","-122.36936950683594","108.98954772949219","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:13.923Z","47.949378967285156","-122.3693618774414","108.9957046508789","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:15.578Z","47.94936752319336","-122.36935424804688","108.21786499023438","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:16.187Z","47.94935989379883","-122.36935424804688","108.35331726074219","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:18.484Z","47.949344635009766","-122.36935424804688","108.31637573242188","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:20.027Z","47.949337005615234","-122.36935424804688","108.02700805664062","","","","","","","","","","","","",""
"","","","","","","","","","","254.83187437057495","2022-06-30T23:01:21.886Z","47.94932174682617","-122.36934661865234","107.93671417236328","","","","","","","","","","","","",""
