date time bpm confidence
01/06/24 08:53:36 70 0
01/06/24 09:48:14 70 0
01/06/24 17:03:33 70 0
01/06/24 17:58:11 70 0
01/06/24 18:52:48 70 0
01/06/24 19:04:52 70 0
01/06/24 19:05:43 70 0
01/06/24 19:05:58 70 1
01/06/24 19:06:03 73 0
01/06/24 19:06:08 80 1
01/06/24 19:06:13 84 2
01/06/24 19:06:23 82 2
01/06/24 19:06:28 76 2
01/06/24 19:06:33 77 2
01/06/24 19:06:38 78 1
01/06/24 19:06:43 80 1
01/06/24 19:06:48 81 2
01/06/24 19:06:55 82 2
01/06/24 19:07:00 81 2
01/06/24 19:07:10 80 2
01/06/24 19:07:25 81 2
01/06/24 19:07:40 82 2
01/06/24 19:07:45 83 2
01/06/24 19:07:50 84 2
01/06/24 19:07:55 83 2
01/06/24 19:08:05 81 2
01/06/24 19:08:10 79 2
01/06/24 19:08:15 78 2
01/06/24 19:08:25 80 2
01/06/24 19:08:30 83 2
01/06/24 19:08:35 86 2
01/06/24 19:08:50 86 2
01/06/24 19:08:55 84 2
01/06/24 19:09:05 85 2
01/06/24 19:09:10 86 2
01/06/24 19:09:20 87 2
01/06/24 19:09:25 85 2
01/06/24 19:09:30 84 2
01/06/24 19:09:35 83 2
01/06/24 19:09:40 84 2
01/06/24 19:09:45 85 2
01/06/24 19:09:50 84 2
01/06/24 19:09:55 82 2
01/06/24 19:10:00 81 2
01/06/24 19:10:05 83 2
01/06/24 19:10:15 82 2
01/06/24 19:10:30 82 2
01/06/24 19:10:45 83 2
01/06/24 19:10:50 84 2
01/06/24 19:11:05 85 2
01/06/24 19:11:10 86 2
01/06/24 19:11:15 85 2
01/06/24 19:11:25 86 2
01/06/24 19:11:40 88 2
01/06/24 19:11:45 91 2
01/06/24 19:11:50 94 2
01/06/24 19:11:55 95 2
01/06/24 19:12:00 94 2
01/06/24 19:12:05 91 2
01/06/24 19:12:10 90 1
01/06/24 19:12:25 88 1
01/06/24 19:12:30 87 2
01/06/24 19:12:35 82 2
01/06/24 19:12:40 81 2
01/06/24 19:12:45 82 2
01/06/24 19:12:56 82 2
01/06/24 19:13:06 80 2
01/06/24 19:13:11 77 2
01/06/24 19:13:16 75 2
01/06/24 19:13:21 76 2
01/06/24 19:13:26 77 2
01/06/24 19:13:31 79 2
01/06/24 19:13:41 74 2
01/06/24 19:13:46 71 2
01/06/24 19:13:51 70 2
01/06/24 19:13:56 69 2
01/06/24 19:14:01 70 2
01/06/24 19:14:16 70 2
01/06/24 19:14:31 71 2
01/06/24 19:14:46 71 2
01/06/24 19:14:51 70 2
01/06/24 19:14:56 71 2
01/06/24 19:15:01 72 2
01/06/24 19:15:11 72 1
01/06/24 19:15:16 71 1
01/06/24 19:15:21 68 2
01/06/24 19:15:26 67 2
01/06/24 19:15:31 66 2
01/06/24 19:15:36 65 2
01/06/24 19:15:46 66 2
01/06/24 19:15:51 68 1
01/06/24 19:15:56 70 1
01/06/24 19:16:01 70 1
01/06/24 19:16:06 70 2
01/06/24 19:16:11 69 2
01/06/24 19:16:16 67 2
01/06/24 19:16:26 66 2
01/06/24 19:16:36 65 2
01/06/24 19:16:41 66 2
01/06/24 19:16:56 66 2
01/06/24 19:17:01 67 2
01/06/24 19:17:16 67 2
01/06/24 19:17:26 68 2
01/06/24 19:17:31 67 2
01/06/24 19:17:46 67 2
01/06/24 19:18:01 67 2
01/06/24 19:18:16 67 2
01/06/24 19:18:21 68 2
01/06/24 19:18:26 67 2
01/06/24 19:18:31 68 2
01/06/24 19:18:46 68 2
01/06/24 19:18:56 67 2
01/06/24 19:19:06 68 2
01/06/24 19:19:21 69 2
01/06/24 19:19:36 69 2
01/06/24 19:19:51 69 2
01/06/24 19:20:01 68 2
01/06/24 19:20:16 68 2
01/06/24 19:20:26 69 2
01/06/24 19:20:31 69 2
01/06/24 19:20:46 69 2
01/06/24 19:20:51 70 2
01/06/24 19:21:01 71 1
01/06/24 19:21:16 71 2
01/06/24 19:21:21 68 2
01/06/24 19:21:36 68 2
01/06/24 19:21:41 69 2
01/06/24 19:21:51 68 2
01/06/24 19:21:56 67 2
01/06/24 19:22:01 67 3
01/06/24 19:22:06 68 2
01/06/24 19:22:21 69 2
01/06/24 19:22:36 68 2
01/06/24 19:22:46 69 2
01/06/24 19:23:01 69 2
01/06/24 19:23:06 70 2
01/06/24 19:23:16 71 2
01/06/24 19:23:26 70 2
01/06/24 19:23:41 70 2
01/06/24 19:23:57 70 2
01/06/24 19:24:12 69 2
01/06/24 19:24:27 69 2
01/06/24 19:24:42 69 2
01/06/24 19:24:47 68 2
01/06/24 19:24:57 69 2
01/06/24 19:25:02 68 2
01/06/24 19:25:17 69 2
01/06/24 19:25:32 69 2
01/06/24 19:25:47 69 2
01/06/24 19:25:52 68 2
01/06/24 19:26:07 69 2
01/06/24 19:26:17 70 2
01/06/24 19:26:32 70 2
01/06/24 19:26:47 70 2
01/06/24 19:27:02 70 2
01/06/24 19:27:17 70 2
01/06/24 19:27:22 69 2
01/06/24 19:27:37 69 2
01/06/24 19:27:47 70 2
01/06/24 19:28:02 70 2
01/06/24 19:28:17 70 2
01/06/24 19:28:32 70 2
01/06/24 19:28:47 70 2
01/06/24 19:28:57 69 2
01/06/24 19:29:12 69 2
01/06/24 19:29:27 69 2
01/06/24 19:29:32 69 2
01/06/24 19:29:37 70 2
01/06/24 19:29:52 70 2
01/06/24 19:30:07 70 2
01/06/24 19:30:22 69 2
01/06/24 19:30:37 69 2
01/06/24 19:30:47 71 2
01/06/24 19:30:52 72 2
01/06/24 19:31:02 71 2
01/06/24 19:31:17 72 2
01/06/24 19:31:32 72 2
01/06/24 19:31:42 71 2
01/06/24 19:31:53 71 2
01/06/24 19:32:08 70 2
01/06/24 19:32:18 71 2
01/06/24 19:32:23 70 2
01/06/24 19:32:38 70 2
01/06/24 19:32:53 70 2
01/06/24 19:32:58 71 2
01/06/24 19:33:08 70 2
01/06/24 19:33:23 70 2
01/06/24 19:33:33 71 2
01/06/24 19:33:48 71 2
01/06/24 19:34:03 71 2
01/06/24 19:34:13 72 2
01/06/24 19:34:18 73 2
01/06/24 19:34:23 75 2
01/06/24 19:34:28 76 2
01/06/24 19:34:43 76 2
01/06/24 19:34:58 77 2
01/06/24 19:35:03 75 2
01/06/24 19:35:18 74 2
01/06/24 19:35:23 73 2
01/06/24 19:35:28 72 2
01/06/24 19:35:38 71 2
01/06/24 19:35:53 72 2
01/06/24 19:35:58 73 2
01/06/24 19:36:03 73 1
01/06/24 19:36:18 73 1
01/06/24 19:36:23 74 1
01/06/24 19:36:33 80 1
01/06/24 19:36:38 98 1
01/06/24 19:36:43 109 1
01/06/24 19:36:48 114 1
01/06/24 19:37:03 112 1
01/06/24 19:37:08 111 1
01/06/24 19:37:13 111 2
01/06/24 19:37:18 112 2
01/06/24 19:37:23 113 2
01/06/24 19:37:28 115 2
01/06/24 19:37:33 114 2
01/06/24 19:37:38 116 2
01/06/24 19:37:43 123 2
01/06/24 19:37:53 125 2
01/06/24 19:38:08 125 2
01/06/24 19:38:18 124 2
01/06/24 19:38:23 123 2
01/06/24 19:38:28 122 2
01/06/24 19:38:38 121 2
01/06/24 19:38:53 124 2
01/06/24 19:39:03 125 2
01/06/24 19:39:08 127 2
01/06/24 19:39:13 124 2
