date time bpm confidence
12/26/23 08:48:49 70 0
12/26/23 09:43:25 70 0
12/26/23 19:01:12 70 0
12/26/23 19:55:55 70 0
12/26/23 20:32:23 70 0
12/26/23 20:32:38 70 0
12/26/23 20:32:43 69 1
12/26/23 20:32:48 66 1
12/26/23 20:32:53 69 1
12/26/23 20:32:58 70 1
12/26/23 20:33:03 69 1
12/26/23 20:33:13 71 1
12/26/23 20:33:18 73 1
12/26/23 20:33:23 74 1
12/26/23 20:33:33 73 1
12/26/23 21:27:16 70 0
12/26/23 22:31:01 70 0
12/26/23 23:25:38 70 0
12/27/23 00:20:15 70 0
12/27/23 00:58:01 70 0
12/27/23 01:52:41 70 0
12/27/23 02:47:16 70 0
12/27/23 07:49:14 70 0
