date time bpm confidence
01/08/24 19:01:54 70 0
01/08/24 19:02:04 74 0
01/08/24 19:02:09 88 1
01/08/24 19:02:14 98 1
01/08/24 19:02:19 93 1
01/08/24 19:02:24 86 1
01/08/24 19:02:29 85 1
01/08/24 19:02:39 85 2
01/08/24 19:02:44 86 2
01/08/24 19:02:49 88 2
01/08/24 19:02:54 87 2
01/08/24 19:03:09 87 2
01/08/24 19:03:19 86 2
01/08/24 19:03:24 83 2
01/08/24 19:03:29 85 2
01/08/24 19:03:34 86 2
01/08/24 19:03:44 87 2
01/08/24 19:03:59 87 2
01/08/24 19:04:04 86 2
01/08/24 19:04:19 85 2
01/08/24 19:04:24 84 2
01/08/24 19:04:39 85 2
01/08/24 19:04:54 86 2
01/08/24 19:04:59 85 2
01/08/24 19:05:04 87 2
01/08/24 19:05:09 88 2
01/08/24 19:05:14 87 2
01/08/24 19:05:29 87 2
01/08/24 19:05:44 86 1
01/08/24 19:05:49 85 1
01/08/24 19:05:54 83 2
01/08/24 19:06:04 82 2
01/08/24 19:06:14 83 2
01/08/24 19:06:29 84 2
01/08/24 19:06:44 85 2
01/08/24 19:06:54 86 2
01/08/24 19:07:04 88 2
01/08/24 19:07:09 90 2
01/08/24 19:07:24 87 2
01/08/24 19:07:29 86 2
01/08/24 19:07:34 85 2
01/08/24 19:07:39 82 2
01/08/24 19:07:44 80 2
01/08/24 19:07:59 80 2
01/08/24 19:08:14 79 2
01/08/24 19:08:19 78 2
01/08/24 19:08:34 78 2
01/08/24 19:08:39 77 2
01/08/24 19:08:44 76 2
01/08/24 19:08:54 74 2
01/08/24 19:08:59 73 2
01/08/24 19:09:04 76 2
01/08/24 19:09:09 76 2
01/08/24 19:09:14 77 2
01/08/24 19:09:19 80 2
01/08/24 19:09:24 81 2
01/08/24 19:09:39 83 2
01/08/24 19:09:44 81 2
01/08/24 19:09:49 82 1
01/08/24 19:09:54 79 1
01/08/24 19:09:59 76 1
01/08/24 19:10:04 72 1
01/08/24 19:10:09 70 2
01/08/24 19:10:14 69 2
01/08/24 19:10:20 70 2
01/08/24 19:10:25 72 2
01/08/24 19:10:30 74 2
01/08/24 19:10:35 77 2
01/08/24 19:10:40 80 2
01/08/24 19:10:45 79 2
01/08/24 19:10:50 76 2
01/08/24 19:10:55 73 2
01/08/24 19:11:00 71 2
01/08/24 19:11:15 73 2
01/08/24 19:11:20 74 2
01/08/24 19:11:25 72 2
01/08/24 19:11:30 71 1
01/08/24 19:11:35 72 1
01/08/24 19:11:50 71 2
01/08/24 19:12:00 72 2
01/08/24 19:12:05 71 2
01/08/24 19:12:15 70 2
01/08/24 19:12:30 71 2
01/08/24 19:12:35 70 2
01/08/24 19:12:50 70 2
01/08/24 19:13:05 71 2
01/08/24 19:13:20 70 2
01/08/24 19:13:35 69 2
01/08/24 19:13:45 70 2
01/08/24 19:13:50 69 2
01/08/24 19:13:55 68 2
01/08/24 19:14:00 68 2
01/08/24 19:14:05 69 2
01/08/24 19:14:20 68 2
01/08/24 19:14:25 67 2
01/08/24 19:14:35 68 2
01/08/24 19:14:50 68 2
01/08/24 19:14:55 70 2
01/08/24 19:15:00 72 2
01/08/24 19:15:05 74 2
01/08/24 19:15:10 73 2
01/08/24 19:15:15 71 2
01/08/24 19:15:20 70 2
01/08/24 19:15:35 69 2
01/08/24 19:15:50 69 2
01/08/24 19:15:55 70 2
01/08/24 19:16:10 70 2
01/08/24 19:16:25 69 2
01/08/24 19:16:35 68 2
01/08/24 19:16:40 67 2
01/08/24 19:16:45 65 2
01/08/24 19:17:00 65 2
01/08/24 19:17:15 67 2
01/08/24 19:17:20 70 2
01/08/24 19:17:25 71 2
01/08/24 19:17:30 72 2
01/08/24 19:17:35 73 2
01/08/24 19:17:40 73 1
01/08/24 19:17:45 75 1
01/08/24 19:17:50 74 1
01/08/24 19:17:55 72 1
01/08/24 19:18:00 72 2
01/08/24 19:18:05 71 2
01/08/24 19:18:10 70 2
01/08/24 19:18:25 69 2
01/08/24 19:18:30 68 2
01/08/24 19:18:40 67 2
01/08/24 19:18:55 67 2
01/08/24 19:19:10 68 2
01/08/24 19:19:15 69 2
01/08/24 19:19:20 70 2
01/08/24 19:19:30 70 1
01/08/24 19:19:40 71 1
01/08/24 19:19:45 72 1
01/08/24 19:19:50 73 1
01/08/24 19:19:55 74 1
