date time bpm confidence
12/13/23 08:25:54 70 0
12/13/23 08:27:13 70 0
12/13/23 09:21:50 70 0
12/13/23 10:16:26 70 0
12/13/23 16:26:22 70 0
12/13/23 16:26:37 70 0
12/13/23 16:26:47 78 1
12/13/23 16:26:52 81 2
12/13/23 16:26:57 82 2
12/13/23 16:27:12 82 2
12/13/23 16:27:17 83 2
12/13/23 16:27:22 94 2
12/13/23 16:27:32 93 2
12/13/23 16:27:37 92 2
12/13/23 16:27:47 93 2
12/13/23 16:27:52 94 2
12/13/23 16:28:02 95 2
12/13/23 16:28:07 99 2
12/13/23 16:28:12 103 1
12/13/23 16:28:17 108 1
12/13/23 16:28:22 111 1
12/13/23 16:28:27 115 1
12/13/23 16:28:32 117 1
12/13/23 16:28:37 118 1
12/13/23 16:28:42 112 1
12/13/23 16:28:47 107 0
12/13/23 16:28:52 108 0
12/13/23 16:28:58 107 0
12/13/23 16:29:03 104 0
12/13/23 16:29:08 103 0
12/13/23 16:29:13 101 0
12/13/23 16:29:18 100 0
12/13/23 16:29:28 103 0
12/13/23 16:29:33 99 1
12/13/23 16:29:38 94 3
12/13/23 16:29:43 94 2
12/13/23 16:29:53 93 2
12/13/23 16:29:58 92 2
12/13/23 16:30:08 94 2
12/13/23 16:30:23 95 2
12/13/23 16:30:28 94 2
12/13/23 16:30:33 96 2
12/13/23 16:30:38 99 2
12/13/23 16:30:43 103 1
12/13/23 16:30:48 107 1
12/13/23 16:30:53 112 1
12/13/23 16:30:58 116 1
12/13/23 16:31:03 119 1
12/13/23 16:31:08 118 1
12/13/23 16:31:13 119 1
12/13/23 16:31:18 121 0
12/13/23 16:31:28 117 0
12/13/23 16:31:33 115 0
12/13/23 16:31:38 109 0
12/13/23 16:31:43 104 0
12/13/23 16:31:48 99 0
12/13/23 16:31:53 96 0
12/13/23 16:31:58 94 1
12/13/23 16:32:03 92 1
12/13/23 16:32:08 90 1
12/13/23 16:32:13 89 2
12/13/23 16:32:18 87 2
12/13/23 16:32:23 86 2
12/13/23 16:32:28 85 2
12/13/23 16:32:33 84 2
12/13/23 16:32:38 83 2
12/13/23 16:32:53 83 2
12/13/23 16:33:03 85 2
12/13/23 16:33:08 86 2
12/13/23 16:33:13 87 2
12/13/23 16:33:23 88 2
12/13/23 16:33:33 89 2
12/13/23 16:33:38 90 2
12/13/23 16:33:48 88 2
12/13/23 16:33:53 86 2
12/13/23 16:33:58 83 2
12/13/23 16:34:08 85 3
12/13/23 16:34:23 86 2
12/13/23 16:34:38 87 2
12/13/23 16:34:53 87 2
12/13/23 16:35:03 88 2
12/13/23 16:35:08 90 2
12/13/23 16:35:13 92 2
12/13/23 16:35:18 90 2
12/13/23 16:35:23 89 2
12/13/23 16:35:28 88 2
12/13/23 16:35:33 83 2
12/13/23 16:35:38 74 2
12/13/23 16:35:43 70 3
12/13/23 16:35:48 71 2
12/13/23 16:35:53 72 2
12/13/23 16:35:58 73 2
12/13/23 16:36:05 73 2
12/13/23 16:36:15 74 2
12/13/23 16:36:20 76 2
12/13/23 16:36:25 77 2
12/13/23 16:36:30 75 2
12/13/23 16:36:35 73 2
12/13/23 16:36:40 70 2
12/13/23 16:36:55 70 2
12/13/23 16:37:05 69 2
12/13/23 16:37:10 68 2
12/13/23 16:37:15 67 2
12/13/23 16:37:20 66 2
12/13/23 16:37:25 69 2
12/13/23 16:37:30 70 2
12/13/23 16:37:45 70 2
12/13/23 16:38:00 71 2
12/13/23 16:38:05 70 2
12/13/23 16:38:15 72 2
12/13/23 16:38:25 72 1
12/13/23 16:38:30 73 1
12/13/23 16:38:40 74 1
12/13/23 16:38:45 74 2
12/13/23 16:38:50 75 2
12/13/23 16:38:55 77 2
12/13/23 16:39:00 76 2
12/13/23 16:39:15 77 2
12/13/23 16:39:20 78 2
12/13/23 16:39:25 76 2
12/13/23 16:39:40 77 2
12/13/23 16:39:45 78 2
12/13/23 16:39:55 79 2
12/13/23 16:40:00 80 2
12/13/23 16:40:15 80 2
12/13/23 16:40:25 81 2
12/13/23 16:40:30 80 2
12/13/23 16:40:35 81 2
12/13/23 16:40:40 82 2
12/13/23 16:40:50 85 2
12/13/23 16:40:55 87 2
12/13/23 16:41:00 86 2
12/13/23 16:41:05 84 2
12/13/23 16:41:20 83 2
12/13/23 16:41:25 82 2
12/13/23 16:41:35 81 2
12/13/23 16:41:45 80 2
12/13/23 16:42:00 81 2
12/13/23 16:42:05 83 2
12/13/23 16:42:15 82 2
12/13/23 16:42:20 81 2
12/13/23 16:42:30 80 2
12/13/23 16:42:35 78 2
12/13/23 16:42:40 77 2
12/13/23 16:42:50 78 2
12/13/23 16:42:55 77 2
12/13/23 16:43:00 77 2
12/13/23 16:43:05 78 2
12/13/23 16:43:10 77 2
12/13/23 16:43:25 77 2
12/13/23 16:43:40 79 2
12/13/23 16:43:55 77 2
12/13/23 16:44:05 78 2
12/13/23 16:44:10 79 2
12/13/23 16:44:20 80 2
12/13/23 16:44:35 80 2
12/13/23 16:44:46 81 2
12/13/23 16:44:56 82 2
12/13/23 16:45:11 84 2
12/13/23 16:45:16 85 2
12/13/23 16:45:31 84 2
12/13/23 16:45:36 85 2
12/13/23 16:45:51 85 2
12/13/23 16:46:06 85 2
12/13/23 16:46:11 87 2
12/13/23 16:46:26 87 2
12/13/23 16:46:31 86 2
12/13/23 16:46:41 85 2
12/13/23 16:46:46 84 2
12/13/23 16:46:51 82 2
12/13/23 16:46:56 80 2
12/13/23 16:47:06 81 2
12/13/23 16:47:11 80 2
12/13/23 16:47:26 82 2
12/13/23 16:47:31 83 2
12/13/23 16:47:41 82 2
12/13/23 16:47:56 82 2
12/13/23 16:48:11 81 2
12/13/23 16:48:21 82 2
12/13/23 16:48:26 83 2
12/13/23 16:48:31 85 2
12/13/23 16:48:36 86 2
12/13/23 16:48:41 87 2
12/13/23 16:48:46 87 2
12/13/23 16:48:56 88 2
12/13/23 16:49:01 85 2
12/13/23 16:49:06 84 2
12/13/23 16:49:21 83 2
12/13/23 16:49:26 84 2
12/13/23 16:49:31 83 2
12/13/23 16:49:41 84 2
12/13/23 16:49:46 85 2
12/13/23 16:49:51 87 2
12/13/23 16:49:56 86 2
12/13/23 16:50:06 87 2
12/13/23 16:50:16 88 2
12/13/23 16:50:21 86 2
12/13/23 16:50:26 82 2
12/13/23 16:50:31 80 2
12/13/23 16:50:36 78 2
12/13/23 16:50:46 80 2
12/13/23 16:50:51 82 2
12/13/23 16:50:56 84 2
12/13/23 16:51:01 85 2
12/13/23 16:51:06 86 2
12/13/23 16:51:16 85 2
12/13/23 16:51:21 84 2
12/13/23 16:51:26 83 2
12/13/23 16:51:41 84 2
12/13/23 16:51:46 83 2
12/13/23 16:51:51 83 2
12/13/23 16:51:56 84 2
12/13/23 16:52:07 84 2
12/13/23 16:52:17 82 2
12/13/23 16:52:22 81 2
12/13/23 16:52:27 82 2
12/13/23 16:52:37 83 2
12/13/23 16:52:47 80 2
12/13/23 16:52:52 81 2
12/13/23 16:53:07 86 2
12/13/23 16:53:12 89 2
12/13/23 16:53:22 91 2
12/13/23 16:53:37 90 2
12/13/23 16:53:42 87 2
12/13/23 16:53:47 86 2
12/13/23 16:53:57 84 2
12/13/23 16:54:02 80 2
12/13/23 16:54:12 78 2
12/13/23 16:54:17 77 2
12/13/23 16:54:27 77 3
12/13/23 16:54:32 76 2
12/13/23 16:54:42 77 2
12/13/23 16:54:47 78 2
12/13/23 16:54:52 79 2
12/13/23 16:55:07 80 2
12/13/23 16:55:22 80 2
12/13/23 16:55:27 79 2
12/13/23 16:55:42 76 2
12/13/23 16:55:52 77 2
12/13/23 16:55:57 78 2
12/13/23 16:56:02 79 2
12/13/23 16:56:07 78 2
12/13/23 16:56:12 76 3
12/13/23 16:56:22 77 2
12/13/23 16:56:37 77 2
12/13/23 16:56:42 76 2
12/13/23 16:56:47 75 2
12/13/23 16:56:57 74 2
12/13/23 16:57:02 73 2
12/13/23 16:57:12 72 2
12/13/23 16:57:22 73 2
12/13/23 16:57:27 74 2
12/13/23 16:57:32 73 2
12/13/23 16:57:47 73 2
12/13/23 16:57:52 72 2
12/13/23 16:57:57 73 2
12/13/23 16:58:02 72 2
12/13/23 16:58:07 71 3
12/13/23 16:58:22 72 3
12/13/23 16:58:27 73 2
12/13/23 16:58:42 75 2
12/13/23 16:58:47 76 2
12/13/23 16:59:02 76 2
12/13/23 16:59:07 75 2
12/13/23 16:59:12 74 2
12/13/23 16:59:27 74 2
12/13/23 16:59:32 73 2
12/13/23 16:59:37 71 3
12/13/23 16:59:42 70 3
12/13/23 16:59:52 69 2
