date time bpm confidence
12/23/23 08:28:58 70 0
12/23/23 08:29:08 92 0
12/23/23 09:23:51 70 0
12/23/23 10:18:28 70 0
12/23/23 16:15:45 70 0
12/23/23 16:15:55 71 0
12/23/23 16:16:00 91 0
12/23/23 16:16:10 87 1
12/23/23 16:16:15 84 1
12/23/23 16:16:20 83 2
12/23/23 16:16:25 82 2
12/23/23 16:16:30 80 2
12/23/23 16:16:36 77 2
12/23/23 16:16:46 78 2
12/23/23 16:17:01 78 2
12/23/23 16:17:11 79 2
12/23/23 16:17:26 80 2
12/23/23 16:17:36 81 2
12/23/23 16:17:41 80 2
12/23/23 16:17:46 78 2
12/23/23 16:17:51 77 2
12/23/23 16:17:56 79 2
12/23/23 16:18:01 82 2
12/23/23 16:18:06 83 2
12/23/23 16:18:11 85 2
12/23/23 16:18:16 84 2
12/23/23 16:18:31 83 1
12/23/23 16:18:36 82 2
12/23/23 16:18:41 78 1
12/23/23 16:18:46 80 1
12/23/23 16:18:51 82 2
12/23/23 16:18:56 85 2
12/23/23 16:19:01 87 2
12/23/23 16:19:06 88 2
12/23/23 16:19:11 87 2
12/23/23 16:19:16 86 2
12/23/23 16:19:26 88 1
12/23/23 16:19:36 89 1
12/23/23 16:19:41 91 1
12/23/23 16:19:46 86 1
12/23/23 16:19:51 81 1
12/23/23 16:19:56 78 1
12/23/23 16:20:01 74 1
12/23/23 16:20:06 73 1
12/23/23 16:20:11 72 1
12/23/23 16:20:26 73 1
12/23/23 16:20:36 69 2
12/23/23 16:20:41 66 2
12/23/23 16:20:46 65 3
12/23/23 16:20:56 65 2
12/23/23 16:21:11 65 2
12/23/23 16:21:16 64 2
12/23/23 16:21:21 65 2
12/23/23 16:21:36 65 2
12/23/23 16:21:41 65 3
12/23/23 16:21:46 66 3
12/23/23 16:21:56 67 2
12/23/23 16:22:01 68 2
12/23/23 16:22:06 67 2
12/23/23 16:22:11 66 2
12/23/23 16:22:26 66 2
12/23/23 16:22:31 65 2
12/23/23 16:22:36 64 3
12/23/23 16:22:41 64 2
12/23/23 16:22:56 64 2
12/23/23 16:23:11 64 2
12/23/23 16:23:16 63 2
12/23/23 16:23:31 63 2
12/23/23 16:23:36 64 2
12/23/23 16:23:41 63 3
12/23/23 16:23:46 64 3
12/23/23 16:23:51 64 2
12/23/23 16:24:01 65 2
12/23/23 16:24:11 64 2
12/23/23 16:24:21 65 2
12/23/23 16:24:31 66 2
12/23/23 16:24:41 68 2
12/23/23 16:24:46 69 1
12/23/23 16:24:56 73 1
12/23/23 16:25:04 75 2
12/23/23 16:25:19 76 2
12/23/23 16:25:24 77 2
12/23/23 16:25:30 77 2
12/23/23 16:25:35 76 2
12/23/23 16:25:40 80 2
12/23/23 16:25:45 81 2
12/23/23 16:25:55 82 2
12/23/23 16:26:00 83 2
12/23/23 16:26:10 84 2
12/23/23 16:26:15 85 2
12/23/23 16:26:20 87 2
12/23/23 16:26:25 91 2
12/23/23 16:26:30 93 1
12/23/23 16:26:40 88 1
12/23/23 16:26:45 85 1
12/23/23 16:26:50 84 2
12/23/23 16:26:55 83 2
12/23/23 16:27:05 82 2
12/23/23 16:27:20 82 2
12/23/23 16:27:30 81 2
12/23/23 16:27:40 80 2
12/23/23 16:27:55 80 2
12/23/23 16:28:05 79 2
12/23/23 16:28:20 79 2
12/23/23 16:28:25 80 2
12/23/23 16:28:30 79 2
12/23/23 16:28:45 80 2
12/23/23 16:29:00 80 2
12/23/23 16:29:15 82 2
12/23/23 16:29:20 82 2
12/23/23 16:29:25 83 2
12/23/23 16:29:30 82 2
12/23/23 16:29:45 82 2
12/23/23 16:29:55 81 2
12/23/23 16:30:10 80 2
12/23/23 16:30:20 79 2
12/23/23 16:30:35 79 2
12/23/23 16:30:40 80 2
12/23/23 16:30:55 80 2
12/23/23 16:31:05 81 2
12/23/23 16:31:15 82 2
12/23/23 16:31:25 80 2
12/23/23 16:31:30 81 2
12/23/23 16:31:35 79 2
12/23/23 16:31:45 80 2
12/23/23 16:31:50 81 2
12/23/23 16:32:00 82 2
12/23/23 16:32:10 84 1
12/23/23 16:32:20 83 2
12/23/23 16:32:25 81 2
12/23/23 16:32:30 76 3
12/23/23 16:32:35 72 3
12/23/23 16:32:40 71 2
12/23/23 16:32:45 70 2
12/23/23 16:32:50 67 2
12/23/23 16:32:55 65 2
12/23/23 16:33:00 65 2
12/23/23 16:33:10 64 2
12/23/23 16:33:15 63 2
12/23/23 16:33:20 60 3
12/23/23 16:33:35 60 3
12/23/23 16:33:40 61 3
12/23/23 16:33:45 60 3
12/23/23 16:33:55 60 2
12/23/23 16:34:10 60 3
12/23/23 16:34:15 61 3
12/23/23 16:34:20 60 3
12/23/23 16:34:25 59 3
12/23/23 16:34:35 60 3
12/23/23 16:34:40 61 3
12/23/23 16:34:55 61 2
12/23/23 16:35:00 62 2
12/23/23 16:35:05 63 3
12/23/23 16:35:10 64 2
