date time bpm confidence
01/03/24 09:00:16 70 0
01/03/24 09:54:53 70 0
01/03/24 17:24:30 70 0
01/03/24 18:19:08 70 0
01/03/24 19:04:36 70 0
01/03/24 19:06:00 70 0
01/03/24 19:06:10 68 0
01/03/24 19:06:15 71 1
01/03/24 19:06:20 85 1
01/03/24 19:06:25 87 1
01/03/24 19:06:30 86 2
01/03/24 19:06:40 84 2
01/03/24 19:06:50 85 2
01/03/24 19:06:55 84 2
01/03/24 19:07:00 83 2
01/03/24 19:07:05 82 2
01/03/24 19:07:10 80 2
01/03/24 19:07:15 79 2
01/03/24 19:07:30 79 2
01/03/24 19:07:35 78 2
01/03/24 19:07:50 80 2
01/03/24 19:07:55 81 2
01/03/24 19:08:10 82 2
01/03/24 19:08:15 83 2
01/03/24 19:08:25 82 2
01/03/24 19:08:30 81 2
01/03/24 19:08:45 83 3
01/03/24 19:08:50 83 2
01/03/24 19:08:55 84 2
01/03/24 19:09:10 84 2
01/03/24 19:09:15 85 2
01/03/24 19:09:20 86 2
01/03/24 19:09:25 87 2
01/03/24 19:09:35 88 2
01/03/24 19:09:40 87 2
01/03/24 19:09:45 86 2
01/03/24 19:10:00 88 2
01/03/24 19:10:15 88 2
01/03/24 19:10:20 87 2
01/03/24 19:10:25 85 2
01/03/24 19:10:30 84 2
01/03/24 19:10:45 85 2
01/03/24 19:10:55 86 2
01/03/24 19:11:11 86 2
01/03/24 19:11:16 87 2
01/03/24 19:11:26 88 2
01/03/24 19:11:41 90 2
01/03/24 19:11:46 91 2
01/03/24 19:11:56 94 1
01/03/24 19:12:01 96 1
01/03/24 19:12:20 96 1
01/03/24 19:12:25 91 1
01/03/24 19:12:30 86 2
01/03/24 19:12:35 86 1
01/03/24 19:12:40 84 1
01/03/24 19:12:45 83 2
01/03/24 19:12:50 84 2
01/03/24 19:12:55 85 2
01/03/24 19:13:00 84 2
01/03/24 19:13:05 82 2
01/03/24 19:13:10 80 2
01/03/24 19:13:20 77 2
01/03/24 19:13:25 74 2
01/03/24 19:13:30 72 2
01/03/24 19:13:40 74 2
01/03/24 19:13:45 75 2
01/03/24 19:14:00 75 2
01/03/24 19:14:05 74 2
01/03/24 19:14:10 73 2
01/03/24 19:14:15 72 2
01/03/24 19:14:25 69 2
01/03/24 19:14:30 68 2
01/03/24 19:14:35 69 2
01/03/24 19:14:50 69 2
01/03/24 19:14:55 70 2
01/03/24 19:15:00 71 2
01/03/24 19:15:05 71 1
01/03/24 19:15:10 71 1
01/03/24 19:15:15 71 2
01/03/24 19:15:20 72 2
01/03/24 19:15:35 72 2
01/03/24 19:15:45 71 2
01/03/24 19:15:55 72 2
01/03/24 19:16:10 72 2
01/03/24 19:16:25 72 2
01/03/24 19:16:40 71 2
01/03/24 19:16:55 71 2
01/03/24 19:17:10 71 2
01/03/24 19:17:15 70 2
01/03/24 19:17:30 70 2
01/03/24 19:17:35 69 2
01/03/24 19:17:40 67 2
01/03/24 19:17:45 66 2
01/03/24 19:17:50 65 2
01/03/24 19:18:05 65 2
01/03/24 19:18:10 66 2
01/03/24 19:18:15 68 2
01/03/24 19:18:20 69 2
01/03/24 19:18:30 70 2
01/03/24 19:18:45 71 2
01/03/24 19:18:55 70 2
01/03/24 19:19:10 70 2
01/03/24 19:19:27 71 2
01/03/24 19:19:32 72 2
01/03/24 19:19:37 71 2
01/03/24 19:19:52 71 2
01/03/24 19:20:02 72 2
01/03/24 19:20:17 73 2
01/03/24 19:20:22 72 2
01/03/24 19:20:27 73 2
01/03/24 19:20:32 72 2
01/03/24 19:20:47 71 2
01/03/24 19:20:52 69 2
