date time bpm confidence
 12/06/24 21:53:37 104 1
 12/06/24 21:53:42 104 2
 12/06/24 21:53:52 107 2
 12/06/24 21:56:57 70 0
 12/06/24 21:58:53 70 0
 12/06/24 22:00:28 70 0
 12/06/24 22:00:43 79 1
 12/06/24 22:00:48 96 1
 12/06/24 22:00:53 103 1
 12/06/24 22:00:58 105 2
 12/06/24 22:01:13 104 2
 12/06/24 22:01:18 103 2
 12/06/24 22:01:23 104 3
 12/06/24 22:01:28 105 2
 12/06/24 22:01:33 104 2
 12/06/24 22:01:43 103 2
 12/06/24 22:01:58 103 2
 12/06/24 22:02:03 102 2
 12/06/24 22:02:08 101 2
 12/06/24 22:02:19 101 2
 12/06/24 22:02:29 102 2
 12/06/24 22:02:39 100 2
 12/06/24 22:02:49 101 2
 12/06/24 22:02:59 102 2
 12/06/24 22:03:04 103 2
 12/06/24 22:03:14 102 2
 12/06/24 22:03:29 102 2
 12/06/24 22:03:34 104 2
 12/06/24 22:03:39 102 2
 12/06/24 22:03:44 100 3
 12/06/24 22:03:49 99 2
 12/06/24 22:03:54 100 2
 12/06/24 22:03:59 99 3
 12/06/24 22:04:09 99 2
 12/06/24 22:04:19 100 3
 12/06/24 22:04:29 99 3
 12/06/24 22:04:34 99 2
 12/06/24 22:04:39 101 2
 12/06/24 22:04:44 101 3
 12/06/24 22:04:49 100 3
 12/06/24 22:04:59 99 2
 12/06/24 22:05:14 99 2
 12/06/24 22:05:19 100 2
 12/06/24 22:05:34 100 3
 12/06/24 22:05:39 98 2
 12/06/24 22:05:49 99 2
 12/06/24 22:05:54 99 2
 12/06/24 22:05:59 98 2
 12/06/24 22:06:14 98 2
 12/06/24 22:06:19 99 3
 12/06/24 22:06:24 100 3
 12/06/24 22:06:29 100 2
 12/06/24 22:06:44 100 2
 12/06/24 22:06:54 99 2
 12/06/24 22:06:59 99 3
 12/06/24 22:07:09 100 3
 12/06/24 22:07:14 99 3
 12/06/24 22:07:19 99 2
 12/06/24 22:07:29 98 2
 12/06/24 22:07:44 98 2
 12/06/24 22:07:49 99 3
 12/06/24 22:07:54 98 3
 12/06/24 22:08:09 98 3
 12/06/24 22:08:14 98 2
 12/06/24 22:08:29 98 2
 12/06/24 22:08:39 99 2
 12/06/24 22:08:44 100 2
 12/06/24 22:08:49 100 1
 12/06/24 22:08:59 101 1
 12/06/24 22:09:14 102 1
 12/06/24 22:09:29 104 1
 12/06/24 22:09:34 105 1
 12/06/24 22:09:49 104 1
 12/06/24 22:09:54 104 1
 12/06/24 22:10:04 104 0
 12/06/24 22:10:19 103 0
 12/06/24 22:10:24 102 0
 12/06/24 22:10:39 102 0
 12/06/24 22:10:44 104 0
 12/06/24 22:10:49 106 1
 12/06/24 22:10:54 108 1
 12/06/24 22:11:04 106 1
 12/06/24 22:11:09 103 1
 12/06/24 22:11:14 102 1
 12/06/24 22:11:29 102 1
 12/06/24 22:11:34 101 1
 12/06/24 22:11:39 103 2
 12/06/24 22:11:44 104 2
 12/06/24 22:11:49 105 2
 12/06/24 22:11:54 103 2
 12/06/24 22:11:59 105 2
 12/06/24 22:12:09 109 2
 12/06/24 22:12:14 113 2
 12/06/24 22:12:19 109 2
 12/06/24 22:12:24 104 2
 12/06/24 22:12:29 102 2
 12/06/24 22:12:34 100 2
 12/06/24 22:12:44 99 2
 12/06/24 22:12:49 94 2
 12/06/24 22:12:54 97 2
 12/06/24 22:12:59 100 3
 12/06/24 22:13:04 101 3
 12/06/24 22:13:09 101 2
 12/06/24 22:13:19 100 2
 12/06/24 22:13:34 101 3
 12/06/24 22:13:39 101 2
 12/06/24 22:13:49 100 2
 12/06/24 22:13:54 99 3
 12/06/24 22:13:59 98 2
 12/06/24 22:14:14 98 2
 12/06/24 22:14:19 98 3
 12/06/24 22:14:24 98 2
 12/06/24 22:14:39 98 2
 12/06/24 22:14:54 98 2
 12/06/24 22:14:59 97 2
 12/06/24 22:15:04 97 3
 12/06/24 22:15:14 98 2
 12/06/24 22:15:29 99 2
 12/06/24 22:15:34 98 2
 12/06/24 22:15:39 97 3
 12/06/24 22:15:49 98 2
 12/06/24 22:16:04 98 2
 12/06/24 22:16:19 98 2
 12/06/24 22:16:34 98 2
 12/06/24 22:16:49 98 2
 12/06/24 22:17:04 98 2
 12/06/24 22:17:14 97 2
 12/06/24 22:17:19 97 2
 12/06/24 22:17:24 95 2
 12/06/24 22:17:39 95 2
 12/06/24 22:17:54 95 2
 12/06/24 22:17:59 94 3
 12/06/24 22:18:04 95 2
 12/06/24 22:18:19 94 2
 12/06/24 22:18:24 95 2
 12/06/24 22:18:34 94 1
 12/06/24 22:18:39 92 1
 12/06/24 22:18:54 96 3
 12/06/24 22:18:59 98 3
 12/06/24 22:19:04 98 2
 12/06/24 22:19:19 98 2
 12/06/24 22:19:34 98 2
 12/06/24 22:19:39 97 2
 12/06/24 22:19:44 96 2
 12/06/24 22:19:59 96 2
 12/06/24 22:20:14 95 3
 12/06/24 22:20:19 96 3
 12/06/24 22:20:24 96 2
 12/06/24 22:20:39 97 2
 12/06/24 22:20:49 96 3
 12/06/24 22:20:54 96 2
 12/06/24 22:20:59 96 3
 12/06/24 22:21:04 96 2
 12/06/24 22:21:15 96 3
 12/06/24 22:21:20 95 3
 12/06/24 22:21:25 95 2
 12/06/24 22:21:30 95 3
 12/06/24 22:21:35 96 2
 12/06/24 22:21:45 95 2
 12/06/24 22:21:50 94 3
 12/06/24 22:22:05 95 2
 12/06/24 22:22:10 96 2
 12/06/24 22:22:25 97 2
 12/06/24 22:22:40 97 1
 12/06/24 22:22:55 98 1
 12/06/24 22:23:00 99 1
 12/06/24 22:23:15 99 1
 12/06/24 22:23:30 99 1
 12/06/24 22:23:35 98 1
 12/06/24 22:23:45 98 0
 12/06/24 22:24:00 99 0
 12/06/24 22:24:05 100 0
 12/06/24 22:24:20 100 1
 12/06/24 22:24:35 101 1
 12/06/24 22:24:45 102 1
 12/06/24 22:25:00 102 1
 12/06/24 22:25:15 103 1
 12/06/24 22:25:20 104 1
 12/06/24 22:25:30 103 0
 12/06/24 22:25:35 100 0
 12/06/24 22:25:40 102 2
 12/06/24 22:25:45 103 2
 12/06/24 22:26:00 103 2
 12/06/24 22:26:05 102 3
 12/06/24 22:26:10 101 3
 12/06/24 22:26:20 99 2
 12/06/24 22:26:35 101 3
 12/06/24 22:26:40 99 3
 12/06/24 22:26:45 97 2
 12/06/24 22:27:00 97 2
 12/06/24 22:27:05 98 2
 12/06/24 22:27:15 99 2
 12/06/24 22:27:30 99 2
 12/06/24 22:27:40 99 3
 12/06/24 22:27:45 100 2
 12/06/24 22:28:00 99 2
 12/06/24 22:28:05 99 3
 12/06/24 22:28:10 98 2
 12/06/24 22:28:25 99 2
 12/06/24 22:28:40 100 3
 12/06/24 22:28:45 100 2
 12/06/24 22:28:55 99 2
 12/06/24 22:29:00 98 3
 12/06/24 22:29:05 97 3
 12/06/24 22:29:10 96 3
 12/06/24 22:29:15 96 2
 12/06/24 22:29:30 97 2
 12/06/24 22:29:35 98 2
 12/06/24 22:29:40 99 2
 12/06/24 22:29:55 99 2
 12/06/24 22:30:00 99 3
 12/06/24 22:30:05 99 2
 12/06/24 22:30:20 99 2
 12/06/24 22:30:25 97 3
 12/06/24 22:30:30 96 2
 12/06/24 22:30:40 95 2
 12/06/24 22:30:45 96 2
 12/06/24 22:30:50 97 2
 12/06/24 22:31:00 97 3
 12/06/24 22:31:05 97 2
 12/06/24 22:31:20 97 2
 12/06/24 22:31:35 97 2
 12/06/24 22:31:45 96 2
 12/06/24 22:31:50 97 2
 12/06/24 22:31:55 96 2
 12/06/24 22:32:00 97 2
 12/06/24 22:32:05 97 3
 12/06/24 22:32:10 97 2
 12/06/24 22:32:20 95 2
 12/06/24 22:32:25 94 2
 12/06/24 22:32:30 93 2
 12/06/24 22:32:45 93 2
 12/06/24 22:32:50 94 2
 12/06/24 22:32:55 95 2
 12/06/24 22:33:00 95 2
 12/06/24 22:33:10 96 2
 12/06/24 22:33:20 95 2
 12/06/24 22:33:25 94 2
 12/06/24 22:33:30 95 2
 12/06/24 22:33:33 96 3
 12/06/24 22:33:38 97 3
 12/06/24 22:33:43 97 2
 12/06/24 22:33:48 96 2
 12/06/24 22:34:03 96 2
 12/06/24 22:34:18 96 2
 12/06/24 22:34:23 95 2
 12/06/24 22:34:38 94 2
 12/06/24 22:34:43 93 3
 12/06/24 22:34:48 93 2
 12/06/24 22:34:58 94 2
 12/06/24 22:35:03 95 3
 12/06/24 22:35:08 95 2
 12/06/24 22:35:23 95 2
 12/06/24 22:35:28 96 2
 12/06/24 22:35:43 96 2
 12/06/24 22:35:58 96 2
 12/06/24 22:36:03 95 2
 12/06/24 22:36:18 95 2
 12/06/24 22:36:33 95 2
 12/06/24 22:36:48 95 2
 12/06/24 22:37:03 96 2
 12/06/24 22:37:08 97 3
 12/06/24 22:37:13 96 3
 12/06/24 22:37:28 96 3
 12/06/24 22:37:33 95 3
 12/06/24 22:37:39 94 2
 12/06/24 22:37:54 94 2
 12/06/24 22:37:59 95 3
 12/06/24 22:38:14 95 2
 12/06/24 22:38:19 96 2
 12/06/24 22:38:24 97 2
 12/06/24 22:38:39 97 2
 12/06/24 22:38:49 96 2
 12/06/24 22:39:04 96 3
 12/06/24 22:39:09 97 2
 12/06/24 22:39:19 98 2
 12/06/24 22:39:24 97 2
 12/06/24 22:39:29 96 3
 12/06/24 22:39:34 97 2
 12/06/24 22:39:49 96 2
 12/06/24 22:40:04 96 2
 12/06/24 22:40:14 97 1
 12/06/24 22:40:29 98 1
 12/06/24 22:40:44 98 1
 12/06/24 22:40:49 98 2
 12/06/24 22:40:54 98 1
 12/06/24 22:41:09 98 1
 12/06/24 22:41:14 98 2
 12/06/24 22:41:19 98 1
 12/06/24 22:41:24 97 2
 12/06/24 22:41:29 97 1
 12/06/24 22:41:44 97 1
 12/06/24 22:41:49 97 1
 12/06/24 22:42:04 97 1
 12/06/24 22:42:14 98 1
 12/06/24 22:42:19 98 2
 12/06/24 22:42:34 99 2
 12/06/24 22:42:49 98 2
 12/06/24 22:42:54 98 3
 12/06/24 22:42:59 98 2
 12/06/24 22:43:14 98 2
 12/06/24 22:43:24 97 2
 12/06/24 22:43:29 96 2
 12/06/24 22:43:44 96 2
 12/06/24 22:43:59 96 2
 12/06/24 22:44:14 96 1
 12/06/24 22:44:29 96 1
 12/06/24 22:44:34 95 1
 12/06/24 22:44:49 96 1
 12/06/24 22:45:04 96 1
 12/06/24 22:45:19 96 1
 12/06/24 22:45:29 96 0
 12/06/24 22:45:39 96 1
 12/06/24 22:45:44 96 0
 12/06/24 22:45:49 96 1
 12/06/24 22:45:54 97 1
 12/06/24 22:46:09 97 1
 12/06/24 22:46:24 95 1
 12/06/24 22:46:29 95 0
 12/06/24 22:46:34 95 0
 12/06/24 22:46:39 94 0
 12/06/24 22:46:44 93 0
 12/06/24 22:46:54 93 1
 12/06/24 22:46:59 94 1
 12/06/24 22:47:14 94 3
 12/06/24 22:47:19 94 2
 12/06/24 22:47:29 95 2
 12/06/24 22:47:39 97 2
 12/06/24 22:47:54 97 2
 12/06/24 22:47:59 98 2
 12/06/24 22:48:04 99 3
 12/06/24 22:48:09 99 2
 12/06/24 22:48:24 100 2
 12/06/24 22:48:39 100 2
 12/06/24 22:48:49 99 3
 12/06/24 22:48:54 99 2
 12/06/24 22:49:09 99 2
 12/06/24 22:49:24 99 2
 12/06/24 22:49:39 99 2
 12/06/24 22:49:44 98 2
 12/06/24 22:49:49 98 3
 12/06/24 22:49:54 99 2
 12/06/24 22:50:04 98 3
 12/06/24 22:50:19 98 2
 12/06/24 22:50:34 98 2
 12/06/24 22:50:49 98 2
 12/06/24 22:50:54 98 2
 12/06/24 22:50:59 99 2
 12/06/24 22:51:09 99 3
 12/06/24 22:51:19 99 2
 12/06/24 22:51:24 99 3
 12/06/24 22:51:29 100 2
 12/06/24 22:51:36 100 2
 12/06/24 22:51:51 100 2
 12/06/24 22:51:56 99 2
 12/06/24 22:52:01 98 2
 12/06/24 22:52:06 97 3
 12/06/24 22:52:11 98 3
 12/06/24 22:52:16 97 2
 12/06/24 22:52:21 98 2
 12/06/24 22:52:36 98 1
 12/06/24 22:52:41 100 1
 12/06/24 22:52:51 101 1
 12/06/24 22:53:06 101 1
 12/06/24 22:53:21 104 2
 12/06/24 22:53:26 106 2
 12/06/24 22:53:31 107 2
 12/06/24 22:53:36 108 2
 12/06/24 22:53:46 107 2
 12/06/24 22:53:51 106 2
 12/06/24 22:54:06 105 2
 12/06/24 22:54:16 106 2
 12/06/24 22:54:31 106 2
 12/06/24 22:54:46 107 2
 12/06/24 22:55:01 106 1
