date time bpm confidence
01/16/24 08:41:54 70 0
01/16/24 09:36:31 70 0
01/16/24 19:00:41 71 0
01/16/24 19:02:52 70 0
01/16/24 19:03:07 70 0
01/16/24 19:03:12 71 0
01/16/24 19:03:17 77 0
01/16/24 19:03:22 77 1
01/16/24 19:03:27 78 1
01/16/24 19:03:32 79 1
01/16/24 19:03:37 86 1
01/16/24 19:03:42 90 1
01/16/24 19:03:47 88 1
01/16/24 19:03:52 86 1
01/16/24 19:04:02 87 1
01/16/24 19:04:07 88 1
01/16/24 19:04:17 89 1
01/16/24 19:04:27 88 2
01/16/24 19:04:32 87 2
01/16/24 19:04:37 85 2
01/16/24 19:04:42 84 2
01/16/24 19:04:57 82 2
01/16/24 19:05:12 82 2
01/16/24 19:05:27 83 2
01/16/24 19:05:32 84 2
01/16/24 19:05:47 83 2
01/16/24 19:05:52 82 2
01/16/24 19:05:57 79 2
01/16/24 19:06:02 78 1
01/16/24 19:06:07 77 1
01/16/24 19:06:12 77 1
01/16/24 19:06:22 78 1
01/16/24 19:06:32 77 1
01/16/24 19:06:42 78 1
01/16/24 19:06:47 79 1
01/16/24 19:06:52 81 2
01/16/24 19:06:57 84 2
01/16/24 19:07:02 86 2
01/16/24 19:07:07 87 3
01/16/24 19:07:17 87 2
01/16/24 19:07:32 87 2
01/16/24 19:07:37 88 2
01/16/24 19:07:52 88 2
01/16/24 19:08:02 89 2
01/16/24 19:08:07 90 2
01/16/24 19:08:17 89 2
01/16/24 19:08:22 90 2
01/16/24 19:08:27 92 2
01/16/24 19:08:32 94 2
01/16/24 19:08:37 93 2
01/16/24 19:08:47 92 2
01/16/24 19:08:52 91 2
01/16/24 19:08:57 90 2
01/16/24 19:09:02 89 2
01/16/24 19:09:07 84 2
01/16/24 19:09:12 79 2
01/16/24 19:09:17 80 2
01/16/24 19:09:22 78 2
01/16/24 19:09:27 77 2
01/16/24 19:09:32 76 2
01/16/24 19:09:37 77 2
01/16/24 19:09:42 78 2
01/16/24 19:09:47 77 2
01/16/24 19:09:52 74 2
01/16/24 19:10:07 74 2
01/16/24 19:10:12 72 2
01/16/24 19:10:17 71 2
01/16/24 19:10:27 70 2
01/16/24 19:10:37 69 2
01/16/24 19:10:47 70 2
01/16/24 19:10:52 69 2
01/16/24 19:10:57 68 2
01/16/24 19:11:12 68 2
01/16/24 19:11:17 71 2
01/16/24 19:11:22 74 2
01/16/24 19:11:27 73 2
01/16/24 19:11:32 71 2
01/16/24 19:11:37 70 2
01/16/24 19:11:52 70 2
01/16/24 19:12:02 71 2
01/16/24 19:12:07 70 2
01/16/24 19:12:12 69 2
01/16/24 19:12:17 68 2
01/16/24 19:12:28 68 2
01/16/24 19:12:33 69 2
01/16/24 19:12:43 68 2
01/16/24 19:12:48 69 2
01/16/24 19:12:53 71 2
01/16/24 19:13:08 71 2
01/16/24 19:13:13 73 2
01/16/24 19:13:18 72 2
01/16/24 19:13:23 70 2
01/16/24 19:13:28 69 2
01/16/24 19:13:38 70 2
01/16/24 19:13:53 70 2
01/16/24 19:14:08 70 2
01/16/24 19:14:18 69 2
01/16/24 19:14:33 69 2
01/16/24 19:14:38 68 2
01/16/24 19:14:53 68 2
01/16/24 19:15:08 68 2
01/16/24 19:15:18 69 2
01/16/24 19:15:28 70 2
01/16/24 19:15:33 69 2
01/16/24 19:15:38 68 2
01/16/24 19:15:43 69 2
01/16/24 19:15:48 68 3
01/16/24 19:15:53 69 2
01/16/24 19:16:08 69 2
01/16/24 19:16:23 69 2
01/16/24 19:16:28 69 2
01/16/24 19:16:43 69 2
01/16/24 19:16:58 69 2
01/16/24 19:17:08 68 2
01/16/24 19:17:18 67 2
01/16/24 19:17:33 67 2
01/16/24 19:17:48 68 2
01/16/24 19:18:03 69 2
01/16/24 19:18:08 68 2
01/16/24 19:18:23 67 2
01/16/24 19:18:38 67 2
01/16/24 19:18:48 68 2
01/16/24 19:18:58 69 2
01/16/24 19:19:03 70 2
01/16/24 19:19:13 71 2
01/16/24 19:19:17 71 2
01/16/24 19:19:23 71 2
01/16/24 19:19:28 73 2
01/16/24 19:19:38 72 2
01/16/24 19:19:49 71 2
01/16/24 19:19:54 70 2
01/16/24 19:20:09 70 2
01/16/24 19:20:24 70 2
01/16/24 19:20:29 71 2
01/16/24 19:20:44 71 2
01/16/24 19:20:59 72 2
01/16/24 19:21:04 73 2
01/16/24 19:21:14 74 2
01/16/24 19:21:19 75 2
01/16/24 19:21:34 75 2
01/16/24 19:21:39 77 2
01/16/24 19:21:44 80 2
01/16/24 19:21:49 85 2
01/16/24 19:21:54 90 2
01/16/24 19:21:59 89 2
01/16/24 19:22:09 93 2
01/16/24 19:22:14 95 2
01/16/24 19:22:19 95 1
01/16/24 19:22:24 94 1
01/16/24 19:22:29 95 1
01/16/24 19:22:44 95 2
01/16/24 19:22:54 94 2
01/16/24 19:22:59 95 1
01/16/24 19:23:04 96 1
01/16/24 19:23:09 97 1
01/16/24 19:23:14 98 1
01/16/24 19:23:19 100 1
01/16/24 19:23:24 109 1
01/16/24 19:23:29 115 1
01/16/24 19:23:34 118 1
01/16/24 19:23:39 122 1
01/16/24 19:23:44 124 1
01/16/24 19:23:49 122 1
01/16/24 19:23:54 121 1
01/16/24 19:23:59 124 1
01/16/24 19:24:04 126 1
01/16/24 19:24:09 125 1
01/16/24 19:24:19 123 1
01/16/24 19:24:24 122 1
01/16/24 19:24:34 123 1
01/16/24 19:24:39 121 1
01/16/24 19:24:44 123 1
01/16/24 19:24:49 124 1
01/16/24 19:24:54 126 1
01/16/24 19:24:59 128 1
01/16/24 19:25:04 131 1
01/16/24 19:25:09 130 1
01/16/24 19:25:14 126 1
01/16/24 19:25:19 123 1
01/16/24 19:25:24 120 1
01/16/24 19:25:29 119 1
01/16/24 19:25:34 117 1
01/16/24 19:25:39 115 1
01/16/24 19:25:44 116 1
01/16/24 19:25:49 118 1
01/16/24 19:25:54 120 1
01/16/24 19:25:59 121 1
01/16/24 19:26:04 122 1
01/16/24 19:26:09 125 1
01/16/24 19:26:14 129 1
01/16/24 19:26:19 125 1
01/16/24 19:26:24 122 0
01/16/24 19:26:29 117 2
01/16/24 19:26:34 108 2
01/16/24 19:26:39 111 2
01/16/24 19:26:44 107 2
01/16/24 19:26:54 111 2
01/16/24 19:26:59 116 2
01/16/24 19:27:04 123 2
01/16/24 19:27:09 130 2
01/16/24 19:27:14 148 2
01/16/24 19:27:19 157 2
01/16/24 19:27:29 152 2
01/16/24 19:27:34 156 2
01/16/24 19:27:39 155 2
01/16/24 19:27:44 153 2
01/16/24 19:27:59 152 2
01/16/24 19:28:09 154 2
01/16/24 19:28:14 153 2
01/16/24 19:28:19 152 2
01/16/24 19:28:24 153 2
01/16/24 19:28:29 157 2
01/16/24 19:28:34 155 2
01/16/24 19:28:39 153 2
01/16/24 19:28:44 155 2
01/16/24 19:28:49 154 2
01/16/24 19:28:54 153 2
