date time bpm confidence
11/04/23 07:00:12 69 2
11/04/23 07:00:22 68 3
11/04/23 07:00:32 69 3
11/04/23 07:00:37 69 2
11/04/23 07:00:47 69 3
11/04/23 07:00:52 69 2
11/04/23 07:01:02 68 2
11/04/23 07:01:07 66 3
11/04/23 07:01:12 67 3
11/04/23 07:01:17 68 3
11/04/23 07:01:27 68 2
11/04/23 07:01:42 68 2
11/04/23 07:01:57 67 2
11/04/23 07:02:12 66 3
11/04/23 07:02:17 66 2
11/04/23 07:02:27 66 3
11/04/23 07:02:32 68 2
11/04/23 07:02:37 69 2
11/04/23 07:02:47 69 3
11/04/23 07:02:52 70 2
11/04/23 07:03:07 71 2
11/04/23 07:03:17 72 2
11/04/23 07:03:22 73 3
11/04/23 07:03:27 74 2
11/04/23 07:03:32 72 3
11/04/23 07:03:47 71 3
11/04/23 07:03:52 72 3
11/04/23 07:04:02 70 2
11/04/23 07:04:07 69 3
11/04/23 07:04:12 67 2
11/04/23 07:04:17 66 2
11/04/23 07:04:27 65 2
11/04/23 07:04:32 66 3
11/04/23 07:04:37 67 3
11/04/23 07:04:42 68 3
11/04/23 07:04:47 67 3
11/04/23 07:05:02 67 3
11/04/23 07:05:17 67 3
11/04/23 07:05:32 67 3
11/04/23 07:05:42 66 3
11/04/23 07:05:47 66 2
11/04/23 07:05:57 67 3
11/04/23 07:06:02 67 2
11/04/23 07:06:12 66 3
11/04/23 07:06:17 65 3
11/04/23 07:06:27 66 3
11/04/23 07:06:37 65 3
11/04/23 07:06:42 65 2
11/04/23 07:06:47 66 2
11/04/23 07:06:57 66 3
11/04/23 07:07:12 66 3
11/04/23 07:07:17 67 3
11/04/23 07:07:27 67 2
11/04/23 07:07:32 67 3
11/04/23 07:07:37 67 2
11/04/23 07:07:42 68 2
11/04/23 07:07:47 67 2
11/04/23 07:07:52 66 3
11/04/23 07:08:02 67 3
11/04/23 07:08:07 68 2
11/04/23 07:08:12 67 2
11/04/23 07:08:17 65 3
11/04/23 07:08:22 64 3
11/04/23 07:08:32 66 3
11/04/23 07:08:37 67 3
11/04/23 07:08:52 67 3
11/04/23 07:08:57 68 3
11/04/23 07:09:07 67 2
11/04/23 07:09:17 68 2
11/04/23 07:09:22 68 3
11/04/23 07:09:32 67 3
11/04/23 07:09:37 66 3
11/04/23 07:09:42 67 3
11/04/23 07:09:57 68 3
11/04/23 07:10:02 68 2
11/04/23 07:10:07 67 3
11/04/23 07:10:17 68 3
11/04/23 07:10:27 67 3
11/04/23 07:10:32 68 3
11/04/23 07:10:47 68 3
11/04/23 07:10:52 68 3
11/04/23 07:11:07 68 3
11/04/23 07:11:12 68 2
11/04/23 07:11:22 69 2
11/04/23 07:11:32 69 3
11/04/23 07:11:37 68 3
11/04/23 07:11:42 68 2
11/04/23 07:11:52 69 2
11/04/23 07:12:07 70 1
11/04/23 07:12:12 75 2
11/04/23 07:12:27 75 1
11/04/23 07:12:42 75 1
11/04/23 07:12:52 74 1
11/04/23 07:13:02 76 1
11/04/23 07:13:07 78 1
11/04/23 07:13:22 78 1
11/04/23 07:13:27 79 1
11/04/23 07:13:32 80 2
11/04/23 07:13:37 81 2
11/04/23 07:13:52 81 1
11/04/23 07:13:57 83 1
11/04/23 07:14:02 86 1
11/04/23 07:14:12 87 1
11/04/23 07:14:17 88 1
11/04/23 07:14:27 87 1
11/04/23 07:14:32 86 1
11/04/23 07:14:47 86 1
11/04/23 07:14:52 86 1
11/04/23 07:14:57 84 1
11/04/23 07:15:02 77 1
11/04/23 07:15:07 73 2
11/04/23 07:15:12 72 2
11/04/23 07:15:22 71 2
11/04/23 07:15:37 72 2
11/04/23 07:15:52 72 1
11/04/23 07:15:57 72 2
11/04/23 07:16:02 71 2
11/04/23 07:16:12 70 2
11/04/23 07:16:22 71 2
11/04/23 07:16:27 72 2
11/04/23 07:16:37 75 2
11/04/23 07:16:47 74 2
11/04/23 07:17:02 74 2
11/04/23 07:17:07 73 2
11/04/23 07:17:12 74 2
11/04/23 07:17:17 71 2
11/04/23 07:17:22 70 2
11/04/23 07:17:37 70 2
11/04/23 07:17:42 71 2
11/04/23 07:17:57 73 2
11/04/23 07:18:02 74 2
11/04/23 07:18:07 75 2
11/04/23 07:18:22 75 2
11/04/23 07:18:27 76 2
11/04/23 07:18:32 76 2
11/04/23 07:18:37 77 2
11/04/23 07:18:47 76 2
11/04/23 07:18:52 75 2
11/04/23 07:18:57 74 2
11/04/23 07:19:07 75 2
11/04/23 07:19:12 76 2
11/04/23 07:19:27 78 2
11/04/23 07:19:32 80 2
11/04/23 07:19:37 81 2
11/04/23 07:19:52 81 2
11/04/23 07:20:07 81 2
11/04/23 07:20:12 80 2
11/04/23 07:20:17 78 2
11/04/23 07:20:22 73 2
11/04/23 07:20:27 69 3
11/04/23 07:20:32 67 2
11/04/23 07:20:37 66 2
11/04/23 07:20:52 66 2
11/04/23 07:21:07 66 2
11/04/23 07:21:22 67 2
11/04/23 07:21:37 67 2
11/04/23 07:21:42 67 1
11/04/23 07:21:47 69 1
11/04/23 07:21:52 73 2
