date time bpm confidence
12/14/23 08:01:21 70 0
12/14/23 08:06:13 70 0
12/14/23 08:24:09 70 0
12/14/23 08:24:44 70 0
12/14/23 08:25:11 70 0
12/14/23 08:25:27 77 0
12/14/23 08:25:32 86 1
12/14/23 08:25:37 86 2
12/14/23 08:25:52 86 2
12/14/23 08:25:57 87 2
12/14/23 08:26:02 88 2
12/14/23 08:26:07 89 1
12/14/23 08:26:17 85 1
12/14/23 08:26:22 84 1
12/14/23 08:26:37 84 1
12/14/23 08:26:47 84 2
12/14/23 08:26:57 86 1
12/14/23 08:27:02 88 1
12/14/23 08:27:17 88 1
12/14/23 08:27:32 88 1
12/14/23 08:27:37 93 2
12/14/23 08:27:42 95 2
12/14/23 08:27:47 95 1
12/14/23 08:27:52 94 1
12/14/23 08:28:07 92 1
12/14/23 08:28:17 93 1
12/14/23 08:28:22 95 1
12/14/23 08:28:27 98 1
12/14/23 08:28:32 99 1
12/14/23 08:28:37 98 1
12/14/23 08:28:42 95 1
12/14/23 08:28:47 95 0
12/14/23 08:28:57 96 0
12/14/23 08:29:02 98 0
12/14/23 08:29:07 102 0
12/14/23 08:29:12 105 0
12/14/23 08:29:24 107 0
12/14/23 08:29:29 109 0
12/14/23 08:29:34 110 0
12/14/23 08:29:49 110 1
12/14/23 08:29:59 110 0
12/14/23 08:30:37 70 0
12/14/23 08:30:47 95 0
12/14/23 08:30:56 99 0
12/14/23 08:31:01 99 1
12/14/23 08:31:11 93 1
12/14/23 08:31:16 87 1
12/14/23 08:31:21 85 1
12/14/23 08:31:26 85 0
12/14/23 08:31:36 85 1
12/14/23 09:26:10 70 0
12/14/23 10:20:47 70 0
12/14/23 16:17:40 70 0
12/14/23 17:12:28 70 0
12/14/23 18:07:01 70 0
12/14/23 20:01:16 70 0
12/14/23 20:01:55 70 0
12/14/23 20:56:31 70 0
12/14/23 21:51:09 70 0
12/15/23 01:55:11 70 0
12/15/23 02:49:49 70 0
12/15/23 03:44:26 70 0
