date time bpm confidence
11/07/23 08:04:43 70 0
11/07/23 08:59:38 70 0
11/07/23 09:45:39 70 0
11/07/23 09:45:49 69 0
11/07/23 09:45:54 69 1
11/07/23 09:45:59 76 1
11/07/23 09:46:04 79 1
11/07/23 09:46:19 82 1
11/07/23 09:46:24 82 2
11/07/23 09:46:39 82 2
11/07/23 09:46:44 81 2
11/07/23 09:46:49 73 1
11/07/23 09:46:54 62 2
11/07/23 09:47:00 62 2
11/07/23 09:47:15 63 2
11/07/23 09:47:25 65 2
11/07/23 09:47:30 67 1
11/07/23 09:47:35 69 1
11/07/23 09:47:40 70 1
11/07/23 09:47:45 71 1
11/07/23 09:47:50 66 1
11/07/23 09:47:55 64 2
11/07/23 09:48:05 62 2
11/07/23 09:48:10 60 3
11/07/23 09:48:15 59 3
11/07/23 09:48:20 58 3
11/07/23 09:48:30 58 2
11/07/23 09:48:35 57 2
11/07/23 09:48:40 58 2
11/07/23 09:48:45 58 3
11/07/23 09:49:00 57 3
11/07/23 09:49:10 58 3
11/07/23 09:49:25 59 3
11/07/23 09:49:35 58 2
11/07/23 09:49:45 58 3
11/07/23 09:49:50 59 3
11/07/23 09:50:05 59 3
11/07/23 09:50:20 59 3
11/07/23 09:50:25 58 3
11/07/23 09:50:30 57 3
11/07/23 09:50:35 58 3
11/07/23 09:50:45 58 2
11/07/23 09:51:00 60 2
11/07/23 09:51:05 62 2
11/07/23 09:51:10 64 2
11/07/23 09:51:15 65 2
11/07/23 09:51:20 61 2
11/07/23 09:51:25 60 2
11/07/23 09:51:40 60 2
11/07/23 09:51:55 61 2
11/07/23 09:52:10 60 2
11/07/23 09:52:15 60 3
11/07/23 09:52:25 61 3
11/07/23 09:52:35 60 3
11/07/23 09:52:40 59 3
11/07/23 09:52:55 59 3
11/07/23 09:53:00 58 3
11/07/23 09:53:11 59 3
11/07/23 09:53:16 58 2
11/07/23 09:53:21 59 2
11/07/23 09:53:26 60 3
11/07/23 09:53:31 58 3
11/07/23 09:53:41 59 3
11/07/23 09:53:46 59 2
11/07/23 09:53:51 60 3
11/07/23 09:54:01 58 3
11/07/23 09:54:16 59 3
11/07/23 09:54:21 58 3
11/07/23 09:54:31 59 3
11/07/23 09:54:36 60 3
11/07/23 09:54:51 62 3
11/07/23 09:54:56 63 3
11/07/23 09:55:01 62 3
11/07/23 09:55:06 62 2
11/07/23 09:55:21 62 2
11/07/23 09:55:36 62 2
11/07/23 09:55:46 63 2
11/07/23 09:55:56 64 2
11/07/23 09:56:01 65 2
11/07/23 09:56:06 66 2
11/07/23 09:56:11 65 2
11/07/23 09:56:16 66 2
11/07/23 09:56:31 67 2
11/07/23 09:56:36 68 2
11/07/23 09:56:41 68 1
11/07/23 09:56:51 68 3
11/07/23 09:56:56 67 2
11/07/23 09:57:01 66 3
11/07/23 09:57:06 66 2
11/07/23 09:57:21 65 3
11/07/23 09:57:26 62 3
11/07/23 09:57:36 61 3
11/07/23 09:57:46 60 3
11/07/23 09:57:51 59 3
11/07/23 09:58:06 59 3
11/07/23 09:58:11 58 3
11/07/23 09:58:26 58 3
11/07/23 09:58:31 57 3
11/07/23 09:58:46 58 3
11/07/23 09:59:01 58 3
11/07/23 09:59:16 58 3
11/07/23 09:59:31 58 3
11/07/23 09:59:41 57 3
11/07/23 09:59:51 58 3
11/07/23 10:00:06 59 3
11/07/23 10:00:21 59 3
11/07/23 10:00:36 59 3
11/07/23 10:00:46 60 3
11/07/23 10:00:56 59 3
11/07/23 10:01:06 58 3
11/07/23 10:01:11 59 3
11/07/23 10:01:16 59 3
11/07/23 10:01:31 59 3
11/07/23 10:01:46 58 3
11/07/23 10:01:56 59 3
