date time bpm confidence
10/31/23 07:18:41 70 0
10/31/23 08:13:19 70 0
10/31/23 15:11:53 70 0
10/31/23 15:12:03 80 0
10/31/23 15:12:08 101 0
10/31/23 15:12:13 91 1
10/31/23 15:12:18 86 1
10/31/23 15:12:28 84 1
10/31/23 15:12:33 81 1
10/31/23 15:12:48 81 2
10/31/23 15:13:03 82 2
10/31/23 15:13:13 83 2
10/31/23 15:13:18 85 2
10/31/23 15:13:33 85 2
10/31/23 15:13:43 86 2
10/31/23 15:13:48 85 2
10/31/23 15:13:53 84 2
10/31/23 15:13:58 83 2
10/31/23 15:14:03 78 2
10/31/23 15:14:08 76 2
10/31/23 15:14:13 73 2
10/31/23 15:14:18 72 2
10/31/23 15:14:23 71 3
10/31/23 15:14:28 72 3
10/31/23 15:14:33 73 2
10/31/23 15:14:38 73 2
10/31/23 15:14:43 73 3
10/31/23 15:14:48 73 2
10/31/23 15:14:58 74 2
10/31/23 15:15:08 72 3
10/31/23 15:15:13 71 3
10/31/23 15:15:18 71 2
10/31/23 15:15:28 72 3
10/31/23 15:15:33 71 3
10/31/23 15:15:48 72 2
10/31/23 15:16:03 73 2
10/31/23 15:16:08 72 3
10/31/23 15:16:13 71 3
10/31/23 15:16:23 70 3
10/31/23 15:16:33 71 3
10/31/23 15:16:38 71 2
10/31/23 15:16:43 72 3
10/31/23 15:16:58 72 3
10/31/23 15:17:03 71 3
10/31/23 15:17:08 71 2
10/31/23 15:17:13 72 2
10/31/23 15:17:18 73 3
10/31/23 15:17:23 73 2
10/31/23 15:17:38 73 2
10/31/23 15:17:48 74 3
10/31/23 15:17:53 73 3
10/31/23 15:17:58 71 3
10/31/23 15:18:03 70 3
10/31/23 15:18:08 70 2
10/31/23 15:18:13 70 3
10/31/23 15:18:28 70 3
10/31/23 15:18:43 69 3
10/31/23 15:18:53 70 2
10/31/23 15:19:08 70 2
10/31/23 15:19:22 70 2
10/31/23 15:19:27 69 2
10/31/23 15:19:32 66 2
10/31/23 15:19:47 65 2
10/31/23 15:19:52 64 3
10/31/23 15:19:57 63 3
10/31/23 15:20:02 62 2
10/31/23 15:20:12 63 2
10/31/23 15:20:27 63 2
10/31/23 15:20:42 63 2
10/31/23 15:20:47 63 1
10/31/23 15:21:02 64 1
10/31/23 15:21:17 64 1
10/31/23 15:21:32 64 1
10/31/23 15:21:47 64 1
10/31/23 15:21:57 65 1
10/31/23 15:22:12 65 1
10/31/23 15:22:17 66 1
10/31/23 15:22:32 66 1
10/31/23 15:22:37 67 1
10/31/23 15:22:42 68 1
10/31/23 15:22:57 68 1
10/31/23 15:23:12 68 1
10/31/23 15:23:27 68 2
10/31/23 15:23:37 68 1
10/31/23 15:23:42 69 1
10/31/23 15:23:47 68 1
10/31/23 15:23:52 67 1
10/31/23 15:23:57 67 2
10/31/23 15:24:12 67 2
10/31/23 15:24:17 68 2
10/31/23 15:24:27 69 2
10/31/23 15:24:32 68 2
10/31/23 15:24:37 66 3
10/31/23 15:24:42 66 2
10/31/23 15:24:52 69 2
10/31/23 15:25:02 68 3
10/31/23 15:25:07 66 3
10/31/23 15:25:22 66 3
10/31/23 15:25:27 65 3
10/31/23 15:25:32 65 2
10/31/23 15:25:42 64 2
10/31/23 15:25:57 65 2
10/31/23 15:26:12 66 2
10/31/23 15:26:17 68 2
10/31/23 15:26:32 71 2
10/31/23 15:26:37 76 2
10/31/23 15:26:42 76 1
10/31/23 15:26:52 76 2
10/31/23 15:26:57 77 2
10/31/23 15:27:07 78 2
10/31/23 15:27:12 79 2
10/31/23 15:27:17 81 2
10/31/23 15:27:22 83 2
10/31/23 15:27:27 84 2
10/31/23 15:27:32 85 2
10/31/23 15:27:42 86 2
10/31/23 15:27:47 88 2
10/31/23 15:27:52 90 1
10/31/23 15:27:57 91 1
10/31/23 15:28:02 93 1
10/31/23 15:28:07 96 1
10/31/23 15:28:12 98 1
10/31/23 15:28:17 101 1
10/31/23 15:28:22 105 1
10/31/23 15:28:27 107 1
10/31/23 15:28:32 105 1
10/31/23 15:28:37 107 1
10/31/23 15:28:42 108 1
10/31/23 15:28:47 107 1
10/31/23 15:28:52 106 1
10/31/23 15:28:57 109 1
10/31/23 15:29:02 111 1
10/31/23 15:29:07 110 1
10/31/23 15:29:12 109 1
10/31/23 15:29:17 108 1
10/31/23 15:29:32 106 1
10/31/23 15:29:37 110 1
10/31/23 15:29:42 114 1
10/31/23 15:29:47 118 1
10/31/23 15:29:53 121 1
10/31/23 15:29:58 123 1
10/31/23 15:30:03 124 1
10/31/23 15:30:08 125 1
10/31/23 15:30:13 123 1
10/31/23 15:30:18 126 0
10/31/23 15:30:23 125 0
10/31/23 15:30:28 123 0
10/31/23 15:30:33 121 0
10/31/23 15:30:38 124 1
10/31/23 15:30:43 128 0
10/31/23 15:30:48 132 0
10/31/23 15:30:53 133 0
10/31/23 15:30:58 128 0
10/31/23 15:31:03 132 0
10/31/23 15:31:08 131 0
10/31/23 15:31:13 126 0
10/31/23 15:31:18 125 0
10/31/23 15:31:23 127 1
10/31/23 15:31:28 122 1
10/31/23 15:31:33 117 1
10/31/23 15:31:43 118 1
10/31/23 15:31:53 119 1
10/31/23 15:31:58 115 1
10/31/23 15:32:03 109 1
10/31/23 15:32:08 105 1
10/31/23 15:32:18 106 1
10/31/23 15:32:23 105 1
10/31/23 15:32:33 104 1
10/31/23 15:32:43 105 1
10/31/23 15:32:48 106 1
10/31/23 15:33:03 107 1
10/31/23 15:33:18 109 1
10/31/23 15:33:33 109 1
10/31/23 15:33:38 108 1
10/31/23 15:33:43 106 1
10/31/23 15:33:58 107 1
10/31/23 15:34:03 106 1
10/31/23 15:34:08 105 1
10/31/23 15:34:13 103 1
10/31/23 15:34:18 99 1
10/31/23 15:34:23 91 1
10/31/23 15:34:28 89 1
10/31/23 15:34:33 86 1
10/31/23 15:34:38 86 2
10/31/23 15:34:43 87 2
10/31/23 15:34:53 92 2
10/31/23 15:34:58 95 2
10/31/23 15:35:03 96 2
10/31/23 15:35:08 97 2
10/31/23 15:35:13 98 1
10/31/23 15:35:23 99 1
10/31/23 15:35:35 99 1
10/31/23 15:35:40 98 1
10/31/23 15:35:55 96 1
10/31/23 15:36:00 94 1
10/31/23 15:36:10 95 1
10/31/23 15:36:20 96 1
10/31/23 15:36:25 95 1
10/31/23 15:36:35 95 2
10/31/23 15:36:40 95 1
10/31/23 15:36:45 95 2
10/31/23 15:36:50 94 1
10/31/23 15:37:05 93 2
10/31/23 15:37:10 92 2
10/31/23 15:37:20 91 2
10/31/23 15:37:25 89 2
10/31/23 15:37:40 88 2
10/31/23 15:37:50 90 2
10/31/23 15:38:05 90 1
10/31/23 15:38:10 91 2
10/31/23 15:38:25 91 2
10/31/23 15:38:35 90 2
10/31/23 15:38:40 91 2
10/31/23 15:38:55 91 2
10/31/23 15:39:00 88 2
10/31/23 15:39:05 87 2
10/31/23 15:39:10 87 1
10/31/23 15:39:20 87 2
10/31/23 15:39:25 87 2
10/31/23 15:39:30 86 2
10/31/23 15:39:35 85 2
10/31/23 15:39:50 84 2
10/31/23 15:39:55 85 2
10/31/23 15:40:10 85 2
10/31/23 15:40:20 84 2
10/31/23 15:40:25 85 2
10/31/23 15:40:40 85 2
10/31/23 15:40:45 88 2
10/31/23 15:40:50 89 2
10/31/23 15:41:05 89 2
10/31/23 15:41:10 89 1
10/31/23 15:41:25 89 1
10/31/23 15:41:30 88 1
10/31/23 15:41:45 88 1
10/31/23 15:41:50 90 1
10/31/23 15:41:55 92 1
10/31/23 15:42:10 92 1
10/31/23 15:42:15 93 1
10/31/23 15:42:20 94 1
10/31/23 15:42:25 95 1
10/31/23 15:42:30 96 2
10/31/23 15:42:35 97 2
10/31/23 15:42:50 96 2
10/31/23 15:43:00 97 2
10/31/23 15:43:05 100 2
10/31/23 15:43:10 102 1
10/31/23 15:43:15 102 2
10/31/23 15:43:25 100 2
10/31/23 15:43:30 99 2
10/31/23 15:43:35 100 2
10/31/23 15:43:40 101 1
10/31/23 15:43:55 98 1
10/31/23 15:44:00 99 1
10/31/23 15:44:05 98 1
10/31/23 15:44:10 96 2
10/31/23 15:44:15 96 1
10/31/23 15:44:20 94 1
10/31/23 15:44:25 94 2
10/31/23 15:44:30 92 2
10/31/23 15:44:35 90 2
10/31/23 15:44:45 89 2
10/31/23 15:44:55 90 2
10/31/23 15:45:10 90 2
10/31/23 15:45:15 91 2
10/31/23 15:45:20 93 2
10/31/23 15:45:25 94 2
10/31/23 15:45:35 94 1
10/31/23 15:45:50 94 1
10/31/23 15:46:00 95 1
10/31/23 15:46:05 96 1
10/31/23 15:46:15 98 1
10/31/23 15:46:20 95 1
10/31/23 15:46:25 95 2
10/31/23 15:46:35 96 2
10/31/23 15:46:50 96 2
10/31/23 15:47:05 96 2
10/31/23 15:47:20 97 2
10/31/23 15:47:30 98 2
10/31/23 15:47:35 99 2
10/31/23 15:47:40 98 2
10/31/23 15:47:45 96 2
10/31/23 15:47:50 94 2
10/31/23 15:48:05 94 1
10/31/23 15:48:10 95 1
10/31/23 15:48:25 95 1
10/31/23 15:48:35 95 2
10/31/23 15:48:45 94 1
10/31/23 15:48:55 97 1
10/31/23 15:49:00 100 1
10/31/23 15:49:10 97 1
10/31/23 15:49:15 90 1
10/31/23 15:49:20 89 1
10/31/23 15:49:25 88 1
10/31/23 15:49:30 87 1
10/31/23 15:49:40 88 1
10/31/23 15:49:46 88 1
10/31/23 15:49:51 89 1
10/31/23 15:49:56 90 1
10/31/23 15:50:06 91 1
10/31/23 15:50:21 92 1
10/31/23 15:50:26 91 1
10/31/23 15:50:31 90 1
10/31/23 15:50:41 88 1
10/31/23 15:50:46 89 1
10/31/23 15:50:51 88 1
10/31/23 15:50:56 86 2
10/31/23 15:51:01 88 2
10/31/23 15:51:06 89 2
10/31/23 15:51:11 87 1
10/31/23 15:51:16 88 1
10/31/23 15:51:21 89 1
10/31/23 15:51:26 90 1
10/31/23 15:51:38 90 2
10/31/23 15:51:43 90 1
10/31/23 15:51:53 90 2
10/31/23 15:51:58 92 2
10/31/23 15:52:03 94 2
10/31/23 15:52:08 96 1
10/31/23 15:52:13 98 1
10/31/23 15:52:18 100 1
10/31/23 15:52:23 102 1
10/31/23 15:52:28 103 1
10/31/23 15:52:43 102 1
10/31/23 15:52:48 100 1
10/31/23 15:53:03 100 2
10/31/23 15:53:13 100 1
10/31/23 15:53:23 99 2
10/31/23 15:53:28 96 2
10/31/23 15:53:33 95 1
10/31/23 15:53:38 92 1
10/31/23 15:53:43 89 1
10/31/23 15:53:48 88 1
10/31/23 15:54:03 88 1
10/31/23 15:54:08 89 1
10/31/23 15:54:13 90 1
10/31/23 15:54:23 91 2
10/31/23 15:54:29 93 2
10/31/23 15:54:34 94 1
10/31/23 15:54:44 93 1
10/31/23 15:54:49 92 1
10/31/23 15:54:54 91 2
10/31/23 15:55:09 91 1
10/31/23 15:55:24 91 1
10/31/23 15:55:29 92 1
10/31/23 15:55:34 92 2
10/31/23 15:55:39 91 2
10/31/23 15:55:54 92 2
10/31/23 15:55:59 94 1
10/31/23 15:56:04 95 2
10/31/23 15:56:09 93 2
10/31/23 15:56:14 92 2
10/31/23 15:56:24 92 1
10/31/23 15:56:29 90 1
10/31/23 15:56:34 90 2
10/31/23 15:56:49 90 2
10/31/23 15:56:54 93 2
10/31/23 15:56:59 95 2
10/31/23 15:57:04 101 2
10/31/23 15:57:09 101 1
10/31/23 15:57:19 102 1
10/31/23 15:57:24 103 1
10/31/23 15:57:29 104 1
10/31/23 15:57:39 102 1
10/31/23 15:57:44 102 1
10/31/23 15:57:49 103 1
10/31/23 15:57:54 105 1
10/31/23 15:58:09 105 1
10/31/23 15:58:14 100 1
10/31/23 15:58:19 97 1
10/31/23 15:58:34 94 2
10/31/23 15:58:39 92 2
10/31/23 15:58:49 91 2
10/31/23 15:58:54 88 2
10/31/23 15:58:59 87 2
10/31/23 15:59:14 88 2
10/31/23 15:59:19 86 2
10/31/23 15:59:24 84 2
10/31/23 15:59:29 85 2
10/31/23 15:59:39 87 2
10/31/23 15:59:44 89 2
10/31/23 15:59:49 87 2
10/31/23 15:59:54 84 2
10/31/23 15:59:59 83 2
10/31/23 16:00:09 83 1
10/31/23 16:00:24 82 1
10/31/23 16:00:29 83 2
10/31/23 16:00:34 84 2
10/31/23 16:00:44 85 2
10/31/23 16:00:49 86 2
10/31/23 16:01:04 88 2
10/31/23 16:01:09 88 1
10/31/23 16:01:14 87 1
10/31/23 16:01:19 87 2
10/31/23 16:01:24 84 2
10/31/23 16:01:29 83 3
10/31/23 16:01:34 83 2
10/31/23 16:01:39 82 2
10/31/23 16:01:49 81 2
10/31/23 16:01:54 79 2
10/31/23 16:01:59 78 2
10/31/23 16:02:14 77 2
10/31/23 16:02:19 78 2
10/31/23 16:02:24 80 2
10/31/23 16:02:29 82 2
10/31/23 16:02:39 79 2
10/31/23 16:02:44 78 2
10/31/23 16:02:49 77 2
10/31/23 16:02:54 76 2
10/31/23 16:03:09 75 2
10/31/23 16:03:14 74 2
10/31/23 16:03:24 73 2
10/31/23 16:03:29 72 2
10/31/23 16:03:34 71 2
10/31/23 16:03:39 72 2
10/31/23 16:03:44 73 2
10/31/23 16:03:59 73 2
10/31/23 16:04:09 72 2
10/31/23 16:04:14 72 2
10/31/23 16:04:24 69 2
10/31/23 16:04:29 68 2
10/31/23 16:04:34 67 2
10/31/23 16:04:39 67 1
10/31/23 16:04:44 68 1
10/31/23 16:04:49 71 1
10/31/23 16:04:54 72 1
10/31/23 16:04:59 73 1
10/31/23 16:05:04 74 1
10/31/23 16:05:09 79 1
10/31/23 16:05:14 81 1
10/31/23 16:05:19 80 1
10/31/23 16:05:24 79 1
10/31/23 16:05:39 79 1
10/31/23 16:05:44 78 1
10/31/23 16:05:49 77 1
10/31/23 16:05:54 78 1
10/31/23 16:05:59 79 1
10/31/23 16:06:04 78 1
10/31/23 16:06:09 75 1
10/31/23 16:06:14 72 3
10/31/23 16:06:29 73 2
10/31/23 16:06:34 72 3
10/31/23 16:06:39 70 3
10/31/23 16:06:44 69 3
10/31/23 16:06:49 67 3
10/31/23 16:06:54 67 2
10/31/23 16:06:59 68 2
10/31/23 16:07:09 69 2
10/31/23 16:07:19 70 2
10/31/23 16:07:34 71 2
10/31/23 16:07:44 72 2
10/31/23 16:07:49 74 2
10/31/23 16:08:04 74 2
10/31/23 16:08:14 73 2
10/31/23 16:08:19 72 2
10/31/23 16:08:36 72 2
10/31/23 16:08:51 72 2
10/31/23 16:09:01 73 2
10/31/23 16:09:06 74 2
10/31/23 16:09:16 75 2
10/31/23 16:09:21 76 2
10/31/23 16:09:26 78 2
10/31/23 16:09:41 77 2
10/31/23 16:09:46 76 2
10/31/23 16:09:51 75 2
10/31/23 16:10:06 76 2
10/31/23 16:10:16 75 2
10/31/23 16:10:31 75 1
10/31/23 16:10:46 75 2
10/31/23 16:10:51 76 2
10/31/23 16:10:56 77 3
10/31/23 16:11:01 76 2
