Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-03-31T23:55:00-07:00,44.8,44.8,38.7,0.2,1.1,8.1,53,0,0,0,0.41,6.55,47.76,30.72,79,0,0,78.4,28,29.45,1,77.3,42.6
2021-03-31T23:50:00-07:00,44.8,44.8,38.7,0.7,1.1,8.1,53,0,0,0,0.41,6.55,47.76,30.72,79,0,0,78.4,28,29.45,1,77.3,42.6
2021-03-31T23:46:00-07:00,45,45,38.9,1.1,1.1,8.1,53,0,0,0,0.41,6.55,47.76,30.72,79,0,0,78.4,28,29.44,1,77.3,42.6
2021-03-31T23:40:00-07:00,45.1,45.1,39,0.9,1.1,8.1,53,0,0,0,0.41,6.55,47.76,30.73,79,0,0,78.3,28,29.45,1,77.1,42.5
2021-03-31T23:35:00-07:00,45.1,45.1,38.7,1.1,1.1,8.1,53,0,0,0,0.41,6.55,47.76,30.73,78,0,0,78.4,28,29.45,1,77.3,42.6
2021-03-31T23:30:00-07:00,45.3,45.3,39.2,1.1,1.1,8.1,53,0,0,0,0.41,6.55,47.76,30.73,79,0,0,78.8,28,29.45,1,77.7,42.9
2021-03-31T23:26:00-07:00,45.5,45.5,39.4,0.9,1.1,8.1,53,0,0,0,0.41,6.55,47.76,30.73,79,0,0,78.8,28,29.45,1,77.7,42.9
2021-03-31T23:20:00-07:00,45.7,45.7,39.2,0.4,1.1,8.1,56,0,0,0,0.41,6.55,47.76,30.74,78,0,0,78.8,28,29.46,1,77.7,42.9
2021-03-31T23:15:00-07:00,45.7,45.7,39.2,1.1,1.1,8.1,57,0,0,0,0.41,6.55,47.76,30.74,78,0,0,79,28,29.46,1,77.9,43.1
2021-03-31T23:10:00-07:00,45.9,45.9,39.8,1.1,1.1,8.1,58,0,0,0,0.41,6.55,47.76,30.74,79,0,0,79,28,29.47,1,77.9,43.1
2021-03-31T23:06:00-07:00,45.9,45.9,39.8,0.4,1.1,8.1,57,0,0,0,0.41,6.55,47.76,30.74,79,0,0,78.8,28,29.47,1,77.7,42.9
2021-03-31T23:00:00-07:00,46,46,39.5,0.9,1.1,8.1,59,0,0,0,0.41,6.55,47.76,30.75,78,0,0,78.8,28,29.48,1,77.7,42.9
2021-03-31T22:55:00-07:00,45.7,45.7,38.9,1.1,1.1,8.1,58,0,0,0,0.41,6.55,47.76,30.75,77,0,0,78.8,28,29.47,1,77.7,42.9
2021-03-31T22:50:00-07:00,45.7,45.7,38.2,0.2,1.1,8.1,59,0,0,0,0.41,6.55,47.76,30.75,75,0,0,78.8,28,29.48,1,77.7,42.9
2021-03-31T22:46:00-07:00,45.7,45.7,37.9,1.1,1.1,8.1,65,0,0,0,0.41,6.55,47.76,30.75,74,0,0,78.8,28,29.48,1,77.7,42.9
2021-03-31T22:40:00-07:00,45.7,45.7,37.5,0,0,8.1,66,0,0,0,0.41,6.55,47.76,30.76,73,0,0,78.4,28,29.48,1,77.3,42.6
2021-03-31T22:35:00-07:00,45.7,45.7,37.5,1.1,1.1,8.1,74,0,0,0,0.41,6.55,47.76,30.75,73,0,0,78.4,28,29.48,1,77.3,42.6
2021-03-31T22:30:00-07:00,45.5,45.5,37.4,0.9,1.1,8.1,68,0,0,0,0.41,6.55,47.76,30.76,73,0,0,78.6,28,29.48,1,77.5,42.7
2021-03-31T22:26:00-07:00,45.3,45.3,37.5,1.3,2.2,8.1,71,0,0,0,0.41,6.55,47.76,30.76,74,0,0,78.6,28,29.48,1,77.5,42.7
2021-03-31T22:20:00-07:00,45,45,37.6,0,0,8.1,66,0,0,0,0.41,6.55,47.76,30.76,75,0,0,78.6,27,29.49,1,77.4,41.8
2021-03-31T22:15:00-07:00,44.6,44.6,37.8,0,0,8.1,65,0,0,0,0.41,6.55,47.76,30.77,77,0,0,78.6,27,29.49,1,77.4,41.8
2021-03-31T22:10:00-07:00,44.6,44.6,37.8,0,0,8.1,65,0,0,0,0.41,6.55,47.76,30.76,77,0,0,78.6,27,29.48,1,77.4,41.8
2021-03-31T22:06:00-07:00,44.6,44.6,37.5,0.4,1.1,8.1,65,0,0,0,0.41,6.55,47.76,30.76,76,0,0,78.6,27,29.48,1,77.4,41.8
2021-03-31T22:00:00-07:00,44.6,44.6,37.8,0,0,8.1,66,0,0,0,0.41,6.55,47.76,30.77,77,0,0,78.8,26,29.49,1,77.6,41
