Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2020-09-30T23:55:00-07:00,57.4,57.4,55.1,0,0,6.9,205,0,0,0,0.01,2.71,18.7,30.55,92,0,0,75.4,51,29.67,1,75,56
2020-09-30T23:50:00-07:00,57.6,57.6,55.3,0,0,6.9,205,0,0,0,0.01,2.71,18.7,30.55,92,0,0,75.6,51,29.68,1,75.3,56.2
2020-09-30T23:45:00-07:00,57.9,57.9,55.3,0,0,6.9,203,0,0,0,0.01,2.71,18.7,30.55,91,0,0,75.4,51,29.67,1,75,56
2020-09-30T23:40:00-07:00,58.1,58.1,55.2,0,0,6.9,203,0,0,0,0.01,2.71,18.7,30.55,90,0,0,75.7,51,29.68,1,75.4,56.3
2020-09-30T23:35:00-07:00,58.3,58.3,55.4,0.9,1.1,6.9,171,0,0,0,0.01,2.71,18.7,30.55,90,0,0,75.6,51,29.67,1,75.3,56.2
2020-09-30T23:30:00-07:00,58.1,58.1,55.2,0,0,6.9,79,0,0,0,0.01,2.71,18.7,30.55,90,0,0,75.6,51,29.68,1,75.3,56.2
2020-09-30T23:25:00-07:00,58.3,58.3,55.4,0.2,1.1,6.9,88,0,0,0,0.01,2.71,18.7,30.55,90,0,0,75.7,51,29.67,1,75.4,56.3
2020-09-30T23:20:00-07:00,57.9,57.9,55,0,0,6.9,82,0,0,0,0.01,2.71,18.7,30.55,90,0,0,75.6,51,29.67,1,75.3,56.2
2020-09-30T23:15:00-07:00,58.1,58.1,55.5,0,0,6.9,74,0,0,0,0.01,2.71,18.7,30.55,91,0,0,75.7,51,29.67,1,75.4,56.3
2020-09-30T23:10:00-07:00,58.3,58.3,55.4,0,0,6.9,74,0,0,0,0.01,2.71,18.7,30.54,90,0,0,75.7,51,29.67,1,75.4,56.3
2020-09-30T23:05:00-07:00,59,59,55.8,0,0,6.9,74,0,0,0,0.01,2.71,18.7,30.55,89,0,0,75.7,51,29.67,1,75.4,56.3
2020-09-30T23:00:00-07:00,59.5,59.5,55.9,0,0,6.9,74,0,0,0,0.01,2.71,18.7,30.54,88,0,0,75.9,51,29.67,1,75.6,56.5
2020-09-30T22:55:00-07:00,59.9,59.9,56.3,0,0,6.9,74,0,0,0,0.01,2.71,18.7,30.54,88,0,0,75.9,51,29.67,1,75.6,56.5
2020-09-30T22:50:00-07:00,59.9,59.9,55.7,0,0,6.9,74,0,0,0,0.01,2.71,18.7,30.55,86,0,0,75.7,51,29.68,1,75.4,56.3
2020-09-30T22:45:00-07:00,59.5,59.5,55.6,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,87,0,0,75.9,51,29.67,1,75.6,56.5
2020-09-30T22:40:00-07:00,59.7,59.7,56.1,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,88,0,0,75.7,51,29.67,1,75.4,56.3
2020-09-30T22:35:00-07:00,60.1,60.1,56.2,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.54,87,0,0,75.9,51,29.67,1,75.6,56.5
2020-09-30T22:30:00-07:00,60.8,60.8,56.6,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,86,0,0,75.6,51,29.68,1,75.3,56.2
2020-09-30T22:25:00-07:00,61.3,61.3,56.7,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,85,0,0,75.6,51,29.67,1,75.3,56.2
2020-09-30T22:20:00-07:00,61.3,61.3,56.4,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,84,0,0,75.6,51,29.67,1,75.3,56.2
2020-09-30T22:15:00-07:00,61.5,61.5,56.9,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,85,0,0,75.7,51,29.67,1,75.4,56.3
2020-09-30T22:10:00-07:00,61.3,61.3,56.7,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.54,85,0,0,75.6,51,29.67,1,75.3,56.2
2020-09-30T22:05:00-07:00,61.2,61.2,57,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,86,0,0,75.6,51,29.67,1,75.3,56.2
2020-09-30T22:00:00-07:00,61.3,61.3,56.7,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,85,0,0,75.7,51,29.68,1,75.4,56.3
2020-09-30T21:55:00-07:00,61.5,61.5,57.3,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,86,0,0,75.9,51,29.67,1,75.6,56.5
2020-09-30T21:50:00-07:00,62.2,62.2,57.3,0,0,6.9,73,0,0,0,0.01,2.71,18.7,30.55,84,0,0,76.1,51,29.68,1,75.8,56.6
