"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2023-12-31T23:55:00-08:00,2023-12-31 23:55:00,39,39,38.7,0,0,8.1,26,0,0,0,0,7.19,153.76,30.93,99,0,0,75.9,36,29.66,1,74.9,47
2023-12-31T23:50:00-08:00,2023-12-31 23:50:00,39,39,38.7,0.9,1.1,8.1,26,0,0,0,0,7.19,153.76,30.94,99,0,0,76.1,36,29.66,1,75.1,47.2
2023-12-31T23:45:00-08:00,2023-12-31 23:45:00,39,39,38.7,1.1,1.1,8.1,27,0,0,0,0,7.19,153.76,30.95,99,0,0,75.7,37,29.67,1,74.7,47.6
2023-12-31T23:40:00-08:00,2023-12-31 23:40:00,39.2,39.2,38.9,1.1,1.1,8.1,23,0,0,0,0,7.19,153.76,30.94,99,0,0,75.7,37,29.66,1,74.7,47.6
2023-12-31T23:35:00-08:00,2023-12-31 23:35:00,39.2,39.2,38.9,1.6,2.2,8.1,23,0,0,0,0,7.19,153.76,30.94,99,0,0,75.7,37,29.66,1,74.7,47.6
2023-12-31T23:30:00-08:00,2023-12-31 23:30:00,39.4,39.4,39.1,1.1,2.2,8.1,24,0,0,0,0,7.19,153.76,30.94,99,0,0,75.6,37,29.67,1,74.6,47.5
2023-12-31T23:25:00-08:00,2023-12-31 23:25:00,39.6,39.6,39.3,1.1,1.1,8.1,28,0,0,0,0,7.19,153.76,30.94,99,0,0,75.6,37,29.67,1,74.6,47.5
2023-12-31T23:20:00-08:00,2023-12-31 23:20:00,39.6,39.6,39.3,1.3,2.2,8.1,16,0,0,0,0,7.19,153.76,30.94,99,0,0,75.6,37,29.67,1,74.6,47.5
2023-12-31T23:15:00-08:00,2023-12-31 23:15:00,39.6,39.6,39.3,0.9,1.1,8.1,7,0,0,0,0,7.19,153.76,30.95,99,0,0,75.6,37,29.67,1,74.6,47.5
2023-12-31T23:10:00-08:00,2023-12-31 23:10:00,39.7,39.7,39.4,0.7,1.1,8.1,8,0,0,0,0,7.19,153.76,30.95,99,0,0,75.6,37,29.68,1,74.6,47.5
2023-12-31T23:05:00-08:00,2023-12-31 23:05:00,39.7,39.7,39.4,0.9,1.1,8.1,6,0,0,0,0,7.19,153.76,30.95,99,0,0,75.7,37,29.67,1,74.7,47.6
2023-12-31T23:00:00-08:00,2023-12-31 23:00:00,40.1,40.1,39.8,0.9,1.1,8.1,8,0,0,0,0,7.19,153.76,30.95,99,0,0,75.7,37,29.67,1,74.7,47.6
2023-12-31T22:55:00-08:00,2023-12-31 22:55:00,40.1,40.1,39.8,0.2,1.1,8.1,4,0,0,0,0,7.19,153.76,30.94,99,0,0,75.6,37,29.67,1,74.6,47.5
2023-12-31T22:50:00-08:00,2023-12-31 22:50:00,40.1,40.1,39.8,0,0,8.1,4,0,0,0,0,7.19,153.76,30.95,99,0,0,75.7,37,29.67,1,74.7,47.6
2023-12-31T22:45:00-08:00,2023-12-31 22:45:00,40.1,40.1,39.8,0.2,1.1,8.1,4,0,0,0,0,7.19,153.76,30.94,99,0,0,75.7,37,29.67,1,74.7,47.6
2023-12-31T22:40:00-08:00,2023-12-31 22:40:00,40.1,40.1,39.8,1.1,1.1,8.1,4,0,0,0,0,7.19,153.76,30.94,99,0,0,75.7,37,29.67,1,74.7,47.6
2023-12-31T22:35:00-08:00,2023-12-31 22:35:00,40.3,40.3,40,0.2,1.1,8.1,3,0,0,0,0,7.19,153.76,30.95,99,0,0,75.9,37,29.67,1,74.9,47.7
2023-12-31T22:30:00-08:00,2023-12-31 22:30:00,40.3,40.3,40,0.9,1.1,8.1,4,0,0,0,0,7.19,153.76,30.95,99,0,0,75.9,37,29.68,1,74.9,47.7
2023-12-31T22:25:00-08:00,2023-12-31 22:25:00,40.5,40.5,40.2,0.9,1.1,8.1,3,0,0,0,0,7.19,153.76,30.94,99,0,0,75.9,37,29.66,1,74.9,47.7
2023-12-31T22:20:00-08:00,2023-12-31 22:20:00,40.5,40.5,40.2,0,0,8.1,3,0,0,0,0,7.19,153.76,30.94,99,0,0,75.7,37,29.66,1,74.7,47.6
2023-12-31T22:15:00-08:00,2023-12-31 22:15:00,40.6,40.6,40.3,0.2,1.1,8.1,3,0,0,0,0,7.19,153.76,30.93,99,0,0,75.9,37,29.66,1,74.9,47.7
2023-12-31T22:10:00-08:00,2023-12-31 22:10:00,40.6,40.6,40.3,0.9,1.1,8.1,3,0,0,0,0,7.19,153.76,30.94,99,0,0,76.1,37,29.67,1,75.1,47.9
2023-12-31T22:05:00-08:00,2023-12-31 22:05:00,40.6,40.6,40.3,0,0,8.1,3,0,0,0,0,7.19,153.76,30.94,99,0,0,75.7,38,29.66,1,74.8,48.3
2023-12-31T22:00:00-08:00,2023-12-31 22:00:00,40.6,40.6,40.3,1.1,1.1,8.1,3,0,0,0,0,7.19,153.76,30.93,99,0,0,75.7,37,29.66,1,74.7,47.6
2023-12-31T21:55:00-08:00,2023-12-31 21:55:00,40.6,40.6,40.3,0.9,1.1,8.1,3,0,0,0,0,7.19,153.76,30.94,99,0,0,75.9,37,29.66,1,74.9,47.7
2023-12-31T21:50:00-08:00,2023-12-31 21:50:00,40.6,40.6,40.3,0.7,1.1,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,75.9,38,29.66,1,75,48.5
2023-12-31T21:45:00-08:00,2023-12-31 21:45:00,41,41,40.7,0.7,1.1,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,75.7,38,29.66,1,74.8,48.3
2023-12-31T21:40:00-08:00,2023-12-31 21:40:00,41,41,40.7,0,0,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,76.1,38,29.66,1,75.2,48.6
2023-12-31T21:35:00-08:00,2023-12-31 21:35:00,41.4,41.4,41.1,0.2,1.1,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,75.9,38,29.66,1,75,48.5
2023-12-31T21:30:00-08:00,2023-12-31 21:30:00,41.2,41.2,40.9,0.4,1.1,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,76.1,38,29.66,1,75.2,48.6
2023-12-31T21:25:00-08:00,2023-12-31 21:25:00,41.2,41.2,40.9,0.9,1.1,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,75.9,38,29.67,1,75,48.5
2023-12-31T21:20:00-08:00,2023-12-31 21:20:00,41.2,41.2,40.9,0,0,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,76.3,37,29.66,1,75.4,48.1
2023-12-31T21:15:00-08:00,2023-12-31 21:15:00,41,41,40.7,0.2,1.1,8.1,2,0,0,0,0,7.19,153.76,30.93,99,0,0,76.1,37,29.66,1,75.1,47.9
2023-12-31T21:10:00-08:00,2023-12-31 21:10:00,41,41,40.7,1.1,1.1,8.1,2,0,0,0,0,7.19,153.76,30.93,99,0,0,75.9,37,29.66,1,74.9,47.7
2023-12-31T21:05:00-08:00,2023-12-31 21:05:00,41,41,40.7,0,0,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,76.1,37,29.66,1,75.1,47.9
2023-12-31T21:00:00-08:00,2023-12-31 21:00:00,41.2,41.2,40.9,0.9,1.1,8.1,1,0,0,0,0,7.19,153.76,30.93,99,0,0,76.5,37,29.66,1,75.6,48.3
2023-12-31T20:55:00-08:00,2023-12-31 20:55:00,41,41,40.7,0.9,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,99,0,0,76.5,37,29.66,1,75.6,48.3
2023-12-31T20:50:00-08:00,2023-12-31 20:50:00,41,41,40.7,0.7,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,99,0,0,76.5,37,29.66,1,75.6,48.3
2023-12-31T20:45:00-08:00,2023-12-31 20:45:00,41,41,40.7,0,0,8.1,1,0,0,0,0,7.19,153.76,30.94,99,0,0,76.5,38,29.66,1,75.6,49
2023-12-31T20:40:00-08:00,2023-12-31 20:40:00,41.2,41.2,40.9,0.2,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,99,0,0,76.6,38,29.66,1,75.7,49.1
2023-12-31T20:35:00-08:00,2023-12-31 20:35:00,41.4,41.4,41.1,0.7,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,99,0,0,76.6,38,29.66,1,75.7,49.1
2023-12-31T20:30:00-08:00,2023-12-31 20:30:00,41.7,41.7,41.4,1.1,1.1,8.1,2,0,0,0,0,7.19,153.76,30.94,99,0,0,76.5,38,29.66,1,75.6,49
2023-12-31T20:25:00-08:00,2023-12-31 20:25:00,41.7,41.7,41.2,0.7,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,98,0,0,76.3,38,29.66,1,75.4,48.8
2023-12-31T20:20:00-08:00,2023-12-31 20:20:00,41.9,41.9,41.4,0.2,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,98,0,0,76.3,38,29.66,1,75.4,48.8
2023-12-31T20:15:00-08:00,2023-12-31 20:15:00,42.1,42.1,41.6,0.7,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,98,0,0,76.3,38,29.66,1,75.4,48.8
2023-12-31T20:10:00-08:00,2023-12-31 20:10:00,42.1,42.1,41.6,0.4,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,98,0,0,76.3,38,29.66,1,75.4,48.8
2023-12-31T20:05:00-08:00,2023-12-31 20:05:00,42.3,42.3,41.8,0.7,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,98,0,0,76.1,39,29.66,1,75.2,49.3
2023-12-31T20:00:00-08:00,2023-12-31 20:00:00,42.4,42.4,41.9,1.1,1.1,8.1,0,0,0,0,0,7.19,153.76,30.93,98,0,0,76.1,38,29.66,1,75.2,48.6
2023-12-31T19:55:00-08:00,2023-12-31 19:55:00,42.4,42.4,41.6,0.7,1.1,8.1,1,0,0,0,0,7.19,153.76,30.94,97,0,0,76.3,38,29.66,1,75.4,48.8
2023-12-31T19:50:00-08:00,2023-12-31 19:50:00,42.4,42.4,41.6,0.9,1.1,8.1,359,0,0,0,0,7.19,153.76,30.94,97,0,0,76.1,38,29.66,1,75.2,48.6
2023-12-31T19:45:00-08:00,2023-12-31 19:45:00,42.4,42.4,41.6,0.2,1.1,8.1,355,0,0,0,0,7.19,153.76,30.94,97,0,0,75.7,39,29.66,1,74.8,49
2023-12-31T19:40:00-08:00,2023-12-31 19:40:00,42.4,42.4,41.3,0,0,8.1,0,0,0,0,0,7.19,153.76,30.93,96,0,0,75.7,39,29.66,1,74.8,49
2023-12-31T19:35:00-08:00,2023-12-31 19:35:00,42.6,42.6,41.5,0.7,1.1,8.1,0,0,0,0,0,7.19,153.76,30.94,96,0,0,75.7,38,29.66,1,74.8,48.3
2023-12-31T19:30:00-08:00,2023-12-31 19:30:00,42.4,42.4,41.3,0.7,1.1,8.1,0,0,0,0,0,7.19,153.76,30.93,96,0,0,75.7,38,29.66,1,74.8,48.3
2023-12-31T19:25:00-08:00,2023-12-31 19:25:00,42.4,42.4,41.3,0.2,1.1,8.1,0,0,0,0,0,7.19,153.76,30.94,96,0,0,75.7,39,29.66,1,74.8,49
2023-12-31T19:20:00-08:00,2023-12-31 19:20:00,42.4,42.4,41.3,0.7,1.1,8.1,0,0,0,0,0,7.19,153.76,30.94,96,0,0,75.4,38,29.66,1,74.4,48
2023-12-31T19:15:00-08:00,2023-12-31 19:15:00,42.4,42.4,41.3,1.1,1.1,8.1,0,0,0,0,0,7.19,153.76,30.94,96,0,0,75.6,38,29.66,1,74.6,48.2
2023-12-31T19:10:00-08:00,2023-12-31 19:10:00,42.3,42.3,41.2,0,0,8.1,0,0,0,0,0,7.19,153.76,30.94,96,0,0,75.6,38,29.66,1,74.6,48.2
2023-12-31T19:05:00-08:00,2023-12-31 19:05:00,42.3,42.3,41.2,0.9,1.1,8.1,359,0,0,0,0,7.19,153.76,30.93,96,0,0,75.6,38,29.66,1,74.6,48.2
2023-12-31T19:00:00-08:00,2023-12-31 19:00:00,42.3,42.3,41.2,0.2,1.1,8.1,359,0,0,0,0,7.19,153.76,30.94,96,0,0,75.2,38,29.66,1,74.2,47.8
2023-12-31T18:55:00-08:00,2023-12-31 18:55:00,42.3,42.3,41,0,0,8.1,359,0,0,0,0,7.19,153.76,30.94,95,0,0,75.2,38,29.66,1,74.2,47.8
2023-12-31T18:50:00-08:00,2023-12-31 18:50:00,42.4,42.4,41.3,0,0,8.1,359,0,0,0,0,7.19,153.76,30.93,96,0,0,75.2,38,29.66,1,74.2,47.8
2023-12-31T18:45:00-08:00,2023-12-31 18:45:00,42.4,42.4,41.3,0.7,1.1,8.1,359,0,0,0,0,7.19,153.76,30.93,96,0,0,75,38,29.66,1,74,47.7
2023-12-31T18:40:00-08:00,2023-12-31 18:40:00,42.6,42.6,41.5,0.7,1.1,8.1,359,0,0,0,0,7.19,153.76,30.93,96,0,0,75,38,29.66,1,74,47.7
2023-12-31T18:35:00-08:00,2023-12-31 18:35:00,42.6,42.6,41.5,0.7,1.1,8.1,0,0,0,0,0,7.19,153.76,30.94,96,0,0,75,38,29.66,1,74,47.7
2023-12-31T18:30:00-08:00,2023-12-31 18:30:00,42.6,42.6,41.5,0,0,8.1,358,0,0,0,0,7.19,153.76,30.93,96,0,0,75,38,29.66,1,74,47.7
2023-12-31T18:25:00-08:00,2023-12-31 18:25:00,42.8,42.8,41.7,0,0,8.1,359,0,0,0,0,7.19,153.76,30.94,96,0,0,75,38,29.66,1,74,47.7
2023-12-31T18:20:00-08:00,2023-12-31 18:20:00,42.8,42.8,41.7,0.9,1.1,8.1,0,0,0,0,0,7.19,153.76,30.94,96,0,0,74.7,38,29.66,1,73.7,47.4
2023-12-31T18:15:00-08:00,2023-12-31 18:15:00,42.6,42.6,41.5,0,0,8.1,1,0,0,0,0,7.19,153.76,30.94,96,0,0,75.2,38,29.66,1,74.2,47.8
2023-12-31T18:10:00-08:00,2023-12-31 18:10:00,42.4,42.4,41.6,0,0,8.1,357,0,0,0,0,7.19,153.76,30.94,97,0,0,75,38,29.67,1,74,47.7
2023-12-31T18:05:00-08:00,2023-12-31 18:05:00,42.3,42.3,41.2,0,0,8.1,357,0,0,0,0,7.19,153.76,30.93,96,0,0,75,38,29.66,1,74,47.7
2023-12-31T18:00:00-08:00,2023-12-31 18:00:00,42.1,42.1,41,0,0,8.1,351,0,0,0,0,7.19,153.76,30.94,96,0,0,75.2,38,29.66,1,74.2,47.8
2023-12-31T17:55:00-08:00,2023-12-31 17:55:00,41.9,41.9,40.8,0,0,8.1,351,0,0,0,0,7.19,153.76,30.94,96,0,0,75,38,29.66,1,74,47.7
2023-12-31T17:50:00-08:00,2023-12-31 17:50:00,42.1,42.1,41,0,0,8.1,351,0,0,0,0,7.19,153.76,30.93,96,0,0,75.2,38,29.65,1,74.2,47.8
2023-12-31T17:45:00-08:00,2023-12-31 17:45:00,42.3,42.3,41,0,0,8.1,351,0,0,0,0,7.19,153.76,30.93,95,0,0,75,38,29.66,1,74,47.7
2023-12-31T17:40:00-08:00,2023-12-31 17:40:00,42.3,42.3,41,0,0,8.1,351,0,0,0,0,7.19,153.76,30.93,95,0,0,75.2,38,29.66,1,74.2,47.8
2023-12-31T17:35:00-08:00,2023-12-31 17:35:00,42.4,42.4,41.1,0,0,8.1,351,0,0,0,0,7.19,153.76,30.93,95,0,0,75.6,38,29.66,1,74.6,48.2
2023-12-31T17:30:00-08:00,2023-12-31 17:30:00,42.8,42.8,41.5,0,0,8.1,351,0,0,0,0,7.19,153.76,30.93,95,0,0,75.4,38,29.65,1,74.4,48
2023-12-31T17:25:00-08:00,2023-12-31 17:25:00,42.4,42.4,41.3,0,0,8.1,353,0,0,0,0,7.19,153.76,30.92,96,0,0,75.2,38,29.64,1,74.2,47.8
2023-12-31T17:20:00-08:00,2023-12-31 17:20:00,42.3,42.3,41.2,0,0,8.1,353,0,0,0,0,7.19,153.76,30.93,96,0,0,75.4,38,29.65,1,74.4,48
2023-12-31T17:15:00-08:00,2023-12-31 17:15:00,41.9,41.9,40.6,0,0,8.1,352,0,0,0,0,7.19,153.76,30.92,95,0,0,75.6,38,29.65,1,74.6,48.2
2023-12-31T17:10:00-08:00,2023-12-31 17:10:00,41.9,41.9,40.6,0,0,8.1,352,0,0,0,0,7.19,153.76,30.93,95,0,0,75.6,38,29.66,1,74.6,48.2
2023-12-31T17:05:00-08:00,2023-12-31 17:05:00,41.9,41.9,40.6,0.2,1.1,8.1,351,0,0,0,0,7.19,153.76,30.93,95,0,0,75.4,38,29.65,1,74.4,48
2023-12-31T17:00:00-08:00,2023-12-31 17:00:00,42.1,42.1,40.8,0.2,1.1,8.1,351,0,0,0,0,7.19,153.76,30.92,95,0,0,75.4,38,29.65,1,74.4,48
2023-12-31T16:55:00-08:00,2023-12-31 16:55:00,42.1,42.1,40.8,0,0,8.1,351,0,0,0,0,7.19,153.76,30.92,95,0,0,75.4,38,29.65,1,74.4,48
2023-12-31T16:50:00-08:00,2023-12-31 16:50:00,42.1,42.1,40.8,0,0,8.1,351,0,0,0,0,7.19,153.76,30.92,95,0,0,75.4,38,29.64,1,74.4,48
2023-12-31T16:45:00-08:00,2023-12-31 16:45:00,42.1,42.1,40.8,0,0,8.1,351,0,0,0,0,7.19,153.76,30.92,95,0,0,75.2,38,29.64,1,74.2,47.8
2023-12-31T16:40:00-08:00,2023-12-31 16:40:00,42.3,42.3,41,0,0,8.1,351,0,0,0,0,7.19,153.76,30.93,95,0,0,75.4,38,29.65,1,74.4,48
2023-12-31T16:35:00-08:00,2023-12-31 16:35:00,42.3,42.3,41,0.7,1.1,8.1,350,0,0,0,0,7.19,153.76,30.92,95,0,0,75.6,38,29.64,1,74.6,48.2
2023-12-31T16:30:00-08:00,2023-12-31 16:30:00,42.3,42.3,41,0.7,1.1,8.1,350,0,0,0,0,7.19,153.76,30.92,95,0,0.4,75.4,38,29.64,1,74.4,48
2023-12-31T16:25:00-08:00,2023-12-31 16:25:00,42.4,42.4,41.1,0,0,8.1,350,0,0,0,0,7.19,153.76,30.92,95,0,1.2,75.4,38,29.65,1,74.4,48
2023-12-31T16:20:00-08:00,2023-12-31 16:20:00,42.4,42.4,40.8,0,0,8.1,340,0,0,0,0,7.19,153.76,30.92,94,0,1.7,75.6,38,29.65,1,74.6,48.2
2023-12-31T16:15:00-08:00,2023-12-31 16:15:00,42.4,42.4,40.8,0,0,8.1,337,0,0,0,0,7.19,153.76,30.92,94,0,2.6,75.7,38,29.64,1,74.8,48.3
2023-12-31T16:10:00-08:00,2023-12-31 16:10:00,42.6,42.6,41,0,0,8.1,337,0,0,0,0,7.19,153.76,30.92,94,0,4.8,75.7,38,29.65,1,74.8,48.3
2023-12-31T16:05:00-08:00,2023-12-31 16:05:00,42.6,42.6,40.7,0,0,8.1,336,0,0,0,0,7.19,153.76,30.91,93,0,6.5,75.7,38,29.64,1,74.8,48.3
2023-12-31T16:00:00-08:00,2023-12-31 16:00:00,43,43,41.1,0,0,8.1,336,0,0,0,0,7.19,153.76,30.92,93,0,8.6,76.1,38,29.64,1,75.2,48.6
2023-12-31T15:55:00-08:00,2023-12-31 15:55:00,43.2,43.2,41.3,0,0,8.1,335,0,0.11,0,0,7.19,153.76,30.91,93,0,11.3,76.1,37,29.64,1,75.1,47.9
2023-12-31T15:50:00-08:00,2023-12-31 15:50:00,43.5,43.5,41.3,0,0,8.1,309,0,0.11,0,0,7.19,153.76,30.91,92,0,13.8,76.1,37,29.64,1,75.1,47.9
2023-12-31T15:45:00-08:00,2023-12-31 15:45:00,43.9,43.9,41.4,0,0,8.1,307,0,0.11,0,0,7.19,153.76,30.91,91,0,15.5,76.1,37,29.63,1,75.1,47.9
2023-12-31T15:40:00-08:00,2023-12-31 15:40:00,43.9,43.9,41.4,0,0,8.1,306,0,0.11,0,0,7.19,153.76,30.92,91,0,20.3,76.3,38,29.64,1,75.4,48.8
2023-12-31T15:35:00-08:00,2023-12-31 15:35:00,44.1,44.1,41.4,0,0,8.1,304,0,0.11,0,0,7.19,153.76,30.92,90,0,21.6,76.3,37,29.64,1,75.4,48.1
2023-12-31T15:30:00-08:00,2023-12-31 15:30:00,44.4,44.4,41.4,0,0,8.1,287,0,0.11,0,0,7.19,153.76,30.91,89,0,24.2,76.3,38,29.64,1,75.4,48.8
2023-12-31T15:25:00-08:00,2023-12-31 15:25:00,45,45,42,0,0,8.1,287,0,0.11,0,0,7.19,153.76,30.92,89,0,25.1,76.6,37,29.64,1,75.7,48.4
2023-12-31T15:20:00-08:00,2023-12-31 15:20:00,45.1,45.1,41.8,0,0,8.1,282,0,0.11,0,0,7.19,153.76,30.92,88,0,26.4,76.8,37,29.64,1,75.9,48.5
2023-12-31T15:15:00-08:00,2023-12-31 15:15:00,45.3,45.3,42,0.9,1.1,8.1,259,0,0.11,0,0,7.19,153.76,30.91,88,0,26.8,77,37,29.63,1,76.1,48.7
2023-12-31T15:10:00-08:00,2023-12-31 15:10:00,45.7,45.7,42.1,0,0,8.1,281,0,0.11,0,0,7.19,153.76,30.91,87,0,26.4,77.2,37,29.63,1,76.4,48.9
2023-12-31T15:05:00-08:00,2023-12-31 15:05:00,46.2,46.2,42.2,0.2,1.1,8.1,304,0,0.11,0,0,7.19,153.76,30.91,86,0,27.3,77.5,37,29.63,1,76.7,49.2
2023-12-31T15:00:00-08:00,2023-12-31 15:00:00,47.1,47.1,42.8,0,0,8.1,294,0,0.11,0,0,7.19,153.76,30.91,85,0,28.1,78.1,37,29.64,1,77.3,49.7
2023-12-31T14:55:00-08:00,2023-12-31 14:55:00,47.5,47.5,42.6,0.2,1.1,8.1,287,0,0.11,0,0,7.19,153.76,30.91,83,0,28.6,78.4,37,29.63,1,77.7,50
2023-12-31T14:50:00-08:00,2023-12-31 14:50:00,47.7,47.7,42.8,0,0,8.1,286,0,0.11,0,0,7.19,153.76,30.91,83,0,29.5,78.8,36,29.64,1,78.1,49.6
2023-12-31T14:45:00-08:00,2023-12-31 14:45:00,48.6,48.6,43,1.6,2.2,8.1,271,0,0.11,0,0,7.19,153.76,30.91,81,0,33.8,78.6,37,29.63,1,77.9,50.1
2023-12-31T14:40:00-08:00,2023-12-31 14:40:00,49.5,49.5,43.6,0.9,1.1,8.1,286,0,0.11,0,0,7.19,153.76,30.91,80,0,35.1,78.3,37,29.64,1,77.6,49.9
2023-12-31T14:35:00-08:00,2023-12-31 14:35:00,49.1,49.1,43.2,2,2.2,8.1,175,0,0.11,0,0,7.19,153.76,30.91,80,0,39.4,77.7,37,29.64,1,76.9,49.3
2023-12-31T14:30:00-08:00,2023-12-31 14:30:00,48.7,48.7,43.1,2.5,3.4,8.1,157,0,0.11,0,0,7.19,153.76,30.91,81,0,45,77.4,38,29.64,1,76.6,49.8
2023-12-31T14:25:00-08:00,2023-12-31 14:25:00,50.4,50.4,44.5,2.9,4.5,8.1,284,0,0.11,0,0,7.19,153.76,30.92,80,0,43.3,77.2,38,29.64,1,76.4,49.6
2023-12-31T14:20:00-08:00,2023-12-31 14:20:00,49.3,49.3,44,0,0,8.1,184,0,0.11,0,0,7.19,153.76,30.92,82,0,62.9,77,38,29.64,1,76.2,49.4
2023-12-31T14:15:00-08:00,2023-12-31 14:15:00,50,50,44.7,2,2.2,8.1,296,0,0.11,0,0,7.19,153.76,30.91,82,0,60.2,77,38,29.64,1,76.2,49.4
2023-12-31T14:10:00-08:00,2023-12-31 14:10:00,48.6,48.6,43.4,1.8,2.2,8.1,283,0,0.11,0,0,7.19,153.76,30.91,82,0,45.9,76.8,38,29.63,1,76,49.3
2023-12-31T14:05:00-08:00,2023-12-31 14:05:00,48.4,47,43.5,4,5.8,8.1,253,0,0.11,0,0,7.19,153.76,30.92,83,0,71.1,76.6,38,29.64,1,75.7,49.1
2023-12-31T14:00:00-08:00,2023-12-31 14:00:00,49.5,48.1,44.2,4.3,4.5,8.1,230,0,0.11,0,0,7.19,153.76,30.91,82,0,93.6,76.3,38,29.64,1,75.4,48.8
2023-12-31T13:55:00-08:00,2023-12-31 13:55:00,49.1,49.1,44.2,2.2,2.2,8.1,280,0,0.11,0,0,7.19,153.76,30.91,83,1,115.4,76.1,38,29.63,1,75.2,48.6
