"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2022-12-31T22:45:00-08:00,2022-12-31 22:45:00,41.4,41.4,40.6,0,0,19.5,36,0,0,0.02,3.54,5.9,119.17,30.76,97,0,0,78.4,35,29.48,1,77.6,48.5
2022-12-31T22:40:00-08:00,2022-12-31 22:40:00,41.5,41.5,40.7,0,0,19.5,46,0,0,0.02,3.54,5.9,119.17,30.76,97,0,0,78.6,35,29.48,1,77.8,48.6
2022-12-31T22:35:00-08:00,2022-12-31 22:35:00,41.5,41.5,40.7,0.4,1.1,19.5,72,0,0,0.02,3.54,5.9,119.17,30.76,97,0,0,78.6,36,29.48,1,77.9,49.4
2022-12-31T22:30:00-08:00,2022-12-31 22:30:00,41.7,41.7,40.9,2,2.2,19.5,73,0,0,0.02,3.54,5.9,119.17,30.75,97,0,0,78.4,36,29.48,1,77.6,49.2
2022-12-31T22:25:00-08:00,2022-12-31 22:25:00,41.7,41.7,40.9,0.9,1.1,19.5,58,0,0,0.02,3.54,5.9,119.17,30.74,97,0,0,78.3,36,29.47,1,77.5,49.1
2022-12-31T22:20:00-08:00,2022-12-31 22:20:00,41.7,41.7,41.2,1.3,2.2,19.5,284,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.4,36,29.47,1,77.6,49.2
2022-12-31T22:15:00-08:00,2022-12-31 22:15:00,41.5,41.5,41,0,0,19.5,342,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.4,36,29.47,1,77.6,49.2
2022-12-31T22:10:00-08:00,2022-12-31 22:10:00,41.4,41.4,40.9,0.2,1.1,19.5,356,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.4,36,29.46,1,77.6,49.2
2022-12-31T22:05:00-08:00,2022-12-31 22:05:00,41.5,41.5,41,0,0,19.5,301,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.3,36,29.47,1,77.5,49.1
2022-12-31T22:00:00-08:00,2022-12-31 22:00:00,41.2,41.2,40.9,0,0,19.5,355,0,0,0.02,3.54,5.9,119.17,30.74,99,0,0,78.4,36,29.46,1,77.6,49.2
2022-12-31T21:55:00-08:00,2022-12-31 21:55:00,41.2,41.2,40.7,0,0,19.5,332,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.4,36,29.46,1,77.6,49.2
2022-12-31T21:50:00-08:00,2022-12-31 21:50:00,41.5,41.5,41,0,0,19.5,332,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.4,36,29.46,1,77.6,49.2
2022-12-31T21:45:00-08:00,2022-12-31 21:45:00,41.7,41.7,41.2,0,0,19.5,313,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.4,36,29.46,1,77.6,49.2
2022-12-31T21:40:00-08:00,2022-12-31 21:40:00,41.9,41.9,41.4,0.7,1.1,19.5,40,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.6,36,29.46,1,77.9,49.4
2022-12-31T21:35:00-08:00,2022-12-31 21:35:00,42.1,42.1,41.6,0,0,19.5,39,0,0,0.02,3.54,5.9,119.17,30.73,98,0,0,78.6,36,29.46,1,77.9,49.4
2022-12-31T21:30:00-08:00,2022-12-31 21:30:00,42.3,42.3,41.8,0.7,1.1,19.5,73,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.6,36,29.46,1,77.9,49.4
2022-12-31T21:25:00-08:00,2022-12-31 21:25:00,42.3,42.3,41.8,0.2,1.1,19.5,6,0,0,0.02,3.54,5.9,119.17,30.74,98,0,0,78.6,36,29.46,1,77.9,49.4
2022-12-31T21:20:00-08:00,2022-12-31 21:20:00,42.4,42.4,41.9,0,0,19.5,6,0,0,0.02,3.54,5.9,119.17,30.73,98,0,0,79,36,29.46,1,78.3,49.7
2022-12-31T21:15:00-08:00,2022-12-31 21:15:00,42.4,42.4,41.9,0,0,19.5,26,0,0,0.02,3.54,5.9,119.17,30.73,98,0,0,79,36,29.46,1,78.3,49.7
2022-12-31T21:10:00-08:00,2022-12-31 21:10:00,42.6,42.6,41.8,0,0,19.5,25,0,0,0.02,3.54,5.9,119.17,30.74,97,0,0,79,36,29.46,1,78.3,49.7
2022-12-31T21:05:00-08:00,2022-12-31 21:05:00,42.8,42.8,42,0.2,1.1,19.5,27,0,0,0.02,3.54,5.9,119.17,30.73,97,0,0,79,36,29.45,1,78.3,49.7
2022-12-31T21:00:00-08:00,2022-12-31 21:00:00,42.8,42.8,42,0,0,19.5,66,0,0,0.02,3.54,5.9,119.17,30.72,97,0,0,78.8,36,29.45,1,78.1,49.6
2022-12-31T20:55:00-08:00,2022-12-31 20:55:00,42.8,42.8,42,0,0,19.5,15,0,0.02,0.02,3.54,5.9,119.17,30.72,97,0,0,78.6,36,29.45,1,77.9,49.4
2022-12-31T20:50:00-08:00,2022-12-31 20:50:00,42.6,42.6,41.8,0.9,1.1,19.5,74,0,0.02,0.02,3.54,5.9,119.17,30.73,97,0,0,78.3,36,29.45,1,77.5,49.1
2022-12-31T20:45:00-08:00,2022-12-31 20:45:00,42.6,42.6,42.1,0.9,1.1,19.5,6,0,0.02,0.02,3.54,5.9,119.17,30.72,98,0,0,78.3,36,29.45,1,77.5,49.1
2022-12-31T20:40:00-08:00,2022-12-31 20:40:00,42.4,42.4,41.9,0.7,1.1,19.5,186,0,0.02,0.02,3.54,5.9,119.17,30.72,98,0,0,78.1,36,29.45,1,77.3,49
2022-12-31T20:35:00-08:00,2022-12-31 20:35:00,42.4,42.4,41.9,0.2,1.1,19.5,204,0,0.02,0.02,3.54,5.9,119.17,30.72,98,0,0,77.7,37,29.44,1,76.9,49.3
2022-12-31T20:30:00-08:00,2022-12-31 20:30:00,42.4,42.4,41.9,0,0,19.5,322,0,0.02,0.02,3.54,5.9,119.17,30.72,98,0,0,77.5,37,29.44,1,76.7,49.2
2022-12-31T20:25:00-08:00,2022-12-31 20:25:00,42.3,42.3,41.8,0,0,19.5,294,0,0.02,0.02,3.54,5.9,119.17,30.72,98,0,0,77.2,37,29.44,1,76.4,48.9
2022-12-31T20:20:00-08:00,2022-12-31 20:20:00,42.3,42.3,41.8,0,0,19.5,300,0,0.02,0.02,3.54,5.9,119.17,30.72,98,0,0,77.2,37,29.45,1,76.4,48.9
2022-12-31T20:15:00-08:00,2022-12-31 20:15:00,42.4,42.4,41.9,0.7,1.1,19.5,280,0,0.02,0.02,3.54,5.9,119.17,30.71,98,0,0,77,37,29.44,1,76.1,48.7
2022-12-31T20:10:00-08:00,2022-12-31 20:10:00,42.4,42.4,41.9,1.3,2.2,19.5,185,0,0.02,0.02,3.54,5.9,119.17,30.7,98,0,0,77,37,29.42,1,76.1,48.7
2022-12-31T20:05:00-08:00,2022-12-31 20:05:00,42.6,42.6,42.1,0.9,1.1,19.5,210,0,0.02,0.02,3.54,5.9,119.17,30.71,98,0,0,76.8,37,29.43,1,75.9,48.5
2022-12-31T20:00:00-08:00,2022-12-31 20:00:00,42.8,42.8,42.3,0.9,1.1,19.5,138,0,0.02,0.02,3.54,5.9,119.17,30.7,98,0,0,76.8,37,29.43,1,75.9,48.5
2022-12-31T19:55:00-08:00,2022-12-31 19:55:00,42.8,42.8,42.3,0,0,19.5,145,0.05,0.02,0.02,3.54,5.9,119.17,30.69,98,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:50:00-08:00,2022-12-31 19:50:00,43,43,42.5,0,0,19.5,308,0.05,0.02,0.02,3.54,5.9,119.17,30.7,98,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:45:00-08:00,2022-12-31 19:45:00,43,43,42.5,0.9,2.2,19.5,248,0,0.01,0.01,3.53,5.89,119.17,30.7,98,0,0,76.6,37,29.43,1,75.7,48.4
2022-12-31T19:40:00-08:00,2022-12-31 19:40:00,43,43,42.7,1.6,2.2,19.5,177,0,0.01,0.01,3.53,5.89,119.17,30.7,99,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:35:00-08:00,2022-12-31 19:35:00,43,43,42.5,0,0,19.5,296,0,0.01,0.01,3.53,5.89,119.17,30.7,98,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:30:00-08:00,2022-12-31 19:30:00,43,43,42.7,0.4,1.1,19.5,265,0,0.01,0.01,3.53,5.89,119.17,30.7,99,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:25:00-08:00,2022-12-31 19:25:00,43,43,42.7,0,0,19.5,344,0,0.01,0.01,3.53,5.89,119.17,30.69,99,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:20:00-08:00,2022-12-31 19:20:00,42.8,42.8,42.5,0.9,1.1,19.5,44,0,0.01,0.01,3.53,5.89,119.17,30.69,99,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:15:00-08:00,2022-12-31 19:15:00,42.8,42.8,42.3,0,0,19.5,356,0,0.01,0.01,3.53,5.89,119.17,30.69,98,0,0,76.8,37,29.42,1,75.9,48.5
2022-12-31T19:10:00-08:00,2022-12-31 19:10:00,42.8,42.8,42.3,0,0,19.5,355,0,0.01,0.01,3.53,5.89,119.17,30.69,98,0,0,76.8,37,29.41,1,75.9,48.5
2022-12-31T19:05:00-08:00,2022-12-31 19:05:00,42.8,42.8,42.3,0.2,1.1,19.5,355,0,0.01,0.01,3.53,5.89,119.17,30.68,98,0,0,76.6,37,29.41,1,75.7,48.4
2022-12-31T19:00:00-08:00,2022-12-31 19:00:00,43,43,42.5,0,0,19.5,15,0,0.01,0.01,3.53,5.89,119.17,30.68,98,0,0,76.6,37,29.41,1,75.7,48.4
2022-12-31T18:55:00-08:00,2022-12-31 18:55:00,43,43,42.5,0,0,19.5,15,0,0.01,0.01,3.53,5.89,119.17,30.68,98,0,0,76.8,37,29.41,1,75.9,48.5
2022-12-31T18:50:00-08:00,2022-12-31 18:50:00,43,43,42.5,0.9,1.1,19.5,17,0,0.01,0.01,3.53,5.89,119.17,30.68,98,0,0,76.8,37,29.4,1,75.9,48.5
2022-12-31T18:45:00-08:00,2022-12-31 18:45:00,43.2,43.2,42.7,0.2,1.1,19.5,349,0,0.01,0.01,3.53,5.89,119.17,30.68,98,0,0,76.8,37,29.4,1,75.9,48.5
2022-12-31T18:40:00-08:00,2022-12-31 18:40:00,43.5,43.5,43,0,0,19.5,342,0,0.01,0.01,3.53,5.89,119.17,30.68,98,0,0,77,37,29.4,1,76.1,48.7
2022-12-31T18:35:00-08:00,2022-12-31 18:35:00,43.7,43.7,43.2,0,0,19.5,337,0,0.01,0.01,3.53,5.89,119.17,30.68,98,0,0,77,37,29.41,1,76.1,48.7
2022-12-31T18:30:00-08:00,2022-12-31 18:30:00,43.7,43.7,42.9,0,0,19.5,337,0,0.01,0.01,3.53,5.89,119.17,30.68,97,0,0,77,37,29.41,1,76.1,48.7
2022-12-31T18:25:00-08:00,2022-12-31 18:25:00,43.7,43.7,42.9,0,0,19.5,337,0.07,0.01,0.01,3.53,5.89,119.17,30.67,97,0,0,77.2,37,29.4,1,76.4,48.9
2022-12-31T18:20:00-08:00,2022-12-31 18:20:00,43.7,43.7,42.9,0,0,19.5,336,0.07,0.01,0.01,3.53,5.89,119.17,30.68,97,0,0,77.2,37,29.4,1,76.4,48.9
2022-12-31T18:15:00-08:00,2022-12-31 18:15:00,43.9,43.9,43.1,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.67,97,0,0,77.4,37,29.4,1,76.6,49.1
2022-12-31T18:10:00-08:00,2022-12-31 18:10:00,43.9,43.9,43.1,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.68,97,0,0,77.5,37,29.4,1,76.7,49.2
2022-12-31T18:05:00-08:00,2022-12-31 18:05:00,43.9,43.9,43.1,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.68,97,0,0,77.5,37,29.4,1,76.7,49.2
2022-12-31T18:00:00-08:00,2022-12-31 18:00:00,44.1,44.1,43.3,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.68,97,0,0,77.5,37,29.4,1,76.7,49.2
2022-12-31T17:55:00-08:00,2022-12-31 17:55:00,43.9,43.9,43.1,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.67,97,0,0,77.7,37,29.39,1,76.9,49.3
2022-12-31T17:50:00-08:00,2022-12-31 17:50:00,43.9,43.9,43.1,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.67,97,0,0,77.4,37,29.39,1,76.6,49.1
2022-12-31T17:45:00-08:00,2022-12-31 17:45:00,44.1,44.1,43.3,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.67,97,0,0,77.2,37,29.39,1,76.4,48.9
2022-12-31T17:40:00-08:00,2022-12-31 17:40:00,44.1,44.1,43,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.68,96,0,0,77.4,37,29.4,1,76.6,49.1
2022-12-31T17:35:00-08:00,2022-12-31 17:35:00,44.2,44.2,43.1,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.66,96,0,0,77.2,37,29.39,1,76.4,48.9
2022-12-31T17:30:00-08:00,2022-12-31 17:30:00,44.1,44.1,43,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.67,96,0,0,77,37,29.39,1,76.1,48.7
2022-12-31T17:25:00-08:00,2022-12-31 17:25:00,44.2,44.2,43.1,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.67,96,0,0,77,37,29.39,1,76.1,48.7
2022-12-31T17:20:00-08:00,2022-12-31 17:20:00,44.2,44.2,43.1,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.66,96,0,0,77.2,36,29.39,1,76.3,48.2
2022-12-31T17:15:00-08:00,2022-12-31 17:15:00,44.2,44.2,43.1,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.66,96,0,0,77.4,36,29.38,1,76.5,48.3
2022-12-31T17:10:00-08:00,2022-12-31 17:10:00,44.4,44.4,43.3,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.66,96,0,0,77.2,36,29.39,1,76.3,48.2
2022-12-31T17:05:00-08:00,2022-12-31 17:05:00,44.4,44.4,43.3,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.66,96,0,0,77.4,36,29.38,1,76.5,48.3
2022-12-31T17:00:00-08:00,2022-12-31 17:00:00,44.4,44.4,43.1,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.66,95,0,0,77.4,36,29.38,1,76.5,48.3
2022-12-31T16:55:00-08:00,2022-12-31 16:55:00,44.6,44.6,43.3,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.65,95,0,0,77.4,36,29.38,1,76.5,48.3
2022-12-31T16:50:00-08:00,2022-12-31 16:50:00,44.6,44.6,43.3,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.65,95,0,0,77.2,36,29.38,1,76.3,48.2
2022-12-31T16:45:00-08:00,2022-12-31 16:45:00,44.8,44.8,43.5,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.65,95,0,0,77.5,36,29.38,1,76.6,48.4
2022-12-31T16:40:00-08:00,2022-12-31 16:40:00,45,45,43.7,0,0,19.5,338,0,0,0,3.52,5.88,119.15,30.65,95,0,0,77.5,36,29.38,1,76.6,48.4
2022-12-31T16:35:00-08:00,2022-12-31 16:35:00,45,45,43.7,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.64,95,0,0,77.5,36,29.37,1,76.6,48.4
2022-12-31T16:30:00-08:00,2022-12-31 16:30:00,45,45,43.4,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.64,94,0,0,77.7,36,29.36,1,76.9,48.6
2022-12-31T16:25:00-08:00,2022-12-31 16:25:00,45.1,45.1,43.5,0,0,19.5,337,0,0,0,3.52,5.88,119.15,30.64,94,0,0.8,77.7,36,29.36,1,76.9,48.6
2022-12-31T16:20:00-08:00,2022-12-31 16:20:00,45.1,45.1,43.2,0,0,19.5,332,0,0,0,3.52,5.88,119.15,30.64,93,0,0.8,77.7,36,29.37,1,76.9,48.6
2022-12-31T16:15:00-08:00,2022-12-31 16:15:00,45.3,45.3,43.4,0,0,19.5,332,0,0,0,3.52,5.88,119.15,30.64,93,0,2.9,77.5,36,29.37,1,76.6,48.4
2022-12-31T16:10:00-08:00,2022-12-31 16:10:00,45.3,45.3,43.4,0,0,19.5,331,0,0,0,3.52,5.88,119.15,30.63,93,0,3.4,77.7,36,29.36,1,76.9,48.6
2022-12-31T16:05:00-08:00,2022-12-31 16:05:00,45.7,45.7,43.8,0,0,19.5,325,0,0,0,3.52,5.88,119.15,30.64,93,0,6.8,77.7,36,29.36,1,76.9,48.6
2022-12-31T16:00:00-08:00,2022-12-31 16:00:00,46,46,43.8,0,0,19.5,312,0,0,0,3.52,5.88,119.15,30.63,92,0,8.6,77.7,36,29.36,1,76.9,48.6
2022-12-31T15:55:00-08:00,2022-12-31 15:55:00,46,46,43.5,0,0,19.5,312,0,0,0,3.52,5.88,119.15,30.63,91,0,10.8,77.7,37,29.35,1,76.9,49.3
2022-12-31T15:50:00-08:00,2022-12-31 15:50:00,46.2,46.2,43.7,0,0,19.5,312,0,0,0,3.52,5.88,119.15,30.63,91,0,14.3,77.5,36,29.35,1,76.6,48.4
2022-12-31T15:45:00-08:00,2022-12-31 15:45:00,46.2,46.2,43.7,0,0,19.5,309,0,0,0,3.52,5.88,119.15,30.63,91,0,20.8,77.9,36,29.35,1,77.1,48.8
2022-12-31T15:40:00-08:00,2022-12-31 15:40:00,46,46,43.2,0,0,19.5,303,0,0,0,3.52,5.88,119.15,30.62,90,0,22,77.7,36,29.35,1,76.9,48.6
2022-12-31T15:35:00-08:00,2022-12-31 15:35:00,46.2,46.2,43.4,0.7,1.1,19.5,275,0,0,0,3.52,5.88,119.15,30.63,90,0,19.1,77.9,36,29.36,1,77.1,48.8
2022-12-31T15:30:00-08:00,2022-12-31 15:30:00,46.4,46.4,43.6,1.1,1.1,19.5,277,0,0,0,3.52,5.88,119.15,30.62,90,0,25.1,78.1,37,29.35,1,77.3,49.7
2022-12-31T15:25:00-08:00,2022-12-31 15:25:00,46.6,46.6,43.5,0.9,1.1,19.5,285,0,0,0,3.52,5.88,119.15,30.62,89,0,29.5,77.9,36,29.35,1,77.1,48.8
2022-12-31T15:20:00-08:00,2022-12-31 15:20:00,46.8,46.8,43.7,1.1,1.1,19.5,282,0,0,0,3.52,5.88,119.15,30.62,89,0,32.9,77.9,36,29.35,1,77.1,48.8
2022-12-31T15:15:00-08:00,2022-12-31 15:15:00,46.9,46.9,43.5,0.4,1.1,19.5,293,0,0,0,3.52,5.88,119.15,30.62,88,0,30.7,77.9,36,29.34,1,77.1,48.8
2022-12-31T15:10:00-08:00,2022-12-31 15:10:00,47.3,47.3,43.9,0.2,1.1,19.5,297,0,0,0,3.52,5.88,119.15,30.62,88,0,34.6,78.1,36,29.34,1,77.3,49
2022-12-31T15:05:00-08:00,2022-12-31 15:05:00,47.5,47.5,43.5,0.7,1.1,19.5,289,0,0,0,3.52,5.88,119.15,30.62,86,0,42.5,78.1,36,29.34,1,77.3,49
2022-12-31T15:00:00-08:00,2022-12-31 15:00:00,48,48,43.4,0.7,1.1,19.5,278,0,0,0,3.52,5.88,119.15,30.61,84,0,50.3,78.4,36,29.34,1,77.6,49.2
2022-12-31T14:55:00-08:00,2022-12-31 14:55:00,47.8,47.8,43.5,0,0,19.5,317,0,0,0,3.52,5.88,119.15,30.61,85,0,65.5,78.4,36,29.34,1,77.6,49.2
2022-12-31T14:50:00-08:00,2022-12-31 14:50:00,47.7,47.7,43.4,0,0,19.5,302,0,0,0,3.52,5.88,119.15,30.61,85,0,99.3,78.6,36,29.33,1,77.9,49.4
2022-12-31T14:45:00-08:00,2022-12-31 14:45:00,48,48,43.7,0.2,1.1,19.5,302,0,0,0,3.52,5.88,119.15,30.6,85,1,101.9,78.4,36,29.33,1,77.6,49.2
2022-12-31T14:40:00-08:00,2022-12-31 14:40:00,48,48,44,0.9,1.1,19.5,327,0,0,0,3.52,5.88,119.15,30.59,86,0,94.6,78.4,36,29.32,1,77.6,49.2
2022-12-31T14:35:00-08:00,2022-12-31 14:35:00,47.7,47.7,44,0.7,1.1,19.5,298,0,0,0,3.52,5.88,119.15,30.6,87,0,88.5,78.4,36,29.33,1,77.6,49.2
2022-12-31T14:30:00-08:00,2022-12-31 14:30:00,47.3,47.3,43.6,0.4,1.1,19.5,301,0,0,0,3.52,5.88,119.15,30.6,87,0,87.6,78.3,36,29.32,1,77.5,49.1
2022-12-31T14:25:00-08:00,2022-12-31 14:25:00,46.9,46.9,43.2,0,0,19.5,310,0,0,0,3.52,5.88,119.15,30.6,87,0,88.5,78.1,36,29.32,1,77.3,49
2022-12-31T14:20:00-08:00,2022-12-31 14:20:00,46.9,46.9,43.2,0.9,1.1,19.5,287,0,0,0,3.52,5.88,119.15,30.61,87,1,101.9,77.7,36,29.33,1,76.9,48.6
2022-12-31T14:15:00-08:00,2022-12-31 14:15:00,46.8,46.8,43.1,0.2,1.1,19.5,297,0,0,0,3.52,5.88,119.15,30.6,87,0,90.2,77.9,36,29.32,1,77.1,48.8
2022-12-31T14:10:00-08:00,2022-12-31 14:10:00,46.8,46.8,43.1,0.9,1.1,19.5,260,0,0,0,3.52,5.88,119.15,30.6,87,0,90.2,77.9,36,29.32,1,77.1,48.8
2022-12-31T14:05:00-08:00,2022-12-31 14:05:00,46.8,46.8,43.1,1.1,1.1,19.5,290,0,0,0,3.52,5.88,119.15,30.6,87,0,81.5,77.9,36,29.32,1,77.1,48.8
2022-12-31T14:00:00-08:00,2022-12-31 14:00:00,46.6,46.6,43.2,2.2,2.2,19.5,286,0,0,0,3.52,5.88,119.15,30.6,88,0,97.5,77.7,36,29.32,1,76.9,48.6
2022-12-31T13:55:00-08:00,2022-12-31 13:55:00,46.2,46.2,42.8,1.6,2.2,19.5,287,0,0,0,3.52,5.88,119.15,30.59,88,1,108.9,77.5,36,29.32,1,76.6,48.4
2022-12-31T13:50:00-08:00,2022-12-31 13:50:00,46.4,46.4,43,2.7,3.4,19.5,244,0,0,0,3.52,5.88,119.15,30.59,88,0,84,77.5,36,29.32,1,76.6,48.4
2022-12-31T13:45:00-08:00,2022-12-31 13:45:00,48.4,47.2,44.1,3.8,4.5,19.5,201,0,0,0,3.52,5.88,119.15,30.6,85,1,114,77.4,37,29.32,1,76.6,49.1
2022-12-31T13:40:00-08:00,2022-12-31 13:40:00,47.8,47.8,44.1,1.1,1.1,19.5,302,0,0,0,3.52,5.88,119.15,30.59,87,2,231.2,77.4,37,29.32,1,76.6,49.1
2022-12-31T13:35:00-08:00,2022-12-31 13:35:00,47.1,47.1,43.4,2.5,3.4,19.5,208,0,0,0,3.52,5.88,119.15,30.59,87,1,191.2,77,37,29.32,1,76.1,48.7
2022-12-31T13:30:00-08:00,2022-12-31 13:30:00,46.6,46.6,43.5,2.5,3.4,19.5,280,0,0,0,3.52,5.88,119.15,30.59,89,2,209.9,76.8,37,29.31,1,75.9,48.5
2022-12-31T13:25:00-08:00,2022-12-31 13:25:00,45.7,45.7,43.2,2.5,3.4,19.5,247,0,0,0,3.52,5.88,119.15,30.59,91,1,173.5,76.8,37,29.32,1,75.9,48.5
2022-12-31T13:20:00-08:00,2022-12-31 13:20:00,45,45,42.5,1.3,2.2,19.5,292,0,0,0,3.52,5.88,119.15,30.6,91,0,72.4,76.5,37,29.32,1,75.6,48.3
2022-12-31T13:15:00-08:00,2022-12-31 13:15:00,45,43.4,42.2,3.6,4.5,19.5,256,0,0,0,3.52,5.88,119.15,30.59,90,0,71.1,76.3,37,29.32,1,75.4,48.1
2022-12-31T13:10:00-08:00,2022-12-31 13:10:00,45.1,45.1,42.3,2.2,3.4,19.5,226,0,0,0,3.52,5.88,119.15,30.59,90,0,83.2,76.3,37,29.31,1,75.4,48.1
