"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2023-09-30T23:55:00-07:00,2023-09-30 23:55:00,48.6,48.6,47,0.2,1.1,8.1,35,0,0,0.01,2.27,2.86,139.73,30.85,94,0,0,76.5,42,29.57,1,75.8,51.7
2023-09-30T23:50:00-07:00,2023-09-30 23:50:00,48.4,48.4,46.5,0.2,1.1,8.1,36,0,0,0.01,2.27,2.86,139.73,30.85,93,0,0,76.5,42,29.57,1,75.8,51.7
2023-09-30T23:45:00-07:00,2023-09-30 23:45:00,48.4,48.4,46.5,0,0,8.1,36,0,0,0.01,2.27,2.86,139.73,30.85,93,0,0,76.8,42,29.57,1,76.2,52
2023-09-30T23:40:00-07:00,2023-09-30 23:40:00,48.4,48.4,46.2,0,0,8.1,37,0,0,0.01,2.27,2.86,139.73,30.85,92,0,0,76.8,43,29.57,1,76.2,52.6
2023-09-30T23:35:00-07:00,2023-09-30 23:35:00,48.9,48.9,46.7,0,0,8.1,35,0,0,0.01,2.27,2.86,139.73,30.85,92,0,0,76.5,43,29.57,1,75.9,52.3
2023-09-30T23:30:00-07:00,2023-09-30 23:30:00,49.3,49.3,46.8,0.2,1.1,8.1,35,0,0,0.01,2.27,2.86,139.73,30.84,91,0,0,77,43,29.57,1,76.4,52.8
2023-09-30T23:25:00-07:00,2023-09-30 23:25:00,49.1,49.1,46.6,0.7,1.1,8.1,37,0,0,0.01,2.27,2.86,139.73,30.85,91,0,0,76.6,43,29.57,1,76,52.4
2023-09-30T23:20:00-07:00,2023-09-30 23:20:00,49.3,49.3,46.8,0.2,1.1,8.1,36,0,0,0.01,2.27,2.86,139.73,30.85,91,0,0,76.8,43,29.57,1,76.2,52.6
2023-09-30T23:15:00-07:00,2023-09-30 23:15:00,49.5,49.5,46.7,0.2,1.1,8.1,38,0,0,0.01,2.27,2.86,139.73,30.85,90,0,0,76.6,43,29.57,1,76,52.4
2023-09-30T23:10:00-07:00,2023-09-30 23:10:00,49.5,49.5,46.7,0,0,8.1,38,0,0,0.01,2.27,2.86,139.73,30.85,90,0,0,76.8,43,29.57,1,76.2,52.6
