"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2023-02-28T23:55:00-08:00,2023-02-28 23:55:00,32.2,32.2,32,0,0,14.8,11,0,0.86,0.51,0.87,3.06,126.8,30.59,99,0,0,74.3,30,29.31,1,72.8,40.8
2023-02-28T23:50:00-08:00,2023-02-28 23:50:00,32.2,32.2,32,0,0,14.8,11,0,0.86,0.51,0.87,3.06,126.8,30.59,99,0,0,74.3,30,29.31,1,72.8,40.8
2023-02-28T23:45:00-08:00,2023-02-28 23:45:00,32.2,32.2,32,0,0,14.8,11,0,0.86,0.51,0.87,3.06,126.8,30.59,99,0,0,74.3,30,29.31,1,72.8,40.8
2023-02-28T23:40:00-08:00,2023-02-28 23:40:00,32.2,32.2,32,0,0,14.8,12,0,0.86,0.51,0.87,3.06,126.8,30.59,99,0,0,74.3,30,29.31,1,72.8,40.8
2023-02-28T23:35:00-08:00,2023-02-28 23:35:00,32.2,32.2,32,0,0,14.8,12,0,0.86,0.51,0.87,3.06,126.8,30.58,99,0,0,74.1,30,29.31,1,72.6,40.7
2023-02-28T23:30:00-08:00,2023-02-28 23:30:00,32.2,32.2,32,0,0,14.8,12,0,0.86,0.51,0.87,3.06,126.8,30.58,99,0,0,74.1,30,29.31,1,72.6,40.7
2023-02-28T23:25:00-08:00,2023-02-28 23:25:00,32.2,32.2,32,0,0,14.8,15,0,0.86,0.51,0.87,3.06,126.8,30.59,99,0,0,74.1,30,29.31,1,72.6,40.7
2023-02-28T23:20:00-08:00,2023-02-28 23:20:00,32.2,32.2,32,0.7,1.1,14.8,17,0,0.86,0.51,0.87,3.06,126.8,30.58,99,0,0,74.1,30,29.31,1,72.6,40.7
2023-02-28T23:15:00-08:00,2023-02-28 23:15:00,32.4,32.4,32.2,0.4,1.1,14.8,0,0,0.86,0.51,0.87,3.06,126.8,30.58,99,0,0,74.3,30,29.31,1,72.8,40.8
2023-02-28T23:10:00-08:00,2023-02-28 23:10:00,32.2,32.2,32,0,0,14.8,0,0,0.86,0.51,0.87,3.06,126.8,30.58,99,0,0,74.5,30,29.3,1,73.1,41
2023-02-28T23:05:00-08:00,2023-02-28 23:05:00,32.2,32.2,32,0,0,14.8,0,0,0.86,0.51,0.87,3.06,126.8,30.58,99,0,0,74.5,30,29.3,1,73.1,41
