Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Indoor Temperature (°F),Indoor Humidity (%),Absolute Pressure (inHg),Outdoor Battery,Indoor Feels Like (°F),Indoor Dew Point (°F)
2022-08-31T20:15:00-07:00,2022-08-31 20:15:00,68.4,68.5,60.2,3.1,3.4,10.3,215,0,0,0,0,0.1,105.17,30.69,75,0,0,83.7,46,29.41,1,84,60.7
2022-08-31T20:10:00-07:00,2022-08-31 20:10:00,68.7,68.7,60.1,1.8,2.2,10.3,280,0,0,0,0,0.1,105.17,30.68,74,0,0,83.8,46,29.41,1,84.1,60.8
2022-08-31T20:05:00-07:00,2022-08-31 20:05:00,69.1,69.1,60.1,2.9,3.4,10.3,227,0,0,0,0,0.1,105.17,30.68,73,0,0,84,46,29.41,1,84.3,61
2022-08-31T20:00:00-07:00,2022-08-31 20:00:00,69.3,69.4,60.3,3.6,5.8,10.3,250,0,0,0,0,0.1,105.17,30.68,73,0,0,83.8,46,29.4,1,84.1,60.8
2022-08-31T19:55:00-07:00,2022-08-31 19:55:00,69.8,69.9,60.4,1.3,2.2,10.3,250,0,0,0,0,0.1,105.17,30.68,72,0,0.4,84,46,29.41,1,84.3,61
2022-08-31T19:50:00-07:00,2022-08-31 19:50:00,70.3,70.4,60.4,2.7,3.4,10.3,228,0,0,0,0,0.1,105.17,30.69,71,0,1.7,84.2,46,29.41,1,84.6,61.1
2022-08-31T19:45:00-07:00,2022-08-31 19:45:00,70.9,71,60.6,2.2,2.2,10.3,255,0,0,0,0,0.1,105.17,30.68,70,0,3.8,84,46,29.41,1,84.3,61
2022-08-31T19:40:00-07:00,2022-08-31 19:40:00,71.4,71.5,60.7,2.2,2.2,10.3,222,0,0,0,0,0.1,105.17,30.68,69,0,6.5,84.2,46,29.41,1,84.6,61.1
2022-08-31T19:35:00-07:00,2022-08-31 19:35:00,71.8,71.9,60.7,1.3,2.2,10.3,199,0,0,0,0,0.1,105.17,30.68,68,0,10.4,84,46,29.4,1,84.3,61
2022-08-31T19:30:00-07:00,2022-08-31 19:30:00,72.3,72.4,60.7,1.3,2.2,10.3,248,0,0,0,0,0.1,105.17,30.68,67,0,14.7,84.4,46,29.4,1,84.8,61.3
2022-08-31T19:25:00-07:00,2022-08-31 19:25:00,72.9,73,61.3,1.3,2.2,10.3,231,0,0,0,0,0.1,105.17,30.68,67,0,17.7,84.2,46,29.4,1,84.6,61.1
2022-08-31T19:20:00-07:00,2022-08-31 19:20:00,73,73.1,61,4.5,5.8,10.3,269,0,0,0,0,0.1,105.17,30.68,66,0,22.9,84,46,29.4,1,84.3,61
2022-08-31T19:15:00-07:00,2022-08-31 19:15:00,73.4,73.5,61.3,0.9,1.1,10.3,203,0,0,0,0,0.1,105.17,30.68,66,0,28.1,84.4,46,29.4,1,84.8,61.3
2022-08-31T19:10:00-07:00,2022-08-31 19:10:00,73.8,73.9,61.3,1.6,2.2,10.3,230,0,0,0,0,0.1,105.17,30.68,65,0,32.9,84.4,46,29.4,1,84.8,61.3
2022-08-31T19:05:00-07:00,2022-08-31 19:05:00,74.3,74.5,61.8,3.4,4.5,10.3,247,0,0,0,0,0.1,105.17,30.67,65,0,38.5,84.4,46,29.4,1,84.8,61.3
2022-08-31T19:00:00-07:00,2022-08-31 19:00:00,75.2,75.4,61.7,5.8,6.9,10.3,267,0,0,0,0,0.1,105.17,30.68,63,0,45.5,84.7,46,29.41,1,85.2,61.6
2022-08-31T18:55:00-07:00,2022-08-31 18:55:00,75.6,75.8,62.1,2.5,3.4,10.3,207,0,0,0,0,0.1,105.17,30.68,63,0,49.8,84.7,46,29.41,1,85.2,61.6
2022-08-31T18:50:00-07:00,2022-08-31 18:50:00,76.1,76.3,62.1,4.5,4.5,10.3,287,0,0,0,0,0.1,105.17,30.68,62,0,50.6,84.9,46,29.4,1,85.4,61.8
2022-08-31T18:45:00-07:00,2022-08-31 18:45:00,76.5,76.7,62,2.9,3.4,10.3,231,0,0,0,0,0.1,105.17,30.67,61,0,49.8,84.9,46,29.4,1,85.4,61.8
2022-08-31T18:40:00-07:00,2022-08-31 18:40:00,77.2,77.4,62.2,1.1,1.1,10.3,264,0,0,0,0,0.1,105.17,30.68,60,0,51.5,84.9,45,29.4,1,85.2,61.2
2022-08-31T18:35:00-07:00,2022-08-31 18:35:00,77.5,77.7,62,1.3,2.2,10.3,227,0,0,0,0,0.1,105.17,30.68,59,0,64.1,85.1,46,29.41,1,85.7,62
2022-08-31T18:30:00-07:00,2022-08-31 18:30:00,77.5,77.8,62.5,2.2,3.4,10.3,233,0,0,0,0,0.1,105.17,30.68,60,0,77.6,85.1,45,29.41,1,85.4,61.3
2022-08-31T18:25:00-07:00,2022-08-31 18:25:00,78.4,78.7,62.9,1.3,2.2,10.3,244,0,0,0,0,0.1,105.17,30.68,59,0,77.6,85.1,45,29.4,1,85.4,61.3
2022-08-31T18:20:00-07:00,2022-08-31 18:20:00,79,79.3,62.4,2.5,3.4,10.3,259,0,0,0,0,0.1,105.17,30.66,57,1,112.7,85.3,45,29.39,1,85.7,61.5
2022-08-31T18:15:00-07:00,2022-08-31 18:15:00,79,79.3,62.4,2.7,3.4,10.3,235,0,0,0,0,0.1,105.17,30.67,57,1,130.9,85.3,45,29.39,1,85.7,61.5
2022-08-31T18:10:00-07:00,2022-08-31 18:10:00,78.8,79.1,62.8,2.2,2.2,10.3,207,0,0,0,0,0.1,105.17,30.67,58,1,148.3,85.1,45,29.39,1,85.4,61.3
2022-08-31T18:05:00-07:00,2022-08-31 18:05:00,79,79.3,62.9,2.9,3.4,10.3,199,0,0,0,0,0.1,105.17,30.67,58,1,146.6,85.1,45,29.4,1,85.4,61.3
2022-08-31T18:00:00-07:00,2022-08-31 18:00:00,79.3,79.6,62.7,4,5.8,10.3,253,0,0,0,0,0.1,105.17,30.67,57,1,159.5,85.1,45,29.4,1,85.4,61.3
2022-08-31T17:55:00-07:00,2022-08-31 17:55:00,80.4,81.7,62.7,2.9,3.4,10.3,217,0,0,0,0,0.1,105.17,30.67,55,1,174.3,85.3,45,29.4,1,85.7,61.5
2022-08-31T17:50:00-07:00,2022-08-31 17:50:00,80.1,81.4,62.5,3.6,4.5,10.3,233,0,0,0,0,0.1,105.17,30.67,55,1,183.9,85.1,45,29.4,1,85.4,61.3
2022-08-31T17:45:00-07:00,2022-08-31 17:45:00,81,82.2,62.8,2.2,2.2,10.3,293,0,0,0,0,0.1,105.17,30.67,54,1,183.9,85.1,45,29.39,1,85.4,61.3
2022-08-31T17:40:00-07:00,2022-08-31 17:40:00,81.5,82.7,62.7,1.6,2.2,10.3,242,0,0,0,0,0.1,105.17,30.67,53,1,157.4,85.3,45,29.39,1,85.7,61.5
2022-08-31T17:35:00-07:00,2022-08-31 17:35:00,81.9,83.1,63.1,3.6,4.5,10.3,220,0,0,0,0,0.1,105.17,30.68,53,2,210.8,85.3,45,29.4,1,85.7,61.5
2022-08-31T17:30:00-07:00,2022-08-31 17:30:00,82.2,83.1,62.2,4.3,6.9,10.3,245,0,0,0,0,0.1,105.17,30.68,51,2,222.5,85.1,45,29.4,1,85.4,61.3
2022-08-31T17:25:00-07:00,2022-08-31 17:25:00,82.2,83.1,62.2,4,4.5,10.3,224,0,0,0,0,0.1,105.17,30.68,51,2,238.1,85.3,45,29.4,1,85.7,61.5
2022-08-31T17:20:00-07:00,2022-08-31 17:20:00,82.9,83.8,62.3,4.5,5.8,10.3,310,0,0,0,0,0.1,105.17,30.67,50,2,285.4,84.9,45,29.39,1,85.2,61.2
2022-08-31T17:15:00-07:00,2022-08-31 17:15:00,83.1,84,62.5,2.2,3.4,10.3,292,0,0,0,0,0.1,105.17,30.68,50,3,340.9,84.7,45,29.4,1,85,61
2022-08-31T17:10:00-07:00,2022-08-31 17:10:00,81.3,82.2,61.4,2.7,3.4,10.3,213,0,0,0,0,0.1,105.17,30.67,51,3,324.9,84.4,45,29.4,1,84.6,60.7
2022-08-31T17:05:00-07:00,2022-08-31 17:05:00,82.2,83,61.7,4.7,6.9,10.3,244,0,0,0,0,0.1,105.17,30.68,50,1,187.8,84.6,45,29.4,1,84.8,60.9
2022-08-31T17:00:00-07:00,2022-08-31 17:00:00,81.5,82.4,61.6,2.5,3.4,10.3,288,0,0,0,0,0.1,105.17,30.68,51,3,327.9,84.2,45,29.4,1,84.4,60.5
2022-08-31T16:55:00-07:00,2022-08-31 16:55:00,81.9,82.7,61.4,3.1,3.4,10.3,186,0,0,0,0,0.1,105.17,30.68,50,2,265,84.2,45,29.4,1,84.4,60.5
2022-08-31T16:50:00-07:00,2022-08-31 16:50:00,80.2,81.3,61.5,1.8,2.2,10.3,230,0,0,0,0,0.1,105.17,30.68,53,3,324.9,84.2,45,29.4,1,84.4,60.5
2022-08-31T16:45:00-07:00,2022-08-31 16:45:00,80.1,81.2,61.4,1.3,2.2,10.3,204,0,0,0,0,0.1,105.17,30.67,53,1,163.1,84.2,45,29.39,1,84.4,60.5
2022-08-31T16:40:00-07:00,2022-08-31 16:40:00,80.8,81.8,61.5,1.8,2.2,10.3,243,0,0,0,0,0.1,105.17,30.67,52,1,172.6,84.2,45,29.4,1,84.4,60.5
2022-08-31T16:35:00-07:00,2022-08-31 16:35:00,80.4,81.4,61.1,2.9,3.4,10.3,209,0,0,0,0,0.1,105.17,30.67,52,1,170.1,84,45,29.4,1,84.1,60.3
2022-08-31T16:30:00-07:00,2022-08-31 16:30:00,81.1,82.1,61.8,3.4,4.5,10.3,288,0,0,0,0,0.1,105.17,30.67,52,1,168.2,84,45,29.39,1,84.1,60.3
2022-08-31T16:25:00-07:00,2022-08-31 16:25:00,81.5,82.4,61.6,2.9,3.4,10.3,255,0,0,0,0,0.1,105.17,30.68,51,1,183.5,84,45,29.4,1,84.1,60.3
2022-08-31T16:20:00-07:00,2022-08-31 16:20:00,81.1,82,61.2,3.4,4.5,10.3,192,0,0,0,0,0.1,105.17,30.67,51,1,192.1,84.2,45,29.4,1,84.4,60.5
2022-08-31T16:15:00-07:00,2022-08-31 16:15:00,81,81.7,60.6,4,5.8,10.3,253,0,0,0,0,0.1,105.17,30.68,50,1,172.6,84,45,29.4,1,84.1,60.3
2022-08-31T16:10:00-07:00,2022-08-31 16:10:00,81.5,82.2,61,4,5.8,10.3,233,0,0,0,0,0.1,105.17,30.68,50,1,158.3,84,45,29.4,1,84.1,60.3
2022-08-31T16:05:00-07:00,2022-08-31 16:05:00,82.8,83.5,61.7,2.9,4.5,10.3,238,0,0,0,0,0.1,105.17,30.67,49,2,209.9,84.2,45,29.39,1,84.4,60.5
2022-08-31T16:00:00-07:00,2022-08-31 16:00:00,82.8,83.7,62.2,2.2,3.4,10.3,215,0,0,0,0,0.1,105.17,30.67,50,2,247.6,84.2,45,29.39,1,84.4,60.5
2022-08-31T15:55:00-07:00,2022-08-31 15:55:00,83.3,83.9,61.5,2.5,3.4,10.3,180,0,0,0,0,0.1,105.17,30.67,48,2,279.3,84,46,29.4,1,84.3,61
2022-08-31T15:50:00-07:00,2022-08-31 15:50:00,86.4,87.4,63.1,2.2,3.4,10.3,225,0,0,0,0,0.1,105.17,30.67,46,2,301.4,84.2,46,29.4,1,84.6,61.1
2022-08-31T15:45:00-07:00,2022-08-31 15:45:00,86.9,87.5,62.3,3.8,5.8,10.3,220,0,0,0,0,0.1,105.17,30.67,44,5,515.3,84,46,29.39,1,84.3,61
2022-08-31T15:40:00-07:00,2022-08-31 15:40:00,85.1,86.1,63.2,2.9,4.5,10.3,258,0,0,0,0,0.1,105.17,30.67,48,4,503.6,83.8,46,29.4,1,84.1,60.8
2022-08-31T15:35:00-07:00,2022-08-31 15:35:00,84.2,85,62.4,2.5,3.4,10.3,223,0,0,0,0,0.1,105.17,30.67,48,4,474.5,83.8,46,29.4,1,84.1,60.8
2022-08-31T15:30:00-07:00,2022-08-31 15:30:00,84.6,85.7,63.3,2.5,3.4,10.3,200,0,0,0,0,0.1,105.17,30.68,49,4,455,83.7,46,29.4,1,84,60.7
2022-08-31T15:25:00-07:00,2022-08-31 15:25:00,85.5,86.4,62.9,1.3,2.2,10.3,218,0,0,0,0,0.1,105.17,30.68,47,4,457.7,83.5,46,29.4,1,83.8,60.5
2022-08-31T15:20:00-07:00,2022-08-31 15:20:00,84.9,86.1,63.6,1.3,2.2,10.3,225,0,0,0,0,0.1,105.17,30.68,49,4,455.4,83.5,46,29.4,1,83.8,60.5
2022-08-31T15:15:00-07:00,2022-08-31 15:15:00,84.9,85.8,63,1.8,2.2,10.3,214,0,0,0,0,0.1,105.17,30.68,48,4,485.8,83.3,46,29.4,1,83.5,60.3
2022-08-31T15:10:00-07:00,2022-08-31 15:10:00,84.7,86,64,2.9,4.5,10.3,257,0,0,0,0,0.1,105.17,30.68,50,4,500.1,83.3,46,29.4,1,83.5,60.3
2022-08-31T15:05:00-07:00,2022-08-31 15:05:00,82.9,84,62.9,4,5.8,10.3,247,0,0,0,0,0.1,105.17,30.68,51,5,518,83.1,46,29.41,1,83.3,60.1
2022-08-31T15:00:00-07:00,2022-08-31 15:00:00,84.6,85.5,62.7,2.9,4.5,10.3,205,0,0,0,0,0.1,105.17,30.69,48,5,540.8,82.8,47,29.41,1,83.2,60.5
2022-08-31T14:55:00-07:00,2022-08-31 14:55:00,83.5,84.5,62.9,2.2,2.2,10.3,240,0,0,0,0,0.1,105.17,30.68,50,5,538.3,82.8,47,29.41,1,83.2,60.5
2022-08-31T14:50:00-07:00,2022-08-31 14:50:00,82.6,83.6,62.6,2.9,3.4,10.3,266,0,0,0,0,0.1,105.17,30.68,51,5,541.3,82.6,47,29.4,1,83,60.3
2022-08-31T14:45:00-07:00,2022-08-31 14:45:00,83.8,84.9,63.1,3.8,4.5,10.3,252,0,0,0,0,0.1,105.17,30.68,50,5,548.7,82.6,47,29.4,1,83,60.3
2022-08-31T14:40:00-07:00,2022-08-31 14:40:00,82.6,83.6,62.6,0.9,2.2,10.3,226,0,0,0,0,0.1,105.17,30.68,51,5,565.2,82.4,47,29.41,1,82.7,60.1
2022-08-31T14:35:00-07:00,2022-08-31 14:35:00,83.7,84.7,63.1,4.5,5.8,9.2,261,0,0,0,0,0.1,105.17,30.68,50,5,579.1,82.4,47,29.41,1,82.7,60.1
2022-08-31T14:30:00-07:00,2022-08-31 14:30:00,83.1,83.8,61.9,2.2,2.2,9.2,294,0,0,0,0,0.1,105.17,30.68,49,5,581.7,82.4,47,29.4,1,82.7,60.1
2022-08-31T14:25:00-07:00,2022-08-31 14:25:00,82.4,83.5,63,4.5,5.8,9.2,247,0,0,0,0,0.1,105.17,30.68,52,5,573.4,82.2,47,29.4,1,82.5,59.9
2022-08-31T14:20:00-07:00,2022-08-31 14:20:00,83.7,84.7,63.1,3.8,4.5,9.2,229,0,0,0,0,0.1,105.17,30.67,50,5,557.4,82,47,29.4,1,82.3,59.8
2022-08-31T14:15:00-07:00,2022-08-31 14:15:00,82.9,83.8,62.3,2.9,4.5,9.2,236,0,0,0,0,0.1,105.17,30.68,50,5,549.5,81.7,48,29.41,1,82.2,60.1
2022-08-31T14:10:00-07:00,2022-08-31 14:10:00,83.8,84.9,63.1,3.4,4.5,9.2,224,0,0,0,0,0.1,105.17,30.68,50,5,578.6,81.9,48,29.41,1,82.4,60.3
2022-08-31T14:05:00-07:00,2022-08-31 14:05:00,83.5,84.5,62.9,6.9,9.2,9.2,241,0,0,0,0,0.1,105.17,30.67,50,5,594.3,81.5,48,29.39,1,82,59.9
2022-08-31T14:00:00-07:00,2022-08-31 14:00:00,82,82.9,62.1,3.6,4.5,9.2,274,0,0,0,0,0.1,105.17,30.67,51,5,587.3,81.5,48,29.39,1,82,59.9
2022-08-31T13:55:00-07:00,2022-08-31 13:55:00,81.5,82.7,62.7,5.1,6.9,9.2,252,0,0,0,0,0.1,105.17,30.68,53,5,608.6,81.5,48,29.4,1,82,59.9
2022-08-31T13:50:00-07:00,2022-08-31 13:50:00,81.9,83.3,63.6,4,4.5,9.2,187,0,0,0,0,0.1,105.17,30.68,54,5,586,81.3,48,29.4,1,81.8,59.7
2022-08-31T13:46:00-07:00,2022-08-31 13:46:00,81.5,82.8,63.2,2.9,4.5,9.2,246,0,0,0,0,0.1,105.17,30.68,54,5,599.5,81.1,47,29.4,1,81.5,58.9
2022-08-31T13:40:00-07:00,2022-08-31 13:40:00,82,83.2,63.2,3.4,3.4,9.2,237,0,0,0,0,0.1,105.17,30.68,53,5,615.5,81.3,48,29.4,1,81.8,59.7
2022-08-31T13:35:00-07:00,2022-08-31 13:35:00,81,82.2,62.8,2,2.2,9.2,313,0,0,0,0,0.1,105.17,30.68,54,6,621.2,81.1,48,29.4,1,81.6,59.5
2022-08-31T13:30:00-07:00,2022-08-31 13:30:00,80.8,82,62.6,2.2,2.2,9.2,284,0,0,0,0,0.1,105.17,30.67,54,6,619.9,81,48,29.4,1,81.5,59.4
2022-08-31T13:25:00-07:00,2022-08-31 13:25:00,81.1,82.3,62.9,5.1,5.8,9.2,239,0,0,0,0,0.1,105.17,30.67,54,6,625,80.6,48,29.4,1,81.1,59.1
2022-08-31T13:20:00-07:00,2022-08-31 13:20:00,82,83.2,63.2,5.6,6.9,9.2,234,0,0,0,0,0.1,105.17,30.67,53,6,629.8,80.6,48,29.4,1,81.1,59.1
2022-08-31T13:15:00-07:00,2022-08-31 13:15:00,80.8,81.9,62,3.4,3.4,9.2,247,0,0,0,0,0.1,105.17,30.67,53,6,619.4,80.6,48,29.4,1,81.1,59.1
2022-08-31T13:10:00-07:00,2022-08-31 13:10:00,79.7,79.9,61.6,3.8,5.8,9.2,193,0,0,0,0,0.1,105.17,30.68,54,5,615.1,80.6,48,29.4,1,81.1,59.1
2022-08-31T13:06:00-07:00,2022-08-31 13:06:00,81,82.2,62.8,4.3,5.8,9.2,209,0,0,0,0,0.1,105.17,30.67,54,6,628.1,80.4,48,29.4,1,81,58.9
2022-08-31T13:00:00-07:00,2022-08-31 13:00:00,79.5,79.7,61.4,2.2,3.4,9.2,188,0,0,0,0,0.1,105.17,30.68,54,6,627.2,80.4,48,29.41,1,81,58.9
2022-08-31T12:55:00-07:00,2022-08-31 12:55:00,80.4,81.6,62.2,4.9,5.8,9.2,265,0,0,0,0,0.1,105.17,30.68,54,6,625.5,80.1,48,29.4,1,80.7,58.6
