Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-10-31T23:55:00-07:00,43.7,43.7,36.6,1.1,1.1,5.8,48,0,0,0,0,4.71,64.32,30.71,76,0,0,77.4,29,29.43,1,76.2,42.6
2021-10-31T23:50:00-07:00,43.7,43.7,37,1.6,2.2,5.8,48,0,0,0,0,4.71,64.32,30.71,77,0,0,77.4,29,29.44,1,76.2,42.6
2021-10-31T23:45:00-07:00,43.7,43.7,37,0.2,1.1,5.8,39,0,0,0,0,4.71,64.32,30.71,77,0,0,77.4,29,29.44,1,76.2,42.6
2021-10-31T23:40:00-07:00,43.5,43.5,37.1,1.1,1.1,5.8,53,0,0,0,0,4.71,64.32,30.71,78,0,0,77.4,29,29.44,1,76.2,42.6
2021-10-31T23:35:00-07:00,43.3,43.3,36.9,0,0,5.8,53,0,0,0,0,4.71,64.32,30.71,78,0,0,77.5,28,29.43,1,76.3,41.8
2021-10-31T23:30:00-07:00,43.2,43.2,37.5,0.9,1.1,5.8,53,0,0,0,0,4.71,64.32,30.71,80,0,0,77.5,29,29.44,1,76.3,42.7
2021-10-31T23:25:00-07:00,43,43,37.9,0.4,1.1,5.8,49,0,0,0,0,4.71,64.32,30.71,82,0,0,77.5,28,29.44,1,76.3,41.8
2021-10-31T23:20:00-07:00,43,43,37.9,0,0,5.8,53,0,0,0,0,4.71,64.32,30.71,82,0,0,77.7,28,29.43,1,76.5,42
2021-10-31T23:15:00-07:00,43.2,43.2,37.8,0.9,1.1,5.8,32,0,0,0,0,4.71,64.32,30.71,81,0,0,77.7,28,29.44,1,76.5,42
2021-10-31T23:10:00-07:00,43.3,43.3,37.6,0.9,1.1,5.8,31,0,0,0,0,4.71,64.32,30.71,80,0,0,77.9,28,29.44,1,76.7,42.2
2021-10-31T23:05:00-07:00,43.7,43.7,37.3,0.9,1.1,5.8,29,0,0,0,0,4.71,64.32,30.71,78,0,0,78.1,28,29.44,1,76.9,42.3
2021-10-31T23:00:00-07:00,43.9,43.9,37.8,0.9,1.1,5.8,25,0,0,0,0,4.71,64.32,30.71,79,0,0,77.7,28,29.44,1,76.5,42
2021-10-31T22:55:00-07:00,44.2,44.2,37.5,0.7,1.1,5.8,31,0,0,0,0,4.71,64.32,30.71,77,0,0,78.1,28,29.44,1,76.9,42.3
