Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-06-30T23:55:00-07:00,62.8,62.8,58.5,0,0,18.3,11,0,0,0,0,3.2,53.88,30.71,86,0,0,77.7,49,29.43,1,77.5,57
2021-06-30T23:50:00-07:00,62.6,62.6,58.3,0.4,1.1,18.3,314,0,0,0,0,3.2,53.88,30.7,86,0,0,77.9,49,29.42,1,77.7,57.2
2021-06-30T23:45:00-07:00,62.4,62.4,58.2,0,0,18.3,35,0,0,0,0,3.2,53.88,30.71,86,0,0,77.9,49,29.43,1,77.7,57.2
2021-06-30T23:40:00-07:00,62.2,62.2,58.3,1.6,2.2,18.3,35,0,0,0,0,3.2,53.88,30.7,87,0,0,78.1,49,29.42,1,77.9,57.4
2021-06-30T23:35:00-07:00,62.4,62.4,58.5,1.3,2.2,18.3,35,0,0,0,0,3.2,53.88,30.7,87,0,0,78.3,48,29.42,1,78.1,57
2021-06-30T23:30:00-07:00,62.4,62.4,58.5,0,0,18.3,35,0,0,0,0,3.2,53.88,30.7,87,0,0,78.3,48,29.42,1,78.1,57
2021-06-30T23:25:00-07:00,62.4,62.4,58.5,0,0,18.3,35,0,0,0,0,3.2,53.88,30.69,87,0,0,78.1,48,29.42,1,77.9,56.8
2021-06-30T23:20:00-07:00,62.4,62.4,58.2,1.3,2.2,18.3,35,0,0,0,0,3.2,53.88,30.7,86,0,0,78.1,48,29.42,1,77.9,56.8
2021-06-30T23:15:00-07:00,62.4,62.4,58.2,2.7,3.4,18.3,47,0,0,0,0,3.2,53.88,30.7,86,0,0,78.1,48,29.42,1,77.9,56.8
2021-06-30T23:10:00-07:00,62.4,62.4,58.5,0.7,2.2,18.3,46,0,0,0,0,3.2,53.88,30.69,87,0,0,78.3,48,29.42,1,78.1,57
2021-06-30T23:05:00-07:00,62.6,62.6,58.3,0,0,18.3,47,0,0,0,0,3.2,53.88,30.69,86,0,0,78.4,48,29.42,1,78.2,57.1
2021-06-30T23:00:00-07:00,62.8,62.8,58.5,1.3,2.2,18.3,48,0,0,0,0,3.2,53.88,30.69,86,0,0,78.4,48,29.42,1,78.2,57.1 
2021-06-30T22:55:00-07:00,62.8,62.8,58.5,0,0,18.3,52,0,0,0,0,3.2,53.88,30.69,86,0,0,78.6,48,29.41,1,78.4,57.2
2021-06-30T22:50:00-07:00,63,63,58.7,0,0,18.3,52,0,0,0,0,3.2,53.88,30.69,86,0,0,78.8,48,29.42,1,78.6,57.4
2021-06-30T22:45:00-07:00,63.1,63.1,58.8,1.8,2.2,18.3,52,0,0,0,0,3.2,53.88,30.69,86,0,0,78.8,48,29.41,1,78.6,57.4
2021-06-30T22:40:00-07:00,63.1,63.1,58.8,0.2,1.1,18.3,60,0,0,0,0,3.2,53.88,30.69,86,0,0,78.8,48,29.42,1,78.6,57.4
2021-06-30T22:35:00-07:00,63.1,63.1,58.8,0.4,1.1,18.3,61,0,0,0,0,3.2,53.88,30.69,86,0,0,79,48,29.42,1,78.9,57.6
2021-06-30T22:30:00-07:00,63.3,63.3,58.7,1.3,2.2,18.3,74,0,0,0,0,3.2,53.88,30.69,85,0,0,79,47,29.41,1,78.8,57
2021-06-30T22:25:00-07:00,63.3,63.3,58.7,0.9,1.1,18.3,75,0,0,0,0,3.2,53.88,30.68,85,0,0,79.2,48,29.41,1,79.1,57.8
2021-06-30T22:20:00-07:00,63.5,63.5,58.9,1.1,1.1,18.3,83,0,0,0,0,3.2,53.88,30.69,85,0,0,79.2,47,29.41,1,79,57.2
2021-06-30T22:15:00-07:00,63.7,63.7,58.8,1.3,2.2,18.3,83,0,0,0,0,3.2,53.88,30.68,84,0,0,79.2,47,29.41,1,79,57.2
2021-06-30T22:10:00-07:00,63.9,63.9,59,0,0,18.3,84,0,0,0,0,3.2,53.88,30.68,84,0,0,79.3,47,29.4,1,79.1,57.3
2021-06-30T22:05:00-07:00,63.9,63.9,58.6,0.2,1.1,18.3,87,0,0,0,0,3.2,53.88,30.68,83,0,0,79.3,47,29.41,1,79.1,57.3
2021-06-30T22:00:00-07:00,63.9,63.9,58.6,0.4,1.1,18.3,94,0,0,0,0,3.2,53.88,30.68,83,0,0,79.5,47,29.4,1,79.4,57.5
2021-06-30T21:55:00-07:00,63.9,63.9,58.6,0,0,18.3,94,0,0,0,0,3.2,53.88,30.68,83,0,0,79.5,47,29.4,1,79.4,57.5
2021-06-30T21:50:00-07:00,64,64,58.7,0,0,18.3,95,0,0,0,0,3.2,53.88,30.68,83,0,0,79.5,47,29.4,1,79.4,57.5
2021-06-30T21:45:00-07:00,64,64,58.7,0,0,18.3,94,0,0,0,0,3.2,53.88,30.68,83,0,0,79.7,47,29.4,1,79.6,57.7
2021-06-30T21:40:00-07:00,64.2,64.2,58.9,1.6,2.2,18.3,96,0,0,0,0,3.2,53.88,30.68,83,0,0,79.7,47,29.4,1,79.6,57.7
2021-06-30T21:35:00-07:00,64,64,58.7,0,0,18.3,97,0,0,0,0,3.2,53.88,30.67,83,0,0,79.7,47,29.4,1,79.6,57.7
2021-06-30T21:30:00-07:00,64,64,58.4,0,0,18.3,97,0,0,0,0,3.2,53.88,30.68,82,0,0,79.7,47,29.4,1,79.6,57.7
2021-06-30T21:25:00-07:00,64.2,64.2,58.6,0,0,18.3,97,0,0,0,0,3.2,53.88,30.67,82,0,0,79.9,47,29.39,1,79.8,57.8
2021-06-30T21:20:00-07:00,64.2,64.2,58.9,0.7,1.1,18.3,65,0,0,0,0,3.2,53.88,30.68,83,0,0,80.2,47,29.4,1,80.7,58.1
2021-06-30T21:15:00-07:00,64.2,64.2,58.9,0,0,18.3,108,0,0,0,0,3.2,53.88,30.67,83,0,0,79.9,47,29.39,1,79.8,57.8
2021-06-30T21:10:00-07:00,64.4,64.4,59.1,0,0,18.3,107,0,0,0,0,3.2,53.88,30.67,83,0,0,79.7,47,29.39,1,79.6,57.7
2021-06-30T21:05:00-07:00,64.6,64.6,59,0,0,18.3,108,0,0,0,0,3.2,53.88,30.67,82,0,1.2,80.1,47,29.39,1,80.6,58
2021-06-30T21:00:00-07:00,64.6,64.6,59,0,0,18.3,108,0,0,0,0,3.2,53.88,30.67,82,0,2.1,80.1,47,29.39,1,80.6,58
2021-06-30T20:55:00-07:00,64.8,64.8,59.2,0,0,18.3,108,0,0,0,0,3.2,53.88,30.67,82,0,2.9,80.2,46,29.39,1,80.6,57.5
2021-06-30T20:50:00-07:00,64.8,64.8,58.8,0,0,18.3,122,0,0,0,0,3.2,53.88,30.67,81,0,7.7,80.4,46,29.4,1,80.8,57.7
2021-06-30T20:45:00-07:00,65.1,65.1,59.1,0,0,18.3,96,0,0,0,0,3.2,53.88,30.66,81,0,11.6,80.4,46,29.39,1,80.8,57.7
2021-06-30T20:40:00-07:00,65.1,65.1,59.1,0.9,1.1,18.3,95,0,0,0,0,3.2,53.88,30.66,81,0,15.2,80.8,46,29.39,1,81.1,58.1
2021-06-30T20:35:00-07:00,65.3,65.3,59,0,0,18.3,109,0,0,0,0,3.2,53.88,30.67,80,0,18.6,81,46,29.39,1,81.3,58.2
2021-06-30T20:30:00-07:00,65.5,65.5,59.2,0,0,18.3,128,0,0,0,0,3.2,53.88,30.66,80,0,22.9,81.1,46,29.39,1,81.4,58.3
2021-06-30T20:25:00-07:00,65.5,65.5,59.2,0,0,18.3,128,0,0,0,0,3.2,53.88,30.66,80,0,26.8,81.5,46,29.39,1,81.7,58.7
2021-06-30T20:20:00-07:00,65.7,65.7,59,0.2,1.1,18.3,166,0,0,0,0,3.2,53.88,30.66,79,0,29.9,81.3,46,29.39,1,81.5,58.5
2021-06-30T20:15:00-07:00,66.2,66.2,59.5,1.1,1.1,18.3,85,0,0,0,0,3.2,53.88,30.67,79,0,30.3,81.7,46,29.39,1,81.9,58.9
2021-06-30T20:10:00-07:00,66.2,66.2,59.8,0.2,1.1,18.3,115,0,0,0,0,3.2,53.88,30.66,80,0,29,81.7,46,29.38,1,81.9,58.9
2021-06-30T20:05:00-07:00,66.2,66.2,59.5,0,0,18.3,116,0,0,0,0,3.2,53.88,30.66,79,0,31.6,81.9,46,29.39,1,82.1,59.1
2021-06-30T20:00:00-07:00,66.4,66.4,59.7,0,0,18.3,116,0,0,0,0,3.2,53.88,30.66,79,0,33.4,81.9,46,29.38,1,82.1,59.1
2021-06-30T19:55:00-07:00,66.2,66.2,59.5,0,0,18.3,177,0,0,0,0,3.2,53.88,30.66,79,0,38.5,82,45,29.39,1,82.1,58.5
2021-06-30T19:50:00-07:00,66.6,66.6,59.5,1.1,1.1,18.3,199,0,0,0,0,3.2,53.88,30.66,78,0,45.5,82,46,29.39,1,82.2,59.2
2021-06-30T19:45:00-07:00,66.9,66.9,59.4,0,0,18.3,99,0,0,0,0,3.2,53.88,30.67,77,0,42.5,82,46,29.39,1,82.2,59.2
2021-06-30T19:40:00-07:00,67.6,67.6,60.1,0.2,1.1,18.3,198,0,0,0,0,3.2,53.88,30.66,77,0,40.7,82.2,46,29.39,1,82.4,59.3
2021-06-30T19:35:00-07:00,67.6,67.6,59.8,0.9,1.1,18.3,197,0,0,0,0,3.2,53.88,30.66,76,0,39.4,82.4,46,29.39,1,82.6,59.5
2021-06-30T19:30:00-07:00,68,68,60.9,0,0,18.3,199,0,0,0,0,3.2,53.88,30.66,78,0,35.5,82.4,46,29.39,1,82.6,59.5
2021-06-30T19:25:00-07:00,68.2,68.3,60.7,0,0,18.3,199,0,0,0,0,3.2,53.88,30.66,77,0,36.3,82.4,46,29.39,1,82.6,59.5
2021-06-30T19:20:00-07:00,68,68,60.5,0,0,18.3,184,0,0,0,0,3.2,53.88,30.65,77,0,38.5,82.2,46,29.38,1,82.4,59.3
2021-06-30T19:15:00-07:00,67.6,67.6,60.1,0.7,1.1,18.3,177,0,0,0,0,3.2,53.88,30.66,77,0,42.5,81.9,46,29.38,1,82.1,59.1
2021-06-30T19:10:00-07:00,68,68,60.1,3.8,4.5,18.3,247,0,0,0,0,3.2,53.88,30.66,76,0,44.2,81.9,46,29.38,1,82.1,59.1
2021-06-30T19:05:00-07:00,68.2,68.3,60.3,2.9,3.4,18.3,193,0,0,0,0,3.2,53.88,30.65,76,0,48.6,81.9,46,29.38,1,82.1,59.1
2021-06-30T19:00:00-07:00,68.2,68.3,60.3,5.4,6.9,18.3,270,0,0,0,0,3.2,53.88,30.65,76,0,59,82,46,29.37,1,82.2,59.2
2021-06-30T18:55:00-07:00,68.9,69,60.3,7.6,9.2,18.3,230,0,0,0,0,3.2,53.88,30.65,74,0,73.3,82.6,46,29.37,1,82.8,59.7
2021-06-30T18:50:00-07:00,69.8,69.9,60.7,1.8,2.2,18.3,245,0,0,0,0,3.2,53.88,30.65,73,1,100.2,83.1,46,29.37,1,83.3,60.1
2021-06-30T18:45:00-07:00,70.5,70.6,61,4.7,5.8,18.3,241,0,0,0,0,3.2,53.88,30.65,72,2,275,83.3,46,29.37,1,83.5,60.3
2021-06-30T18:40:00-07:00,70.9,71,61,2,3.4,17.2,234,0,0,0,0,3.2,53.88,30.64,71,3,307.6,83.5,46,29.37,1,83.8,60.5
2021-06-30T18:35:00-07:00,71.1,71.2,61.2,5.4,6.9,17.2,258,0,0,0,0,3.2,53.88,30.64,71,2,304,83.3,46,29.36,1,83.5,60.3
2021-06-30T18:30:00-07:00,71.6,71.8,61.7,1.6,3.4,17.2,262,0,0,0,0,3.2,53.88,30.64,71,3,350,83.3,47,29.36,1,83.7,60.9
2021-06-30T18:25:00-07:00,70.5,70.7,61.4,2.9,3.4,17.2,173,0,0,0,0,3.2,53.88,30.64,73,3,346.9,83.1,46,29.36,1,83.3,60.1
2021-06-30T18:20:00-07:00,69.8,69.9,60.7,6.3,13.6,17.2,242,0,0,0,0,3.2,53.88,30.65,73,2,203.4,83.1,47,29.37,1,83.5,60.8
2021-06-30T18:15:00-07:00,69.6,69.7,60.9,6.5,11.4,17.2,234,0,0,0,0,3.2,53.88,30.64,74,1,189.1,83.3,47,29.36,1,83.7,60.9
2021-06-30T18:10:00-07:00,69.4,69.5,60.4,4.5,5.8,17.2,243,0,0,0,0,3.2,53.88,30.64,73,1,189.5,83.3,46,29.36,1,83.5,60.3
2021-06-30T18:05:00-07:00,69.8,69.9,60.7,4.7,8.1,17.2,200,0,0,0,0,3.2,53.88,30.64,73,1,194.3,83.5,47,29.36,1,83.9,61.1
2021-06-30T18:00:00-07:00,70.2,70.4,61.5,4.9,8.1,17.2,216,0,0,0,0,3.2,53.88,30.64,74,2,219,83.5,47,29.36,1,83.9,61.1
2021-06-30T17:55:00-07:00,70.7,70.9,61.2,6.3,10.3,17.2,191,0,0,0,0,3.2,53.88,30.64,72,2,229,83.1,47,29.36,1,83.5,60.8
2021-06-30T17:50:00-07:00,70.7,70.9,61.2,4.5,5.8,17.2,290,0,0,0,0,3.2,53.88,30.64,72,2,235,83.3,47,29.36,1,83.7,60.9
2021-06-30T17:45:00-07:00,70.9,71,61,6,8.1,17.2,199,0,0,0,0,3.2,53.88,30.64,71,3,347.4,83.3,47,29.36,1,83.7,60.9
2021-06-30T17:40:00-07:00,72.1,72.3,62.2,4,4.5,17.2,250,0,0,0,0,3.2,53.88,30.64,71,3,362.6,83.1,47,29.36,1,83.5,60.8
2021-06-30T17:35:00-07:00,71.8,72,61.9,3.8,5.8,17.2,278,0,0,0,0,3.2,53.88,30.64,71,3,369.9,83.1,47,29.36,1,83.5,60.8
2021-06-30T17:30:00-07:00,72.7,72.9,61.9,7.6,10.3,17.2,227,0,0,0,0,3.2,53.88,30.64,69,3,375.2,82.9,48,29.37,1,83.4,61.2
2021-06-30T17:25:00-07:00,72.7,73,62.7,2.5,3.4,17.2,283,0,0,0,0,3.2,53.88,30.64,71,3,405.2,82.6,48,29.36,1,83.1,60.9
2021-06-30T17:20:00-07:00,72,72.2,61.7,9.8,13.6,17.2,243,0,0,0,0,3.2,53.88,30.64,70,3,403.3,82.6,48,29.36,1,83.1,60.9
2021-06-30T17:15:00-07:00,71.8,72,61.9,3.4,4.5,17.2,242,0,0,0,0,3.2,53.88,30.64,71,3,403.8,82.6,47,29.36,1,83,60.3
2021-06-30T17:10:00-07:00,71.6,71.8,61.3,4.7,5.8,17.2,210,0,0,0,0,3.2,53.88,30.64,70,4,418.5,82.4,47,29.36,1,82.7,60.1
2021-06-30T17:05:00-07:00,72.1,72.3,61.4,6.5,8.1,17.2,247,0,0,0,0,3.2,53.88,30.64,69,4,422.4,82.4,47,29.36,1,82.7,60.1
2021-06-30T17:00:00-07:00,72.5,72.7,62.1,3.6,5.8,17.2,236,0,0,0,0,3.2,53.88,30.64,70,4,437.7,82.2,48,29.36,1,82.7,60.5
2021-06-30T16:55:00-07:00,72.1,72.3,61.4,6.5,10.3,17.2,272,0,0,0,0,3.2,53.88,30.64,69,4,449.3,82.2,48,29.36,1,82.7,60.5
2021-06-30T16:50:00-07:00,73,73.2,61.8,3.6,5.8,17.2,285,0,0,0,0,3.2,53.88,30.64,68,4,471.1,82.2,48,29.36,1,82.7,60.5
2021-06-30T16:45:00-07:00,73.2,73.4,62,2.9,4.5,17.2,220,0,0,0,0,3.2,53.88,30.64,68,4,468.9,82.2,48,29.36,1,82.7,60.5
2021-06-30T16:40:00-07:00,72.7,73,62.3,2.2,2.2,17.2,248,0,0,0,0,3.2,53.88,30.63,70,4,460.6,82,48,29.36,1,82.5,60.3
2021-06-30T16:35:00-07:00,72.7,72.9,61.5,3.4,4.5,17.2,285,0,0,0,0,3.2,53.88,30.64,68,4,497.5,81.9,48,29.36,1,82.4,60.3
2021-06-30T16:30:00-07:00,72.9,73.1,62.1,4.3,4.5,17.2,261,0,0,0,0,3.2,53.88,30.64,69,4,504,81.9,48,29.36,1,82.4,60.3
2021-06-30T16:25:00-07:00,73,73.1,61.4,4.5,5.8,17.2,283,0,0,0,0,3.2,53.88,30.64,67,5,530.1,81.9,48,29.36,1,82.4,60.3
2021-06-30T16:20:00-07:00,72.9,73.1,62.1,3.8,5.8,17.2,248,0,0,0,0,3.2,53.88,30.64,69,5,526.2,81.9,48,29.36,1,82.4,60.3
2021-06-30T16:15:00-07:00,73,73.2,62.2,4.9,6.9,17.2,268,0,0,0,0,3.2,53.88,30.64,69,5,523.1,81.7,48,29.37,1,82.2,60.1
2021-06-30T16:10:00-07:00,73.2,73.3,61.1,7.6,9.2,17.2,250,0,0,0,0,3.2,53.88,30.64,66,5,521.8,81.7,48,29.36,1,82.2,60.1
2021-06-30T16:05:00-07:00,72.9,73.1,61.7,3.8,4.5,17.2,212,0,0,0,0,3.2,53.88,30.64,68,5,559.1,81.7,48,29.36,1,82.2,60.1
2021-06-30T16:00:00-07:00,72.9,73.1,61.7,4,5.8,17.2,203,0,0,0,0,3.2,53.88,30.63,68,5,583.9,81.5,48,29.36,1,82,59.9
2021-06-30T15:55:00-07:00,73.9,74,61.4,3.4,4.5,17.2,224,0,0,0,0,3.2,53.88,30.64,65,5,597.3,81.7,48,29.36,1,82.2,60.1
2021-06-30T15:50:00-07:00,73.4,73.6,61.8,4,4.5,17.2,197,0,0,0,0,3.2,53.88,30.64,67,5,593,81.3,49,29.36,1,81.9,60.3
