Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-04-30T23:55:00-07:00,48.6,48.6,44.9,1.6,2.2,19.5,282,0,0,0.02,0.3,1.66,49.42,30.86,87,0,0,75.9,38,29.59,1,75,48.5
2021-04-30T23:50:00-07:00,48.6,48.6,44.6,0,0,19.5,277,0,0,0.02,0.3,1.66,49.42,30.87,86,0,0,75.7,38,29.59,1,74.8,48.3
2021-04-30T23:45:00-07:00,48.6,48.6,44.6,1.6,2.2,19.5,207,0,0,0.02,0.3,1.66,49.42,30.86,86,0,0,75.9,38,29.58,1,75,48.5
2021-04-30T23:40:00-07:00,48.6,48.6,44.6,0.2,1.1,19.5,219,0,0,0.02,0.3,1.66,49.42,30.86,86,0,0,76.1,38,29.58,1,75.2,48.6
2021-04-30T23:35:00-07:00,48.7,48.7,44.7,0.7,2.2,19.5,165,0,0,0.02,0.3,1.66,49.42,30.86,86,0,0,75.9,38,29.58,1,75,48.5
2021-04-30T23:30:00-07:00,48.7,48.7,44.7,0.9,1.1,19.5,42,0,0,0.02,0.3,1.66,49.42,30.86,86,0,0,75.9,38,29.58,1,75,48.5
2021-04-30T23:25:00-07:00,48.9,48.9,44.9,2.2,4.5,19.5,25,0,0,0.02,0.3,1.66,49.42,30.86,86,0,0,75.9,38,29.58,1,75,48.5
2021-04-30T23:20:00-07:00,48.7,48.7,44.4,1.1,2.2,19.5,325,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,75.9,38,29.59,1,75,48.5
2021-04-30T23:15:00-07:00,48.9,48.9,44.6,1.8,2.2,19.5,182,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,75.9,38,29.58,1,75,48.5
2021-04-30T23:10:00-07:00,48.9,48.9,44.6,2.9,3.4,19.5,215,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,75.9,38,29.58,1,75,48.5
2021-04-30T23:05:00-07:00,48.9,48.9,44.6,2.5,3.4,19.5,27,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,76.1,38,29.58,1,75.2,48.6
2021-04-30T23:00:00-07:00,48.9,48.9,44.3,2.5,3.4,19.5,147,0,0,0.02,0.3,1.66,49.42,30.86,84,0,0,76.1,38,29.59,1,75.2,48.6
2021-04-30T22:55:00-07:00,48.7,48.7,44.4,0,0,19.5,296,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,76.3,38,29.58,1,75.4,48.8
2021-04-30T22:50:00-07:00,48.7,48.7,44.4,1.8,2.2,19.5,300,0,0,0.02,0.3,1.66,49.42,30.85,85,0,0,76.1,38,29.58,1,75.2,48.6
2021-04-30T22:45:00-07:00,48.7,48.7,44.4,0.4,1.1,19.5,294,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,76.1,38,29.59,1,75.2,48.6
2021-04-30T22:40:00-07:00,48.6,48.6,44.3,2,2.2,19.5,251,0,0,0.02,0.3,1.66,49.42,30.85,85,0,0,76.3,38,29.58,1,75.4,48.8
2021-04-30T22:35:00-07:00,48.6,48.6,44.3,2.5,3.4,19.5,166,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,76.1,38,29.58,1,75.2,48.6
2021-04-30T22:30:00-07:00,48.6,48.6,44.3,0.7,1.1,19.5,202,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,76.1,38,29.58,1,75.2,48.6
2021-04-30T22:25:00-07:00,48.7,48.7,44.4,1.3,2.2,19.5,246,0,0,0.02,0.3,1.66,49.42,30.86,85,0,0,76.3,38,29.58,1,75.4,48.8
2021-04-30T22:20:00-07:00,48.9,48.9,44.3,1.1,2.2,19.5,270,0,0,0.02,0.3,1.66,49.42,30.86,84,0,0,76.1,38,29.58,1,75.2,48.6
2021-04-30T22:15:00-07:00,49.1,49.1,44.5,1.8,2.2,19.5,142,0,0,0.02,0.3,1.66,49.42,30.86,84,0,0,76.5,38,29.58,1,75.6,49
2021-04-30T22:10:00-07:00,49.3,49.3,44.7,2,3.4,19.5,165,0,0,0.02,0.3,1.66,49.42,30.86,84,0,0,76.5,38,29.58,1,75.6,49
