Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2020-11-30T23:55:00-08:00,40.5,40.5,37.5,2.2,2.2,18.3,243,0,0.35,0.35,0.36,4.85,26.92,30.85,89,0,0,76.1,33,29.97,1,75,44.9
2020-11-30T23:50:00-08:00,40.8,39.2,37.5,3.1,4.5,18.3,237,0,0.35,0.35,0.36,4.85,26.92,30.84,88,0,0,76.3,34,29.96,1,75.2,45.9
2020-11-30T23:45:00-08:00,40.8,38.8,37.2,3.4,4.5,18.3,233,0,0.35,0.35,0.36,4.85,26.92,30.83,87,0,0,76.1,34,29.96,1,75,45.7
2020-11-30T23:40:00-08:00,41.2,38.7,36.7,4,5.8,18.3,237,0,0.35,0.35,0.36,4.85,26.92,30.83,84,0,0,76.3,34,29.95,1,75.2,45.9
2020-11-30T23:35:00-08:00,41.2,41.2,36.4,1.1,1.1,18.3,275,0,0.35,0.35,0.36,4.85,26.92,30.84,83,0,0,76.5,34,29.96,1,75.4,46
2020-11-30T23:30:00-08:00,41.9,41.9,36.2,0.2,1.1,18.3,304,0,0.35,0.35,0.36,4.85,26.92,30.83,80,0,0,76.3,34,29.95,1,75.2,45.9
2020-11-30T23:25:00-08:00,41.9,41.9,35.2,2,2.2,18.3,250,0,0.35,0.35,0.36,4.85,26.92,30.82,77,0,0,76.5,34,29.95,1,75.4,46
2020-11-30T23:20:00-08:00,41.7,40.2,35,3.1,3.4,18.3,303,0,0.35,0.35,0.36,4.85,26.92,30.83,77,0,0,76.5,34,29.95,1,75.4,46
2020-11-30T23:15:00-08:00,41.9,39.1,34.6,4.5,5.8,18.3,226,0,0.35,0.35,0.36,4.85,26.92,30.82,75,0,0,76.5,34,29.94,1,75.4,46
2020-11-30T23:10:00-08:00,41.9,41.9,34.2,2,2.2,18.3,204,0,0.35,0.35,0.36,4.85,26.92,30.83,74,0,0,76.3,34,29.95,1,75.2,45.9
2020-11-30T23:05:00-08:00,42.3,42.3,34.6,1.1,1.1,18.3,253,0,0.35,0.35,0.36,4.85,26.92,30.82,74,0,0,76.5,34,29.94,1,75.4,46
2020-11-30T23:00:00-08:00,42.1,42.1,34.4,0.4,1.1,18.3,319,0,0.35,0.35,0.36,4.85,26.92,30.82,74,0,0,76.6,34,29.94,1,75.6,46.1
