Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-02-28T23:55:00-08:00,43.5,43.5,40.8,1.8,2.2,14.8,149,0,0,0.03,0.03,3.86,45.08,30.84,90,0,0,76.1,35,29.57,1,75.1,46.4
2021-02-28T23:50:00-08:00,43.7,43.7,41,0,0,14.8,68,0,0,0.03,0.03,3.86,45.08,30.84,90,0,0,76.1,35,29.57,1,75.1,46.4
2021-02-28T23:45:00-08:00,43.9,43.9,41.2,0,0,14.8,98,0,0,0.03,0.03,3.86,45.08,30.85,90,0,0,75.9,35,29.57,1,74.8,46.3
2021-02-28T23:40:00-08:00,43.9,43.9,41.2,0.4,1.1,14.8,56,0,0,0.03,0.03,3.86,45.08,30.84,90,0,0,76.1,35,29.57,1,75.1,46.4
2021-02-28T23:35:00-08:00,44.1,44.1,41.4,1.3,2.2,14.8,178,0,0,0.03,0.03,3.86,45.08,30.85,90,0,0,75.9,35,29.58,1,74.8,46.3
2021-02-28T23:30:00-08:00,44.1,44.1,41.4,2.5,3.4,14.8,161,0,0,0.03,0.03,3.86,45.08,30.85,90,0,0,76.3,35,29.57,1,75.3,46.6
2021-02-28T23:25:00-08:00,44.1,44.1,41.4,1.1,1.1,14.8,290,0,0,0.03,0.03,3.86,45.08,30.85,90,0,0,76.3,35,29.57,1,75.3,46.6
2021-02-28T23:20:00-08:00,44.2,44.2,41.5,1.8,2.2,14.8,229,0,0,0.03,0.03,3.86,45.08,30.85,90,0,0,76.3,35,29.57,1,75.3,46.6
2021-02-28T23:15:00-08:00,44.1,44.1,41.6,0.2,1.1,14.8,221,0,0,0.03,0.03,3.86,45.08,30.86,91,0,0,76.3,36,29.58,1,75.3,47.4
2021-02-28T23:10:00-08:00,43.9,43.9,41.4,0.2,1.1,14.8,271,0,0,0.03,0.03,3.86,45.08,30.86,91,0,0,76.5,35,29.58,1,75.5,46.8
2021-02-28T23:05:00-08:00,44.1,44.1,41.6,0,0,14.8,58,0,0,0.03,0.03,3.86,45.08,30.86,91,0,0,76.3,36,29.58,1,75.3,47.4
2021-02-28T23:00:00-08:00,44.4,44.4,41.7,0.4,1.1,14.8,215,0,0,0.03,0.03,3.86,45.08,30.86,90,0,0,76.3,36,29.59,1,75.3,47.4
2021-02-28T22:55:00-08:00,44.6,44.6,41.9,0,0,14.8,66,0,0,0.03,0.03,3.86,45.08,30.86,90,0,0,76.3,36,29.59,1,75.3,47.4
2021-02-28T22:50:00-08:00,44.6,44.6,42.1,0,0,14.8,67,0,0,0.03,0.03,3.86,45.08,30.86,91,0,0,76.5,36,29.59,1,75.5,47.5
2021-02-28T22:45:00-08:00,44.8,44.8,42,0,0,14.8,66,0,0,0.03,0.03,3.86,45.08,30.86,90,0,0,76.6,36,29.59,1,75.7,47.6
2021-02-28T22:40:00-08:00,44.8,44.8,42,0,0,14.8,74,0,0,0.03,0.03,3.86,45.08,30.86,90,0,0,76.6,36,29.59,1,75.7,47.6
2021-02-28T22:35:00-08:00,44.8,44.8,42,0.7,1.1,14.8,220,0,0,0.03,0.03,3.86,45.08,30.86,90,0,0,76.8,36,29.58,1,75.9,47.8
2021-02-28T22:30:00-08:00,45,45,42.2,0.2,1.1,14.8,92,0,0,0.03,0.03,3.86,45.08,30.87,90,0,0,76.6,36,29.59,1,75.7,47.6
2021-02-28T22:25:00-08:00,44.8,44.8,42.3,0.9,1.1,14.8,317,0,0,0.03,0.03,3.86,45.08,30.86,91,0,0,76.8,36,29.58,1,75.9,47.8
2021-02-28T22:20:00-08:00,45,45,42.2,1.1,1.1,14.8,14,0,0,0.03,0.03,3.86,45.08,30.86,90,0,0,76.6,35,29.59,1,75.6,46.9
2021-02-28T22:15:00-08:00,45,45,42.5,0.9,1.1,14.8,115,0,0,0.03,0.03,3.86,45.08,30.87,91,0,0,76.6,35,29.6,1,75.6,46.9
2021-02-28T22:10:00-08:00,45,45,42.5,2.2,2.2,14.8,248,0,0,0.03,0.03,3.86,45.08,30.87,91,0,0,76.8,36,29.6,1,75.9,47.8
2021-02-28T22:05:00-08:00,45.1,45.1,42.6,0.4,1.1,14.8,57,0,0,0.03,0.03,3.86,45.08,30.87,91,0,0,76.8,36,29.6,1,75.9,47.8
2021-02-28T22:00:00-08:00,45.5,45.5,42.7,0,0,14.8,89,0,0,0.03,0.03,3.86,45.08,30.88,90,0,0,76.8,35,29.6,1,75.8,47.1
2021-02-28T21:55:00-08:00,45.5,45.5,42.7,0.2,1.1,14.8,76,0,0,0.03,0.03,3.86,45.08,30.87,90,0,0,77,35,29.6,1,76,47.2
2021-02-28T21:50:00-08:00,45.5,45.5,43,1.3,2.2,14.8,213,0,0,0.03,0.03,3.86,45.08,30.87,91,0,0,76.8,35,29.59,1,75.8,47.1
