Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,Outdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-05-31T23:55:00-07:00,60.6,60.6,55.4,0.7,1.1,10.3,118,0,0,0,0,1.26,50.69,30.9,83,0,0,79.3,40,29.63,1,78.8,52.9
2021-05-31T23:50:00-07:00,60.8,60.8,55.3,1.1,1.1,10.3,201,0,0,0,0,1.26,50.69,30.91,82,0,0,79.5,40,29.64,1,79,53
2021-05-31T23:45:00-07:00,61.3,61.3,55.4,0.4,1.1,10.3,348,0,0,0,0,1.26,50.69,30.9,81,0,0,79.5,40,29.63,1,79,53
2021-05-31T23:40:00-07:00,61.2,61.2,55.3,0.2,1.1,10.3,113,0,0,0,0,1.26,50.69,30.9,81,0,0,79.7,40,29.63,1,79.2,53.2
2021-05-31T23:35:00-07:00,61.3,61.3,55.1,1.1,1.1,10.3,174,0,0,0,0,1.26,50.69,30.91,80,0,0,79.9,40,29.63,1,79.5,53.4
2021-05-31T23:30:00-07:00,61.5,61.5,55.3,0.9,1.1,10.3,182,0,0,0,0,1.26,50.69,30.91,80,0,0,80.1,40,29.63,1,80,53.6
2021-05-31T23:25:00-07:00,61.5,61.5,55.3,1.1,1.1,10.3,97,0,0,0,0,1.26,50.69,30.9,80,0,0,80.1,40,29.63,1,80,53.6
2021-05-31T23:20:00-07:00,61.7,61.7,55.1,0.2,1.1,10.3,60,0,0,0,0,1.26,50.69,30.91,79,0,0,80.1,39,29.64,1,79.9,52.9
2021-05-31T23:15:00-07:00,61.7,61.7,54.8,0.7,2.2,10.3,315,0,0,0,0,1.26,50.69,30.91,78,0,0,80.2,39,29.63,1,80,53
2021-05-31T23:10:00-07:00,62.2,62.2,55.3,0,0,10.3,191,0,0,0,0,1.26,50.69,30.91,78,0,0,80.2,39,29.64,1,80,53
2021-05-31T23:05:00-07:00,62.4,62.4,55.1,0.7,1.1,10.3,214,0,0,0,0,1.26,50.69,30.91,77,0,0,80.2,39,29.64,1,80,53
