01/10/2022 12:15:00 148 75.00
01/10/2022 12:20:00 149 75.00
01/10/2022 12:26:00 150 75.20
01/10/2022 12:30:00 151 75.20
01/10/2022 12:35:00 152 75.60
01/10/2022 12:40:00 153 75.40
01/10/2022 12:46:00 154 75.60
01/10/2022 12:50:00 155 75.90
01/10/2022 12:55:00 156 75.90
01/10/2022 13:00:00 157 76.10
01/10/2022 13:05:00 158 76.10
01/10/2022 13:10:00 159 76.50
01/10/2022 13:15:00 160 76.60
01/10/2022 13:20:00 161 76.80
01/10/2022 13:25:00 162 77.40
01/10/2022 13:30:00 163 77.40
01/10/2022 13:35:00 164 77.50
01/10/2022 13:40:00 165 77.50
01/10/2022 13:45:00 166 77.50
01/10/2022 13:50:00 167 77.70
01/10/2022 13:55:00 168 77.70
01/10/2022 14:00:00 169 77.70
01/10/2022 14:05:00 170 77.50
01/10/2022 14:10:00 171 77.90
01/10/2022 14:15:00 172 77.90
01/10/2022 14:20:00 173 77.70
01/10/2022 14:25:00 174 77.90
01/10/2022 14:30:00 175 78.30
01/10/2022 14:35:00 176 78.10
01/10/2022 14:40:00 177 78.10
01/10/2022 14:45:00 178 78.30
01/10/2022 14:50:00 179 78.40
01/10/2022 14:55:00 180 78.60
01/10/2022 15:00:00 181 79.00
01/10/2022 15:05:00 182 79.00
01/10/2022 15:10:00 183 79.20
01/10/2022 15:15:00 184 79.20
01/10/2022 15:20:00 185 79.20
01/10/2022 15:25:00 186 79.30
01/10/2022 15:30:00 187 79.30
01/10/2022 15:35:00 188 79.50
01/10/2022 15:40:00 189 79.90
01/10/2022 15:45:00 190 80.80
01/10/2022 15:50:00 191 82.60
01/10/2022 15:55:00 192 82.70
01/10/2022 16:00:00 193 83.20
01/10/2022 16:05:00 194 83.40
01/10/2022 16:10:00 195 83.60
01/10/2022 16:15:00 196 83.20
01/10/2022 16:20:00 197 83.40
01/10/2022 16:25:00 198 84.10
01/10/2022 16:30:00 199 83.10
01/10/2022 16:35:00 200 83.10
01/10/2022 16:40:00 201 83.50
01/10/2022 16:45:00 202 83.90
01/10/2022 16:50:00 203 82.70
